

1	ARTICULUS	ARTICULUS	NN	Artikel	nom|sg|masc	PNC	2
32	ungeacht	ungeacht	ADJD	ungeacht	pos	MO	37
33	/	/	$,	/	_	--	32
34	daß	daß	KOUS	daß	_	CP	44
35	er	er	PPER	er	nom|sg|masc|3	SB	44
36	zu	zu	PTKZU	zu	_	PM	37
37	bekennen	bekennen	VVINF	bekennen	_	OC	44
38	/	/	$,	/	_	--	37
39	und	und	KON	und	_	CD	37
40	nicht	nicht	PTKNEG	nicht	_	NG	43
41	mehr	mehr	ADV	mehr	_	MO	40
42	zu	zu	PTKZU	zu	_	PM	43
43	wiederruffen	widerrufen	VVINF	widerrufen	_	CJ	39
44	versprechete	versprechete	VVFIN	versprechete	sg|3|past|ind	CJ	31
45	/	/	$,	/	_	--	44
46	oder	oder	KON	oder	_	CD	44
47	auch	auch	ADV	auch	_	MO	49
48	wuͤrcklich	wirklich	ADJD	wirklich	pos	MO	49
49	bekennete	bekennte	VVFIN	bekennte	sg|3|past|ind	CJ	46
50	/	/	$,	/	_	--	49
51	an	an	PTKVZ	an	_	SVP	44
52	ihn	ihn	PPER	er	acc|sg|masc|3	OA	72
53	die	die	ART	d	nom|sg|fem	NK	55
54	gewoͤhnliche	gewöhnliche	ADJA	gewöhnlich	acc|sg|fem|pos	NK	55
55	Maas	Maß	NN	Maß	acc|sg|neut	OA	69
56	der	der	ART	d	gen|pl|neut	NK	57
57	Daum-Stoͤcken	Daum-Stöcken	NN	Daum-Stöcken	gen|pl|neut	AG	55
58	/	/	$,	/	_	--	57
59	jedoch	jedoch	ADV	jedoch	_	MO	69
60	/	/	$,	/	_	--	59
61	wie	wie	KOUS	wie	_	MO	64
62	schon	schon	ADV	schon	_	MO	63
63	einstens	einstens	ADV	einstens	_	MO	64
64	angereget	angeregt	VVPP	anregen	_	CC	59
65	/	/	$,	/	_	--	64
66	ohne	ohne	APPR	ohne	_	MO	69
67	Verschaͤrffung	Verschärfung	NN	Verschärfung	acc|sg|fem	NK	66
68	derselben	derselben	PDS	derselbe	_	OA	69
69	vollbringen	vollbringen	VVINF	vollbringen	_	OC	70
70	lassen	lassen	VVINF	lassen	_	MO	72
71	/	/	$,	/	_	--	70
72	alsdann	alsdann	ADV	alsdann	_	OC	44
73	/	/	$,	/	_	--	72
74	ohne	ohne	APPR	ohne	_	AC	81
75	daß	daß	KOUS	daß	_	CP	81
76	man	man	PIS	man	nom|sg|*	SB	81
77	zu	zu	APPR	zu	_	MO	81
78	dem	dem	ART	d	dat|sg|neut	NK	80
79	nachfolgenden	nachfolgenden	ADJA	nachfolgend	dat|sg|neut|pos	NK	80
80	Gradu	Gradu	NE	Gradu	dat|sg|neut	NK	77
81	schreite	schreite	VVFIN	schreiten	sg|3|pres|subj	MO	72
82	/	/	$,	/	_	--	81
83	die	die	ART	d	nom|sg|fem	NK	84
84	Aussag	Aussage	NN	Aussage	nom|sg|fem	OA	81
85	/	/	$,	/	_	--	84
86	gestalten	gestalten	ADJA	gestalt	dat|pl|neut|pos	NK	87
87	Dingen	Dingen	NN	Ding	dat|pl|neut	NK	74
88	nach	nach	APPO	nach	_	SVP	81
89	/	/	$,	/	_	--	88
90	fuͤr	für	APPR	für	_	MO	92
91	beglaubter	beglaubter	ADJA	beglaubter	comp	NK	90
92	annehmen	annehmen	VVINF	annehmen	_	MO	81
93	;	;	SENT	;	_	--	92

1	da	da	KOUS	da	_	--	0
2	hingegen	hingegen	ADV	hingegen	_	MO	1
3	/	/	$,	/	_	--	2
4	wann	wann	KOUS	wann	_	MO	21
5	der	der	ART	d	nom|sg|masc	NK	6
6	Inquisitus	Inquisitus	NN	Inquisitus	nom|sg|masc	SB	21
7	auch	auch	ADV	auch	_	MO	21
8	/	/	$,	/	_	--	7
9	nachdeme	nachdem	KOUS	nachdem	_	CP	21
10	der	der	PDS	d	nom|sg|masc	NK	12
11	eine	eine	ART	ein	nom|sg|masc|pos	NK	12
12	Gradus	Gradus	NN	Gradus	nom|sg|masc	SB	21
13	Torturæ	Torturae	NE	Torturae	nom|sg|masc	NK	12
14	vollbracht	vollbracht	VVPP	vollbringen	_	OC	15
15	worden	worden	VAPP	werden	_	OC	12
16	/	/	$,	/	_	--	15
17	das	das	ART	d	nom|sg|neut	NK	18
18	Gefragte	Gefragte	NN	Gefragte	nom|sg|neut	SB	21
19	dannoch	dannoch	ADV	dannoch	_	MO	21
20	nicht	nicht	PTKNEG	nicht	_	NG	21
21	bekennete	bekennte	VVFIN	bekennte	sg|3|past|ind	RC	1
22	;	;	SENT	;	_	--	21

1	so	so	ADV	so	_	MO	2
2	§.	§.	$(	§	dat|sg|masc	--	0
3	15.	15.	CARD	@ord@	dat|sg|neut|pos	NK	4
4	Fahret	Fahret	VVIMP	fahren	dat|sg|neut	NK	2
5	das	das	ART	d	nom|sg|neut	NK	6
6	Gericht	Gericht	NN	Gericht	nom|sg|neut	SB	27
7	in	in	APPR	in	_	MNR	6
8	der	der	ART	d	dat|sg|fem	NK	9
9	Tortur	Tortur	NN	Tortur	dat|sg|fem	NK	7
10	so	so	ADV	so	_	MO	11
11	weit	weit	ADJD	weit	pos	MO	12
12	fort	fort	PTKVZ	fort	_	MO	7
13	/	/	$,	/	_	--	12
14	biß	bis	KOUS	bis	_	CP	17
15	er	er	PPER	er	nom|sg|masc|3	SB	17
16	entweder	entweder	KON	entweder	_	CD	17
17	bekennet	bekennet	VVFIN	bekennet	sg|3|pres|ind	CC	10
18	/	/	$,	/	_	--	17
19	oder	oder	KON	oder	_	CD	6
20	die	die	ART	d	nom|sg|fem	NK	21
21	Tortur	Tortur	NN	Tortur	nom|sg|fem	CJ	19
22	/	/	$,	/	_	--	21
23	angeordnete	angeordnete	ADJA	angeordnet	acc|pl|fem|pos	NK	24
24	Massen	Massen	NN	Masse	acc|pl|fem	OA	26
25	/	/	$,	/	_	--	24
26	vollbracht	vollbracht	VVPP	vollbringen	_	OC	27
27	ist	ist	VAFIN	sein	sg|3|pres|ind	CC	1
28	;	;	SENT	;	_	--	27

1	und	und	KON	und	_	JU	13
2	ob	ob	KOUS	ob	_	CP	13
3	gleich	gleich	ADV	gleich	_	MO	4
4	alsdann	alsdann	ADV	alsdann	_	MO	13
5	der	der	ART	d	nom|sg|masc	NK	6
6	Gepeinigte	Gepeinigte	ADJA	Gepeinigte	nom|sg|masc	SB	13
7	/	/	$,	/	_	--	6
8	in	in	APPR	in	_	MO	13
9	waͤhrender	währender	ADJA	während	dat|sg|fem|pos	NK	10
10	Marter	Marter	NN	Marter	dat|sg|fem	NK	8
11	die	die	ART	d	acc|sg|fem	NK	12
12	That	Tat	NN	Tat	acc|sg|fem	OA	13
13	bekennete	bekennte	VVFIN	bekennte	sg|3|past|ind	RE	21
14	/	/	$,	/	_	--	13
15	herentgegen	herentgegen	KOUS	herentgegen	_	MO	19
16	solches	solches	PIAT	solch	acc|sg|neut	NK	15
17	nachgehends	nachgehend	ADJA	nachgehend	pos	MO	19
18	abermal	abermals	ADV	abermals	_	MO	15
19	wiederruffete	wiederruffete	VVFIN	wiederruffete	sg|3|past|ind	PAR	13
20	/	/	$,	/	_	--	19
21	so	so	ADV	so	_	MO	22
22	fanget	fanget	VVFIN	fanget	sg|3|pres|ind	--	0
23	man	man	PIS	man	nom|sg|*	SB	22
24	zwar	zwar	ADV	zwar	_	MO	22
25	nicht	nicht	PTKNEG	nicht	_	NG	22
26	mehr	mehr	ADV	mehr	_	MO	25
27	von	von	APPR	von	_	OP	22
28	denen	denen	ART	d	dat|pl|fem	AG	29
29	Daum-Stoͤcken	Daum-Stöcken	NN	Daum-Stöcken	dat|pl|fem	NK	27
30	/	/	$,	/	_	--	29
31	oder	oder	KON	oder	_	CD	29
32	einem	einem	ART	ein	dat|sg|neut	NK	36
33	andern	anderen	PIS	ander	dat|sg|neut|comp	NK	36
34	schon	schon	ADV	schon	_	MO	35
35	vollbrachten	vollbrachten	ADJA	vollbrachten	acc|sg|masc|pos	NK	36
36	Grad	Grad	NN	Grad	acc|sg|masc	CJ	31
37	,	,	$,	,	_	--	36
38	sondern	sondern	KON	sondern	_	CD	27
39	von	von	APPR	von	_	CJ	38
40	dem	dem	ART	d	dat|sg|masc	NK	43
41	nechst-folgenden	nechst-folgenden	NN	nechst-folgenden	dat|sg|masc|pos	NK	43
42	/	/	$,	/	_	--	41
43	truckenen	Truckgenen	NN	Truckgenen	acc|sg|masc|pos	NK	39
44	Zug	Zug	NN	Zug	acc|sg|masc	NK	43
45	/	/	$,	/	_	--	44
46	oder	oder	KON	oder	_	CD	43
47	Respectivè	respektive	KON	respektive	nom|pl|fem|pos	NK	48
48	Schraub-Stiffeln	Schraub-Stiffeln	NN	Schraub-Stiffeln	nom|pl|fem	CJ	46
49	an	an	PTKVZ	an	_	SVP	22
50	/	/	$,	/	_	--	49
51	und	und	KON	und	_	CD	22
52	hoͤret	höret	VVFIN	hören	sg|3|pres|ind	CJ	51
53	/	/	$,	/	_	--	52
54	ungeacht	ungeacht	ADJD	ungeacht	_	MO	52
55	seiner	seiner	PPOSAT	sein	dat|sg|fem	NK	56
56	Bekandtnus	Bekandtnus	NN	Bekandtnus	dat|sg|fem	NK	54
57	/	/	$,	/	_	--	56
58	nicht	nicht	PTKNEG	nicht	_	NG	52
59	auf	auf	PTKVZ	auf	_	SVP	52
60	/	/	$,	/	_	--	59
61	biß	bis	KOUS	bis	_	CP	77
62	derselbe	derselbe	PDS	derselbe	dat|pl|neut	NK	63
63	Gradus	Gradduos	NN	Gradduos	dat|pl|neut	CJ	77
64	in	in	APPR	in	_	MNR	63
65	gewoͤhnlicher	gewöhnlicher	ADJA	gewöhnlich	dat|sg|fem|pos	NK	66
66	Maas	Maß	NN	Maß	dat|sg|fem	NK	64
67	/	/	$,	/	_	--	66
68	und	und	KON	und	_	CD	77
69	wie	wie	KOUS	wie	_	MO	73
70	es	es	PPER	es	nom|sg|neut|3	SB	77
71	unweit	unweit	ADV	unweit	pos	MO	76
72	hin	hin	PTKVZ	hin	_	MO	73
73	erklaͤret	erkläret	VVPP	erklären	_	OC	74
74	worden	worden	VAPP	werden	_	OC	77
75	/	/	$,	/	_	--	74
76	vollbracht	vollbracht	VVPP	vollbringen	_	CJ	68
77	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	52
78	.	.	SENT	.	_	--	77

1	§.	§.	$(	§	nom|sg|*|pos	--	0
2	16.	16.	CARD	@ord@	*|sg|masc|pos	--	0

1	Waͤre	Wäre	VAFIN	sein	sg|3|past|subj	--	0
2	aber	aber	ADV	aber	_	MO	1
3	die	die	ART	d	nom|sg|fem	NK	4
4	Tortur	Tortur	NN	Tortur	nom|sg|fem	SB	1
5	/	/	$,	/	_	--	4
6	wie	wie	KOUS	wie	_	MO	8
7	jetzt	jetzt	ADV	jetzt	_	MO	8
8	angeordnet	angeordnet	VVPP	anordnen	_	MO	12
9	/	/	$,	/	_	--	8
10	an	an	APPR	an	_	MO	12
11	Inquisito	Inquisito	NN	Inquisito	acc|sg|neut	NK	10
12	vollbracht	vollbracht	VVPP	vollbringen	_	OC	1
13	/	/	$,	/	_	--	12
14	und	und	KON	und	_	CD	1
15	er	er	PPER	er	nom|sg|masc|3	SB	28
16	wiederruffete	Widerruffete	NN	Widerruffete	acc|pl|neut	OA	40
17	also	also	ADV	also	_	MNR	16
18	gleich	gleich	ADJD	gleich	_	PD	16
19	/	/	$,	/	_	--	18
20	oder	oder	KON	oder	_	CD	16
21	bald	bald	ADV	bald	_	MO	22
22	darauf	darauf	PAV	darauf	_	CJ	20
23	/	/	$,	/	_	--	22
24	seine	seine	PPOSAT	sein	acc|pl|masc	NK	25
25	Bekanntnus	Bekanntnus	NN	Bekanntnus	acc|pl|masc	OA	20
26	/	/	$,	/	_	--	25
27	so	so	ADV	so	_	MO	40
28	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	14
29	der	der	ART	d	nom|sg|masc	NK	30
30	Wider-Ruffer	Widerrufer	NN	Widerrufer	nom|sg|masc	SB	28
31	/	/	$,	/	_	--	30
32	ohne	ohne	APPR	ohne	_	MO	40
33	neuen	neuen	ADJA	neu	dat|pl|neut|pos	NK	34
34	Indicien	Indizien	NN	Indiz	dat|pl|neut	NK	32
35	,	,	$,	,	_	--	34
36	nicht	nicht	PTKNEG	nicht	_	NG	40
37	noch	noch	ADV	noch	_	MO	38
38	einmahl	einmal	ADV	einmal	_	MO	40
39	zu	zu	PTKZU	zu	_	PM	40
40	torquiren	torquieren	VVINF	torquieren	_	OC	28
41	/	/	$,	/	_	--	40
42	sondern	sondern	KON	sondern	_	CD	28
43	ein	ein	ART	ein	nom|sg|neut	NK	45
44	jedes	jedes	PIAT	jed	nom|sg|neut	NK	45
45	Unter-Gericht	Unter-Gericht	NN	Unter-Gericht	nom|sg|neut	SB	46
46	wird	wird	VAFIN	werden	sg|3|pres|ind	CJ	42
47	schuldig	schuldig	ADJD	schuldig	pos	PD	48
48	seyn	sein	VAINF	sein	_	OC	46
49	/	/	$,	/	_	--	48
50	den	den	ART	d	acc|sg|masc	NK	51
51	Casum	Casum	NN	Casum	acc|sg|masc	PAR	46
52	an	an	APPR	an	_	MNR	51
53	Unsere	Unsere	PPOSAT	unser	dat|sg|fem	NK	54
54	Koͤnigl.	Königl.	ADJA	Königl.	acc|sg|masc	NK	52
55	Appellations-Cammer	Appellations-Cammer	NN	Appellations-Cammer	acc|sg|masc	NK	54
56	/	/	$,	/	_	--	55
57	um	um	APPR	um	_	CP	60
58	Belehrnung	Belehrnung	NN	Belehrnung	acc|sg|fem	OA	60
59	zu	zu	PTKZU	zu	_	PM	60
60	uͤbersenden	übersenden	VVINF	übersenden	_	OC	46
61	;	;	SENT	;	_	--	60

1	Und	Und	KON	und	_	JU	12
2	wann	wann	KOUS	wann	_	MO	9
3	gleich	gleich	ADV	gleich	_	MO	5
4	§.	§.	$(	§	_	MO	5
5	17.	17.	CARD	@ord@	nom|sg|masc|pos	NK	6
6	Inquisit	Inquisit	NN	Inquisit	nom|sg|masc	SB	9
7	gar	gar	ADV	gar	_	MO	8
8	nichts	nichts	PIS	nichts	*|*|neut	OA	9
9	bekennete	bekennte	VVFIN	bekennte	sg|3|past|ind	RE	11
10	/	/	$,	/	_	--	9
11	so	so	ADV	so	_	MO	12
12	seynd	sind	VAFIN	sein	pl|3|pres|ind	--	0
13	dannoch	dannoch	ADV	dannoch	_	MO	12
14	die	die	ART	d	nom|sg|fem	NK	16
15	saͤmtliche	sämtliche	ADJA	sämtlich	nom|sg|fem|pos	NK	16
16	Examina	Examina	NN	Examina	nom|sg|fem	PD	12
17	,	,	$,	,	_	--	16
18	samt	samt	APPR	samt	_	MO	31
19	allen	allen	PIAT	all	dat|pl|masc	NK	24
20	etwan	etwan	ADV	etwa	_	MO	23
21	neu	neu	ADJD	neu	pos	MO	23
22	hervor	hervor	ADV	hervor	_	MO	23
23	gebrochenen	gebrochenen	ADJA	gebrochenen	dat|pl|fem|pos	NK	24
24	Anzeigungen	Anzeigungen	NN	Anzeigung	dat|pl|fem	NK	18
25	/	/	$,	/	_	--	24
26	auf	auf	APPR	auf	_	MO	31
27	obanbefohlene	obanbefohlene	ADJA	obanbefohlene	acc|sg|fem|pos	NK	28
28	Weise	Weise	NN	Weise	acc|sg|fem	NK	26
29	dahin	dahin	ADV	dahin	_	MO	31
30	Belehrnung	Belehrnung	NN	Belehrnung	acc|sg|fem	OA	31
31	einzusenden	einzusenden	VVIZU	einzusenden	_	OC	12
32	;	;	SENT	;	_	--	31

1	Worbey	Worbey	PWAV	Worbey	_	CP	10
2	Wir	Wir	PPER	wir	nom|pl|*|1	SB	10
3	annoch	annoch	ADV	annoch	_	MO	10
4	§.	§.	$(	§	dat|sg|masc	MO	7
5	18.	18.	CARD	@ord@	dat|sg|masc|pos	NK	6
6	Dieses	Dieses	PDS	dies	dat|sg|masc	NK	4
7	hauptsaͤchlichen	hauptsächlichen	ADJA	hauptsächlich	dat|sg|neut|pos	MO	8
8	statuiret	statuieret	VVPP	statuieret	_	OC	9
9	haben	haben	VAINF	haben	_	OC	10
10	wollen	wollen	VMFIN	wollen	pl|3|pres|ind	MO	42
11	/	/	$,	/	_	--	10
12	daß	daß	KOUS	daß	_	CP	51
13	/	/	$,	/	_	--	12
14	obzwar	obzwar	NE	obzwar	_	CD	10
15	/	/	$,	/	_	--	14
16	wann	wann	KOUS	wann	_	MO	34
17	ein	ein	ART	ein	nom|sg|neut	NK	18
18	Unter-Gericht	Unter-Gericht	NN	Unter-Gericht	nom|sg|neut	SB	34
19	jemanden	jemanden	PIS	jemand	pl|3|past|ind	NK	32
20	die	die	ART	d	acc|sg|fem	NK	21
21	Tortur	Tortur	NN	Tortur	acc|sg|fem	OA	22
22	zuerkennete	zuerkennte	VVFIN	zuerkennte	acc|sg|fem|pos	NK	32
23	/	/	$,	/	_	--	22
24	derselbe	derselbe	PDS	derselbe	_	NK	32
25	per	per	FM	per	_	MO	31
26	viam	viam	FM	viam	acc|sg|neut	NK	27
27	Appellationis	Appellationis	FM	Appellationis	acc|sg|neut	NK	25
28	,	,	$,	,	_	--	27
29	zu	zu	APPR	zu	_	MO	31
30	Unserm	Unserm	PPOSAT	unser	dat|sg|fem	NK	29
31	Koͤniglichen	Königlichen	ADJA	königlich	dat|sg|fem|pos	NK	32
32	Ober-Gericht	Ober-Gericht	NN	Ober-Gericht	dat|sg|fem	OA	33
33	recurriren	rekurrieren	VVINF	rekurrieren	_	OC	34
34	koͤnne	könne	VMFIN	können	sg|3|pres|subj	RE	14
35	/	/	$,	/	_	--	34
36	dafern	dafern	KOUS	dafern	_	MO	42
37	aber	aber	ADV	aber	_	MO	42
38	von	von	APPR	von	_	MO	42
39	daraus	daraus	PAV	daraus	_	NK	38
40	die	die	ART	d	acc|sg|fem	NK	41
41	Erkanntnus	Erkanntnus	NE	Erkanntnus	acc|sg|fem	OA	42
42	folgete	folgte	VVFIN	folgen	sg|3|past|ind	--	0
43	/	/	$,	/	_	--	42
44	zu	zu	APPR	zu	_	MO	49
45	uns	uns	PRF	wir	dat|pl|*|1	NK	44
46	kein	kein	PIAT	kein	nom|sg|masc	NK	48
47	weiterer	weiterer	ADJA	weit	nom|sg|masc|comp	NK	48
48	Recursus	Recursus	NE	Recursus	nom|sg|masc	SB	51
49	zugelassen	zugelassen	VVPP	zulassen	_	OC	50
50	werden	werden	VAINF	werden	_	OC	51
51	solle	solle	VMFIN	sollen	sg|3|pres|subj	OC	42
52	.	.	SENT	.	_	--	51

1	§.	§.	$(	§	nom|sg|*|pos	--	0
2	19.	19.	CARD	@ord@	nom|sg|masc|pos	--	0

1	Wann	Wann	KOUS	wann	_	MO	6
2	nun	nun	ADV	nun	_	MO	6
3	also	also	ADV	also	_	MO	6
4	die	die	ART	d	nom|sg|fem	NK	5
5	Tortur	Tortur	NN	Tortur	nom|sg|fem	OA	6
6	vollbracht	vollbracht	VVPP	vollbringen	_	RE	29
7	/	/	$,	/	_	--	6
8	oder	oder	KON	oder	_	CD	6
9	es	es	PPER	es	nom|sg|neut|3	SB	13
10	so	so	ADV	so	_	MO	11
11	weit	weit	ADJD	weit	pos	MO	12
12	gekommen	gekommen	VVPP	kommen	_	OC	13
13	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	8
14	/	/	$,	/	_	--	13
15	daß	daß	KOUS	daß	_	CP	27
16	Inquisit	Inquisit	NN	Inquisit	nom|sg|neut	SB	27
17	,	,	$,	,	_	--	16
18	durch	durch	APPR	durch	_	MO	27
19	die	die	ART	d	acc|sg|fem	NK	20
20	Pein	Pein	NN	Pein	acc|sg|fem	NK	18
21	/	/	$,	/	_	--	20
22	schon	schon	ADV	schon	_	MO	23
23	an	an	APPR	an	_	MO	27
24	seinen	seinen	PPOSAT	sein	dat|pl|neut	NK	25
25	Gliedern	Gliedern	NN	Glied	dat|pl|neut	NK	23
26	Schaden	Schaden	NN	Schaden	acc|sg|masc	OA	27
27	gelitten	gelitten	VVPP	leiden	_	SB	13
28	/	/	$,	/	_	--	27
29	so	so	ADV	so	_	MO	30
30	seynd	sind	VAFIN	sein	pl|3|pres|ind	--	0
31	ihme	ihm	PPER	er	dat|sg|masc|3	DA	33
32	solche	solche	PIAT	solch	nom|pl|fem	SB	30
33	forderist	forderist	NN	forderist	sg|2|pres|ind	RE	29
34	/	/	$,	/	_	--	33
35	durch	durch	APPR	durch	_	MO	39
36	den	den	ART	d	acc|sg|masc	NK	37
37	Scharff-Richter	Scharff-Richter	NN	Scharff-Richter	acc|sg|masc	NK	35
38	wohl	wohl	ADV	wohl	_	MO	39
39	einzurichten	einzurichten	VVIZU	einrichten	_	OC	33
40	/	/	$,	/	_	--	39
41	und	und	KON	und	_	CD	39
42	alle	alle	PIAT	all	_	NK	44
43	noͤthige	nötige	ADJA	nötig	acc|sg|fem|pos	NK	44
44	Huͤlff	Hilfe	NN	Hilfe	acc|sg|fem	OA	51
45	/	/	$,	/	_	--	44
46	Ruhe	Ruhe	NN	Ruhe	nom|sg|fem	CJ	44
47	/	/	$,	/	_	--	46
48	und	und	KON	und	_	CD	44
49	Verpflegung	Verpflegung	NN	Verpflegung	acc|sg|fem	CJ	48
50	zu	zu	PTKZU	zu	_	PM	51
51	schaffen	schaffen	VVINF	schaffen	_	CJ	41
52	;	;	SENT	;	_	--	51

1	Nachdeme	nachdem	KOUS	nachdem	_	CP	6
2	sich	sich	PRF	er|es|sie	acc|pl|3	DA	5
3	die	die	ART	d	nom|pl|fem	NK	4
4	Schmertzen	Schmerzen	NN	Schmerz	nom|pl|masc	SB	6
5	gesetzt	gesetzt	VVPP	setzen	_	OC	6
6	haben	haben	VAFIN	haben	_	MO	32
7	/	/	$,	/	_	--	6
8	so	so	ADV	so	_	MO	23
9	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
10	Inquisit	Inquisit	NN	Inquisit	nom|sg|*	SB	9
11	den	den	ART	d	acc|sg|masc	NK	15
12	dritten	dritten	ADJA	dritt	acc|sg|masc|pos	NK	15
13	oder	oder	KON	oder	_	CD	12
14	vierdten	vierten	ADJA	viert	acc|sg|masc|pos	CJ	13
15	Tag	Tag	NN	Tag	acc|sg|masc	OA	30
16	/	/	$,	/	_	--	15
17	nach	nach	APPR	nach	_	MNR	15
18	ausgestandener	ausgestandener	ADJA	ausgestandener	dat|pl|fem|pos	NK	19
19	Pein	Pein	NN	Pein	dat|pl|fem	NK	17
20	(	(	$(	(	_	--	19
21	so	so	KOUS	so	_	MO	22
22	es	es	PPER	es	nom|sg|neut|3	SB	24
23	seyn	sein	VAINF	sein	_	OC	24
24	kan	kann	VMFIN	können	sg|3|pres|ind	RC	15
25	)	)	$)	)	_	--	24
26	an	an	APPR	an	_	MO	30
27	das	das	ART	d	acc|sg|neut	NK	29
28	gewoͤhnliche	gewöhnliche	ADJA	gewöhnlich	acc|sg|neut|pos	NK	29
29	Gerichts-Ort	Gerichts-Ort	NN	Gerichts-Ort	acc|sg|neut	NK	26
30	gefuͤhret	geführt	VVPP	führen	_	OC	9
31	/	/	$,	/	_	--	30
32	selbten	selbten	VVFIN	selbten	pl|3|past|ind	RE	21
33	die	die	ART	d	nom|pl|fem	NK	38
34	in	in	APPR	in	_	MO	37
35	der	der	ART	d	dat|sg|fem	NK	36
36	Marter	Marter	NN	Marter	dat|sg|fem	NK	34
37	gethane	getane	ADJA	getane	nom|pl|masc|pos	NK	38
38	Bekanntnus	Bekanntnus	NN	Bekanntnus	gen|sg|masc	SB	32
39	/	/	$,	/	_	--	38
40	Stuck	Stück	NN	Stück	acc|sg|neut	MO	53
41	vor	vor	APPR	vor	_	MNR	40
42	Stuck	Stück	NN	Stück	dat|sg|neut	NK	41
43	/	/	$,	/	_	--	42
44	in	in	APPR	in	_	MO	53
45	aller	aller	PIAT	all	dat|sg|fem	NK	46
46	Glimpffe	Glimpffe	NN	Glimpffe	dat|sg|fem	NK	44
47	/	/	$,	/	_	--	46
48	und	und	KON	und	_	CD	44
49	ohne	ohne	APPR	ohne	_	CJ	48
50	fernerer	fernerer	ADJA	fern	dat|sg|fem|comp	NK	51
51	Bedrohung	Bedrohung	NN	Bedrohung	dat|sg|fem	NK	49
52	/	/	$,	/	_	--	51
53	vorgelesen	vorgelesen	VVPP	vorgelesen	_	CJ	38
54	/	/	$,	/	_	--	53
55	und	und	KON	und	_	CD	53
56	ob	ob	KOUS	ob	_	CP	59
57	er	er	PPER	er	nom|sg|masc|3	SB	59
58	darauf	darauf	PAV	darauf	_	MO	59
59	bleibe	bleibe	VVFIN	bleiben	sg|3|pres|subj	CJ	55
60	/	/	$,	/	_	--	59
61	oder	oder	KON	oder	_	CD	59
62	etwann	etwan	ADV	etwa	_	MO	64
63	noch	noch	ADV	noch	_	MO	64
64	dasjenige	dasjenige	PDS	derjenige	nom|pl|masc	SB	74
65	/	/	$,	/	_	--	64
66	was	was	PWREL	was	acc|sg|neut	SB	70
67	sein	sein	PPOSAT	sein	acc|sg|neut	NK	68
68	Gewissen	Gewissen	NN	Gewissen	acc|sg|neut	OA	69
69	beschwehren	beschweren	VVINF	beschweren	_	OC	70
70	moͤchte	möchte	VMFIN	mögen	sg|3|pres|ind	RE	58
71	/	/	$,	/	_	--	70
72	darzu	dazu	PAV	dazu	_	CVC	73
73	setzen	setzen	VVINF	setzen	_	OC	74
74	wolle	wolle	VMFIN	wollen	sg|3|pres|subj	CJ	61
75	/	/	$,	/	_	--	74
76	befraget	befraget	VVFIN	befraget	pos	PD	59
77	/	/	$,	/	_	--	76
78	seine	seine	PPOSAT	sein	acc|sg|fem	NK	80
79	gegebene	gegebene	ADJA	gegeben	acc|sg|fem|pos	NK	80
80	Antwort	Antwort	NN	Antwort	acc|sg|fem	SB	59
81	/	/	$,	/	_	--	80
82	wie	wie	KOUS	wie	_	MO	85
83	Rechtens	Rechtens	ADV	rechtens	_	MO	85
84	/	/	$,	/	_	--	83
85	aufgemercket	aufgemercket	VVPP	aufgemercket	_	OC	59
86	;	;	SENT	;	_	--	85

