

1	Andaͤchtige	Andächtige	ADJD	Andächtige	nom|pl|*	--	0
107	.	.	SENT	.	_	--	106

1	Diese	Diese	PDAT	dies	nom|pl|fem	NK	2
2	Verheissungen	Verheissungen	NN	Verheißung	acc|pl|fem	OA	3
3	ergreiffe	ergreife	VVFIN	ergreife	sg|3|pres|subj	OC	9
4	und	und	KON	und	_	CD	3
5	fasse	fasse	VVFIN	fassen	sg|3|pres|subj	CJ	4
6	er	er	PPER	er	nom|sg|masc|3	SB	5
7	/	/	$,	/	_	--	6
8	darauf	darauf	PAV	darauf	_	OP	5
9	verlasse	verlasse	VVFIN	verlassen	sg|3|pres|subj	--	0
10	er	er	PPER	er	nom|sg|masc|3	SB	9
11	sich	sich	PRF	er|es|sie	acc|sg|3	OA	9
12	.	.	SENT	.	_	--	11

1	Wie	Wie	KOUS	wie	_	MO	9
2	er	er	PPER	er	nom|sg|masc|3	SB	9
3	denn	denn	ADV	denn	_	MO	9
4	vorher	vorher	ADV	vorher	_	MO	9
5	den	den	ART	d	acc|sg|masc	NK	7
6	getreuen	getreuen	ADJA	getreu	acc|sg|masc|pos	NK	7
7	GOtt	Gott	NE	Gott	acc|sg|masc	OA	9
8	also	also	ADV	also	_	MO	9
9	angeredet	angeredet	VVPP	anreden	_	--	0
10	:	:	SENT	:	_	--	9

1	Mein	Mein	PPOSAT	mein	nom|sg|neut	NK	2
2	Hertz	Herz	NN	Herz	nom|sg|neut	SB	3
3	haͤlt	hält	VVFIN	halten	sg|3|pres|ind	--	0
4	dir	dir	PPER	du	dat|sg|*|2	DA	3
5	fuͤr	für	APPR	für	_	MO	3
6	dein	dein	PPOSAT	dein	acc|sg|neut	NK	7
7	Wort	Wort	NN	Wort	acc|sg|neut	NK	5
8	/	/	$,	/	_	--	7
9	er	er	PPER	er	nom|sg|masc|3	SB	10
10	habe	habe	VAFIN	haben	sg|3|pres|subj	CJ	3
11	zum	zum	APPRART	zum	dat|sg|masc	MO	10
12	Siegel	Siegel	NN	Siegel	dat|sg|masc	NK	11
13	/	/	$,	/	_	--	12
14	daß	daß	KOUS	daß	_	CP	17
15	GOtt	Gott	NE	Gott	dat|sg|masc	SB	23
16	sein	sein	PPOSAT	sein	nom|sg|masc	NK	17
17	GOtt	Gott	NE	Gott	nom|sg|masc	CJ	23
18	/	/	$,	/	_	--	17
19	und	und	KON	und	_	JU	23
20	er	er	PPER	er	nom|sg|masc|3	SB	23
21	Gottes	Gottes	NE	Gott	nom|sg|neut|pos	NK	22
22	Kind	Kind	NN	Kind	nom|sg|neut	SB	23
23	sey	sei	VAFIN	sein	sg|3|pres|subj	CJ	10
24	/	/	$,	/	_	--	23
25	und	und	KON	und	_	CD	23
26	daß	daß	KOUS	daß	_	CP	33
27	er	er	PPER	er	nom|sg|masc|3	SB	33
28	ihm	ihm	PPER	er	dat|sg|masc|3	DA	32
29	die	die	ART	d	acc|sg|fem	NK	30
30	Zusage	Zusage	NN	Zusage	acc|sg|fem	OA	32
31	treulich	treulich	ADJD	treulich	pos	MO	32
32	halten	halten	VVINF	halten	_	OC	33
33	werde	werde	VAFIN	werden	sg|3|pres|subj	CJ	25
34	/	/	$,	/	_	--	33
35	die	die	PRELS	d	nom|sg|fem	NK	39
36	an	an	APPR	an	_	MO	38
37	ihm	ihm	PPER	er	dat|sg|masc|3	NK	36
38	verrichtete	verrichtete	VVFIN	verrichten	nom|sg|fem|pos	NK	39
39	Beschneidung	Beschneidung	NN	Beschneidung	nom|sg|fem	SB	33
40	;	;	SENT	;	_	--	39

1	GOtt	Gott	NE	Gott	nom|sg|masc	SB	2
2	habe	habe	VAFIN	haben	sg|3|pres|subj	--	0
3	ihm	ihm	PPER	er	dat|sg|*|3	DA	14
4	durch	durch	APPR	durch	_	MO	14
5	Samuel	Samuel	NE	Samuel	acc|pl|neut	NK	4
6	bey	bei	APPR	bei	_	MNR	5
7	der	der	ART	d	dat|sg|fem	NK	8
8	Salbung	Salbung	NN	Salbung	dat|sg|fem	NK	6
9	zum	zum	APPRART	zum	dat|sg|neut	MO	14
10	Koͤnige	Könige	NN	König	dat|sg|neut	NK	9
11	diese	diese	PDAT	dies	nom|sg|fem	NK	12
12	Versicherung	Versicherung	NN	Versicherung	nom|sg|fem	SB	2
13	insonderheit	insonderheit	ADV	insonderheit	_	MO	14
14	gethan	getan	VVPP	tun	_	OC	2
15	/	/	$,	/	_	--	14
16	daß	daß	KOUS	daß	_	CP	19
17	er	er	PPER	er	nom|sg|masc|3	SB	19
18	gewiß	gewiß	ADJD	gewiß	_	MO	23
19	werde	werde	VAFIN	werden	sg|3|pres|subj	OC	14
20	ins	ins	APPRART	ins	acc|sg|neut	MO	23
21	Land	Land	NN	Land	acc|sg|neut	NK	20
22	Israel	Israel	NE	Israel	nom|sg|neut	NK	21
23	kommen	kommen	VVINF	kommen	_	OC	19
24	/	/	$,	/	_	--	23
25	und	und	KON	und	_	CD	23
26	daselbst	daselbst	ADV	daselbst	_	MO	33
27	als	als	KOKOM	als	_	MO	33
28	ein	ein	ART	ein	acc|sg|neut	NK	29
29	Glied	Glied	NN	Glied	acc|sg|neut	NK	27
30	der	der	ART	d	gen|pl|fem	NK	31
31	Kirchen	Kirchen	NN	Kirche	gen|pl|fem	AG	29
32	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	31
33	leben	leben	VVINF	leben	_	CJ	25
34	.	.	SENT	.	_	--	33

1	Solchen	Solchen	PIAT	solch	nom|pl|fem	NK	2
2	Glaubens-Kampff	Glaubens-Kampff	NN	Glaubens-Kampff	acc|sg|masc	OA	3
3	treffen	treffen	VVINF	treffen	pl|1|pres|ind	--	0
4	wir	wir	PPER	wir	nom|pl|*|1	SB	3
5	an	an	APPR	an	_	SVP	3
6	bey	bei	APPR	bei	_	MO	3
7	dem	dem	ART	d	dat|sg|neut	NK	9
8	frommen	frommen	ADJA	fromm	dat|sg|neut|pos	NK	9
9	Jacob	Jacob	NE	Jacob	dat|sg|neut	NK	6
10	im	im	APPRART	im	dat|sg|masc	MNR	9
11	1	1	CARD	@card@	_	NK	12
12	B.	B.	NN	Beispiel	dat|sg|neut	NK	10
13	Mosis	Mosis	NE	Mosis	nom|sg|fem	NK	12
14	32	32	CARD	@card@	_	NK	12
15	,	,	$,	,	_	--	14
16	7.	7.	CARD	@ord@	_	CJ	14
17	12.	12.	CARD	@ord@	_	MO	18
18	24.	24.	CARD	@ord@	acc|sg|masc|pos	NK	19
19	26.	26.	CARD	@ord@	acc|sg|masc	OA	3
20	:	:	SENT	:	_	--	19

1	Denn	Denn	KON	denn	_	JU	7
2	da	da	KOUS	da	_	CP	7
3	er	er	PPER	er	nom|sg|masc|3	SB	7
4	in	in	APPR	in	_	MO	7
5	grosse	große	ADJA	groß	acc|sg|fem|pos	NK	6
6	Furcht	Furcht	NN	Furcht	acc|sg|fem	NK	4
7	gerieth	geriet	VVFIN	geraten	sg|3|past|ind	--	0
8	wegen	wegen	APPR	wegen	_	MO	7
9	seines	seines	PPOSAT	sein	gen|sg|masc	NK	11
10	erzuͤrneten	erzürneten	ADJA	erzürneten	gen|sg|masc|pos	NK	11
11	Bruders	Bruders	NN	Bruder	gen|sg|masc	NK	8
12	Esau	Esau	NE	Esau	nom|sg|masc	NK	11
13	/	/	$,	/	_	--	12
14	dieser	dieser	PDS	dies	nom|sg|masc	SB	15
15	moͤchte	möchte	VMFIN	mögen	sg|3|pres|ind	CJ	7
16	kommen	kommen	VVINF	kommen	_	OC	15
17	und	und	KON	und	_	CD	15
18	ihn	ihn	PPER	er	acc|sg|masc|3	OA	22
19	und	und	KON	und	_	CD	18
20	die	die	ART	d	nom|sg|fem	NK	21
21	Mutter	Mutter	NN	Mutter	nom|sg|fem	CJ	19
22	schlagen	schlagen	VVINF	schlagen	pl|3|pres|ind	CJ	17
23	mit	mit	APPR	mit	_	MO	22
24	den	den	ART	d	dat|pl|neut	NK	25
25	Kindern	Kindern	NN	Kind	dat|pl|neut	NK	23
26	/	/	$,	/	_	--	25
27	so	so	ADV	so	_	MO	28
28	kaͤmpffte	kämpfte	VVFIN	kämpfen	sg|3|past|ind	PAR	25
29	er	er	PPER	er	nom|sg|masc|3	SB	28
30	darwider	dawider	PAV	dawider	_	MO	28
31	mit	mit	APPR	mit	_	MO	28
32	Ergreiffung	Ergreifung	NN	Ergreifung	dat|sg|fem	NK	31
33	der	der	ART	d	gen|pl|fem	NK	35
34	Goͤttlichen	Göttlichen	ADJA	göttlich	gen|pl|fem|pos	NK	35
35	Verheissungen	Verheissungen	NN	Verheißung	gen|pl|fem	AG	32
36	/	/	$,	/	_	--	35
37	also	also	ADV	also	_	MO	28
38	sagend	sagend	ADJD	sagend	pos	MO	28
39	:	:	SENT	:	_	--	38

1	Du	Du	PPER	du	nom|sg|*|2	SB	2
2	hast	hast	VAFIN	haben	sg|2|pres|ind	--	0
3	gesagt	gesagt	VVPP	sagen	_	OC	2
4	:	:	SENT	:	_	--	3

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	wil	will	VMFIN	wollen	sg|1|pres|ind	--	0
3	dir	dir	PPER	du	dat|sg|*|2	DA	5
4	wohl	wohl	ADV	wohl	_	MO	5
5	thun	tun	VVINF	tun	_	OC	2
6	/	/	$,	/	_	--	5
7	und	und	KON	und	_	CD	5
8	deinen	deinen	PPOSAT	dein	acc|sg|masc	NK	9
9	Saamen	Samen	NN	Samen	acc|sg|masc	OA	10
10	machen	machen	VVINF	machen	_	CJ	7
11	/	/	$,	/	_	--	10
12	wie	wie	KOUS	wie	_	CM	14
13	den	den	ART	d	acc|sg|masc	NK	14
14	Sand	Sand	NN	Sand	acc|sg|masc	MO	10
15	am	am	APPRART	am	dat|sg|neut	MNR	14
16	Meer	Meer	NN	Meer	dat|sg|neut	NK	15
17	/	/	$,	/	_	--	16
18	den	den	PRELS	d	acc|sg|masc	OA	21
19	man	man	PIS	man	nom|sg|*	SB	22
20	nicht	nicht	PTKNEG	nicht	_	NG	22
21	zehlen	zählen	VVINF	zählen	_	OC	22
22	kan	kann	VMFIN	können	sg|3|pres|ind	RC	14
23	fuͤr	für	APPR	für	_	MO	10
24	der	der	ART	d	dat|sg|fem	NK	25
25	Menge	Menge	NN	Menge	dat|sg|fem	NK	23
26	.	.	SENT	.	_	--	25

1	Und	Und	KON	und	_	JU	11
2	da	da	KOUS	da	_	CP	8
3	der	der	ART	d	nom|sg|masc	NK	4
4	Sohn	Sohn	NN	Sohn	nom|sg|masc	SB	8
5	GOttes	Gottes	NE	Gott	gen|sg|masc	AG	4
6	mit	mit	APPR	mit	_	MO	8
7	ihm	ihm	PPER	er	dat|sg|masc|3	NK	6
8	runge	Runge	NN	Runge	nom|sg|masc	CJ	11
9	/	/	$,	/	_	--	8
10	so	so	ADV	so	_	MO	11
11	fasset	fasset	VVFIN	fassen	sg|3|pres|ind	--	0
12	er	er	PPER	er	nom|sg|masc|3	SB	11
13	ihn	ihn	PPER	er	acc|sg|masc|3	OA	11
14	bey	bei	APPR	bei	_	MO	11
15	seinen	seinen	PPOSAT	sein	dat|pl|fem	NK	16
16	Verheissungen	Verheissungen	NN	Verheißung	dat|pl|fem	NK	14
17	/	/	$,	/	_	--	16
18	und	und	KON	und	_	CD	11
19	sprach	sprach	VVFIN	sprechen	sg|3|past|ind	CJ	18
20	:	:	SENT	:	_	--	19

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	lasse	lasse	VVFIN	lassen	sg|3|pres|subj	--	0
3	dich	dich	PPER	du	acc|sg|3	OA	2
4	nicht	nicht	PTKNEG	nicht	_	NG	2
5	/	/	$,	/	_	--	4
6	du	du	PPER	du	nom|sg|*|2	SB	7
7	segnest	segnest	VVFIN	segnest	sg|2|pres|ind	CJ	2
8	mich	mich	PPER	ich	acc|sg|*|1	OA	2
9	denn	denn	ADV	denn	_	MO	2
10	.	.	SENT	.	_	--	9

1	Nicht	Nicht	PTKNEG	nicht	_	NG	3
2	anders	anders	ADV	ander	_	MO	3
3	machte	machte	VVFIN	machen	sg|3|past|ind	--	0
4	es	es	PPER	es	acc|sg|neut|3	OA	3
5	der	der	ART	d	nom|sg|masc	NK	13
6	auf	auf	APPR	auf	_	MO	12
7	allen	allen	PIAT	all	dat|pl|fem	NK	8
8	Seiten	Seiten	NN	Seite	dat|pl|fem	NK	6
9	innerlich	innerlich	ADJD	innerlich	pos	MO	12
10	und	und	KON	und	_	CD	9
11	aͤusserlich	äußerlich	ADJD	äußerlich	pos	CJ	10
12	angefochtene	angefochtene	ADJA	angefochtene	nom|sg|fem|pos	NK	13
13	Hiob:	Hiob:	NN	Hiob:	nom|sg|fem	SB	3
14	Denn	Denn	KON	denn	_	CD	3
15	sagte	sagte	VVFIN	sagen	sg|3|past|ind	CJ	14
16	er	er	PPER	er	nom|sg|masc|3	SB	15
17	:	:	SENT	:	_	--	16

1	Aber	Aber	KON	aber	_	JU	3
2	ich	ich	PPER	ich	nom|sg|*|1	SB	3
3	weiß	weiß	VVFIN	wissen	sg|1|pres|ind	--	0
4	,	,	$,	,	_	--	3
5	daß	daß	KOUS	daß	_	CP	8
6	mein	mein	PPOSAT	mein	nom|sg|masc	NK	7
7	Erloͤser	Erlöser	NN	Erlöser	nom|sg|masc	SB	8
8	lebt	lebt	VVFIN	leben	sg|3|pres|ind	OC	3
9	.	.	SENT	.	_	--	8

