

1	Das	Das	ART	d	nom|sg|neut	NK	3
4	der	der	ART	d	gen|pl|fem	NK	5
5	Eigenschafften	Eigenschaften	NN	Eigenschaft	gen|pl|fem	AG	3
6	unsers	unseres	PPOSAT	unser	gen|sg|neut	SB	16
7	⦵	⦵	NE	⦵	_	--	6
8	(	(	$(	(	_	--	7
9	wie	wie	KOKOM	wie	_	MO	13
10	im	im	APPRART	im	dat|sg|masc	MO	13
11	fuͤnfften	fünften	ADJA	fünft	dat|sg|neut|pos	NK	12
12	Capitel	Kapitel	NN	Kapitel	dat|sg|neut	NK	10
13	angezeiget	angezeigt	VVPP	anzeigen	_	OC	14
14	worden	worden	VAPP	werden	_	OC	16
15	)	)	$)	)	_	--	14
16	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
17	/	/	$,	/	_	--	16
18	daß	daß	KOUS	daß	_	CP	21
19	es	es	PPER	es	nom|sg|neut|3	SB	21
20	fluͤssig	flüssig	ADJD	flüssig	pos	PD	21
21	seye	sei	VAFIN	sein	sg|3|pres|subj	SB	16
22	/	/	$,	/	_	--	21
23	auff	auf	APPR	auf	_	AC	26
24	daß	daß	KOUS	daß	_	CP	32
25	es	es	PPER	es	nom|sg|neut|3	SB	32
26	ohne	ohne	APPR	ohne	_	MO	31
27	Zuthuung	Zutuung	NN	Zutuung	acc|sg|fem	NK	26
28	anderer	anderer	ADJA	ander	gen|pl|neut|pos	NK	29
29	Dinge	Dinge	NN	Ding	gen|pl|neut	AG	27
30	/	/	$,	/	_	--	29
31	penetriren	penetrieren	VVINF	penetrieren	_	OC	32
32	moͤge	möge	VMFIN	mögen	sg|3|pres|subj	RE	19
33	.	.	SENT	.	_	--	32

1	Nimm	Nimm	VVIMP	nehmen	_	CP	8
2	dann	dann	ADV	dann	_	MO	8
3	solche	solche	PIS	solch	acc|pl|neut	NK	4
4	♎	♎	$(	♎	acc|sg|neut	OA	8
5	irte	irrte	VVFIN	irren	acc|sg|fem|pos	NK	6
6	Erde	Erde	NN	Erde	acc|sg|fem	NK	4
7	/	/	$,	/	_	--	6
8	thue	tue	VVIMP	tun	sg|3|pres|subj	MO	28
9	sie	sie	PPER	Sie	acc|sg|fem|3	OA	8
10	in	in	APPR	in	_	MO	8
11	eine	eine	ART	ein	acc|sg|fem	NK	12
12	Phiol	Phiole	NN	Phiole	acc|sg|fem	NK	10
13	mit	mit	APPR	mit	_	MNR	12
14	einem	einem	ART	ein	dat|sg|neut	NK	16
15	langen	langen	ADJA	lang	dat|sg|masc|pos	NK	16
16	Hals	Hals	NN	Hals	dat|sg|masc	NK	13
17	/	/	$,	/	_	--	16
18	und	und	KON	und	_	CD	8
19	schuͤtte	schütte	VVFIN	schütte	sg|3|past|ind	CJ	18
20	daruͤber	darüber	PAV	darüber	_	MO	19
21	zweymal	zweimal	ADV	zweimal	_	MO	19
22	so	so	ADV	so	_	MO	23
23	viel	viel	ADV	viel	*|*|*	OA	19
24	von	von	APPR	von	_	PG	23
25	unserm	unserm	PPOSAT	unser	dat|sg|masc	NK	26
26	menstruo	menstruo	NN	menstruo	dat|sg|masc	NK	24
27	,	,	$,	,	_	--	26
28	verstopffe	verstopfe	VVFIN	verstopfe	sg|3|pres|subj	--	0
29	das	das	ART	d	acc|sg|neut	NK	30
30	Glaß	Glas	NN	Glas	acc|sg|neut	OA	28
31	mit	mit	APPR	mit	_	MO	28
32	gutem	gutem	ADJA	gut	dat|sg|neut|pos	NK	34
33	gummirten	gummirten	ADJA	gummirten	gen|sg|masc|pos	NK	34
34	Wachs	Wachs	NN	Wachs	gen|sg|masc	NK	31
35	/	/	$,	/	_	--	34
36	und	und	KON	und	_	CD	28
37	setze	setze	VVFIN	setzen	sg|3|pres|subj	CJ	36
38	es	es	PPER	es	nom|sg|neut|3	EP	37
39	in	in	APPR	in	_	MO	37
40	B.	B.	NE	B.	dat|sg|neut	NK	39
41	M.	M.	NE	M.	dat|sg|masc	PNC	50
42	24.	24.	CARD	@ord@	_	NK	43
43	Stund	Stunde	NN	Stunde	acc|sg|fem	AMS	44
44	lang	lang	ADJD	lang	pos	MO	37
45	/	/	$,	/	_	--	44
46	darnach	darnach	PAV	danach	_	MO	37
47	schuͤtte	schütte	NN	schütte	sg|3|past|ind	MO	37
48	allgemach	allgemach	ADV	allgemach	pos	MO	47
49	per	per	FM	per	_	MO	47
50	inclinationem	inclinationem	FM	inclinationem	dat|sg|*	NK	49
51	aus	aus	PTKVZ	aus	_	SVP	47
52	/	/	$,	/	_	--	51
53	was	was	PWREL	was	nom|sg|neut	SB	55
54	dissolviret	dissolvieret	VVPP	dissolvieret	_	PD	55
55	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	47
56	/	/	$,	/	_	--	55
57	und	und	KON	und	_	CD	37
58	continuire	kontinuiere	VVFIN	kontinuiere	sg|3|pres|subj	CJ	57
59	diese	diese	PDAT	dies	acc|sg|fem	NK	60
60	operation	Operation	NN	Operation	acc|sg|fem	OA	58
61	so	so	ADV	so	_	MO	62
62	lang	lang	ADJD	lang	pos	MO	58
63	/	/	$,	/	_	--	62
64	biß	bis	KOUS	bis	_	CP	68
65	sich	sich	PRF	er|es|sie	acc|sg|3	OA	68
66	das	das	PDS	d	nom|sg|neut	NK	67
67	menstruum	menstruum	ADJD	menstruum	nom|sg|neut	SB	68
68	faͤrbet	färbet	VVFIN	färbet	sg|3|pres|ind	CJ	58
69	/	/	$,	/	_	--	68
70	darnach	darnach	PAV	danach	_	MO	82
71	♎	♎	$(	♎	_	NK	72
72	ire	Ire	VVFIN	Ire	nom|pl|neut	OA	68
73	die	die	ART	d	acc|sg|fem	NK	74
74	feces	Faeckes	NN	Faeckes	acc|sg|fem	OA	82
75	wiederum	wiederum	ADV	wiederum	_	MO	68
76	/	/	$,	/	_	--	75
77	und	und	KON	und	_	CD	68
78	dissolvire	dissolviere	VVFIN	dissolviere	sg|3|pres|subj	CJ	77
79	sie	sie	PPER	Sie	nom|sg|fem|3	SB	78
80	in	in	APPR	in	_	MO	82
81	neuem	neuem	ADJA	neu	dat|sg|neut	NK	80
82	menstruo	menstruo	NN	menstruo	_	OA	78
83	,	,	$,	,	_	--	82
84	und	und	KON	und	_	CD	78
85	continuire	kontinuiere	VVFIN	kontinuiere	sg|3|pres|subj	CJ	84
86	diese	diese	PDAT	dies	acc|sg|fem	NK	87
87	operation	Operation	NN	Operation	nom|sg|fem	SB	85
88	/	/	$,	/	_	--	87
89	biß	bis	KOUS	bis	_	MO	91
90	alles	alles	PIS	all	acc|sg|neut	NK	89
91	in	in	APPR	in	_	MO	93
92	menstruum	menstruum	ADJD	menstruum	dat|sg|neut	NK	91
93	resolvirt	resolviert	VVPP	resolvieren	_	PD	94
94	seye	sei	VAFIN	sein	sg|3|pres|subj	CC	61
95	/	/	$,	/	_	--	94
96	und	und	KON	und	_	CD	85
97	so	so	ADV	so	_	MO	99
98	noch	noch	ADV	noch	_	MO	99
99	etwas	etwas	ADV	etwas	*|*|neut	SB	102
100	uͤbrig	übrig	ADJD	übrig	pos	SVP	99
101	/	/	$,	/	_	--	100
102	wuͤrd	würde	VAFIN	werden	sg|3|past|subj	CJ	96
103	es	es	PPER	es	nom|sg|neut|3	SB	102
104	eine	eine	ART	ein	acc|sg|fem	NK	108
105	todte	tote	ADJA	tot	acc|sg|fem|pos	NK	108
106	und	und	KON	und	_	CD	105
107	unnuͤtze	unnütze	ADJA	unnütze	pos	CJ	106
108	Erde	Erde	NN	Erde	nom|sg|fem	PD	109
109	seyn	sein	VAINF	sein	_	OC	102
110	.	.	SENT	.	_	--	109

1	Darnach	Darnach	PAV	danach	_	MO	24
2	nimm	nimm	VVIMP	nehmen	_	RE	24
3	alle	alle	PIAT	all	acc|pl|neut	NK	5
4	deine	deine	PPOSAT	dein	acc|sg|fem	NK	5
5	menstrua	menstrua	ADJA	menstrua	acc|pl|neut	OA	2
6	,	,	$,	,	_	--	5
7	und	und	KON	und	_	CD	2
8	thue	tue	VVFIN	tun	sg|3|pres|subj	CJ	7
9	sie	sie	PPER	Sie	acc|pl|*|3	OA	8
10	in	in	APPR	in	_	MO	8
11	einen	einen	ART	ein	acc|sg|masc	NK	12
12	Kolben	Kolben	NE	Kolben	acc|sg|masc	NK	10
13	/	/	$,	/	_	--	12
14	mit	mit	APPR	mit	_	MNR	12
15	seinem	seinem	PPOSAT	sein	dat|sg|masc	NK	16
16	Helm	Helm	NN	Helm	dat|sg|masc	NK	14
17	/	/	$,	/	_	--	16
18	und	und	KON	und	_	CD	8
19	distillire	distillire	VVFIN	distillire	dat|sg|fem|comp	CJ	18
20	mit	mit	APPR	mit	_	MNR	19
21	gelindem	gelindem	ADJA	gelindem	dat|sg|neut|pos	NK	22
22	∆	∆	NE	∆	dat|sg|neut	NK	20
23	/	/	$,	/	_	--	22
24	so	so	PTKREL	so	_	MO	32
25	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
26	am	am	APPRART	am	dat|sg|masc	MO	32
27	Boden	Boden	NN	Boden	dat|sg|masc	NK	26
28	ein	ein	ART	ein	nom|sg|masc	NK	31
29	sehr	sehr	ADV	sehr	_	MO	30
30	koͤstliches	köstliches	ADJA	köstlich	acc|sg|neut|pos	NK	31
31	⦵	⦵	NE	⦵	acc|sg|neut	SB	25
32	bleiben	bleiben	VVINF	bleiben	_	OC	25
33	/	/	$,	/	_	--	32
34	davon	davon	PAV	davon	_	MO	35
35	thue	tue	VVFIN	tun	sg|3|pres|subj	CJ	25
36	ein	ein	ART	ein	*|*|*	NK	37
37	wenig	wenig	PIS	wenig	*|*|*	AMS	48
38	auf	auf	APPR	auf	_	APP	37
39	ein	ein	ART	ein	acc|sg|neut	NK	41
40	silbern	silbern	ADJA	silbern	acc|sg|neut|pos	NK	41
41	Blech	Blech	NN	Blech	acc|sg|neut	NK	38
42	/	/	$,	/	_	--	41
43	und	und	KON	und	_	CD	38
44	mach	mach	VVFIN	machen	_	MO	46
45	solches	solches	PIS	solch	acc|sg|neut	NK	44
46	im	im	APPRART	im	dat|sg|masc	CJ	43
47	∆	∆	NE	∆	dat|sg|masc	NK	46
48	gluͤend	glühend	ADJD	glühend	pos	MO	35
49	/	/	$,	/	_	--	48
50	wann	wann	KOUS	wann	_	MO	70
51	es	es	PPER	es	nom|sg|neut|3	EP	35
52	dann	dann	ADV	dann	_	MO	35
53	so	so	ADV	so	_	MO	54
54	geschwind	geschwind	ADJD	geschwind	pos	MO	35
55	/	/	$,	/	_	--	54
56	als	als	KOKOM	als	_	MO	58
57	Waches	Waches	NN	Waches	acc|sg|neut	NK	56
58	fleusst	fleusst	VVPP	fleusst	_	CC	53
59	/	/	$,	/	_	--	58
60	ohne	ohne	APPR	ohne	_	MO	70
61	Rauch	Rauch	NN	Rauch	acc|sg|masc	NK	60
62	und	und	KON	und	_	CD	60
63	ohne	ohne	APPR	ohne	_	CJ	62
64	Geraͤusch	Geräusch	NN	Geräusch	acc|sg|neut	NK	63
65	/	/	$,	/	_	--	64
66	und	und	KON	und	_	CD	35
67	sich	sich	PRF	er|es|sie	acc|sg|3	OA	70
68	uͤberall	überall	ADV	überall	_	MO	70
69	weit	weit	ADJD	weit	pos	MO	70
70	ausbreitet	ausbreitet	VVFIN	ausbreiten	sg|3|pres|ind	CJ	66
71	/	/	$,	/	_	--	70
72	in	in	APPR	in	_	MO	75
73	das	das	ART	d	acc|sg|neut	NK	74
74	Blech	Blech	NN	Blech	acc|sg|neut	NK	72
75	eingehet	eingehet	VVFIN	eingehet	_	RE	34
76	/	/	$,	/	_	--	75
77	solches	solches	PIS	solch	acc|sg|neut	OA	81
78	in	in	APPR	in	_	MO	81
79	☉	☉	NE	☉	dat|sg|fem|pos	NK	80
80	Farbe	Farbe	NN	Farbe	dat|sg|fem	NK	78
81	tingiret	tingieret	VVFIN	tingieret	pos	MO	70
82	/	/	$,	/	_	--	81
83	sich	sich	PRF	er|es|sie	acc|sg|3	OA	70
84	mit	mit	APPR	mit	_	MO	70
85	demselben	demselben	PDS	derselbe	dat|pl|neut	NK	86
86	figirt	figirt	VVPP	figirt	sg|3|pres|ind	NK	84
87	und	und	KON	und	_	CD	70
88	vereiniget	vereiniget	VVPP	vereinigen	sg|3|pres|ind	CJ	87
89	/	/	$,	/	_	--	88
90	und	und	KON	und	_	CD	88
91	sich	sich	PRF	er|es|sie	acc|sg|3	OA	95
92	nicht	nicht	PTKNEG	nicht	_	NG	95
93	wieder	wieder	ADV	wieder	_	MO	95
94	davon	davon	PAV	davon	_	MO	95
95	scheidet	scheidet	VVFIN	scheiden	sg|3|pres|ind	CJ	90
96	oder	oder	KON	oder	_	CD	95
97	separiret	separieret	VVFIN	separieret	pos	MO	100
98	/	/	$,	/	_	--	97
99	so	so	ADV	so	_	MO	100
100	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	96
101	es	es	PPER	es	nom|sg|neut|3	SB	100
102	genug	genug	ADV	genug	_	MO	100
103	;	;	SENT	;	_	--	102

1	Dann	Dann	ADV	dann	_	MO	2
2	solches	solches	PIS	solch	acc|sg|neut	--	0
3	das	das	ART	d	acc|sg|neut	NK	5
4	rechte	rechte	ADJA	recht	acc|sg|neut|pos	NK	5
5	Zeichen	Zeichen	NN	Zeichen	acc|sg|neut	PD	8
6	seiner	seiner	PPOSAT	sein	gen|sg|fem	NK	7
7	Perfection	Perfektion	NN	Perfektion	gen|sg|fem	AG	5
8	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	2
9	;	;	SENT	;	_	--	8

1	Aber	Aber	KON	aber	_	JU	4
2	das	das	ART	d	nom|sg|neut	NK	3
3	geschicht	Geschichte	NN	Geschichte	nom|sg|neut	PAR	4
4	nicht	nicht	PTKNEG	nicht	_	--	0
5	so	so	ADV	so	_	MO	6
6	bald	bald	ADV	bald	_	CC	4
7	;	;	SENT	;	_	--	6

1	Und	Und	KON	und	_	JU	6
2	darzu	dazu	PAV	dazu	_	MO	6
3	zu	zu	PTKZU	zu	_	PM	4
4	gelangen	gelangen	VVINF	gelangen	_	RE	2
5	/	/	$,	/	_	--	4
6	kanst	kannst	VMFIN	können	sg|2|pres|ind	--	0
7	du	du	PPER	du	nom|sg|*|2	SB	6
8	es	es	PPER	es	acc|sg|neut|3	OA	12
9	auf	auf	APPR	auf	_	MO	12
10	zweyerley	zweierlei	PIAT	zweierlei	*|*|*	NK	11
11	Manier	Manier	NN	Manier	acc|sg|masc	NK	9
12	machen	machen	VVINF	machen	_	OC	6
13	.	.	SENT	.	_	--	12

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	eine	eine	PIS	ein	nom|sg|fem	PD	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	/	/	$,	/	_	--	3
5	daß	daß	KOUS	daß	_	CP	33
6	man	man	PIS	man	nom|sg|*	SB	33
7	das	das	ART	d	acc|sg|neut	NK	8
8	⦵	⦵	NE	⦵	acc|sg|neut	SB	33
9	wieder	wieder	ADV	wieder	_	MO	8
10	mit	mit	APPR	mit	_	MO	8
11	sehr	sehr	ADV	sehr	_	MO	12
12	gelindem	gelindem	PIS	gelindem	_	MO	13
13	∆	∆	NE	∆	_	NK	14
14	calcinire	calciniere	VVFIN	calciniere	acc|pl|neut	NK	10
15	/	/	$,	/	_	--	14
16	in	in	APPR	in	_	MNR	14
17	einer	einer	ART	ein	dat|sg|fem	NK	18
18	glaͤsern	gläsern	ADJA	gläsern	_	NK	16
19	/	/	$,	/	_	--	18
20	und	und	KON	und	_	CD	14
21	nicht	nicht	PTKNEG	nicht	_	NG	22
22	irrdenen	irdenen	ADJA	irden	acc|pl|masc|pos	NK	23
23	Buͤchs	Büchse	NN	Büchse	acc|pl|masc	CJ	20
24	/	/	$,	/	_	--	23
25	dur	Dur	NN	Dur	*|*|*	PNC	27
26	netigielk	netigielk	NE	netigielk	*|*|*	PNC	27
27	dahi	Dahi	NE	Dahi	_	PAR	14
28	,	,	$,	,	_	--	27
29	temislemeck	temislemeck	NE	temislemeck	_	APP	27
30	,	,	$,	,	_	--	29
31	dur	Dur	NN	Dur	dat|sg|masc	MO	33
32	Kurut	Kurut	NE	Kurut	dat|sg|masc	NK	31
33	mak	mag	VMFIN	mögen	sg|3|pres|ind	SB	3
34	,	,	$,	,	_	--	33
35	durmubasceret	durmubasceret	VVPP	durmubasceret	pos	MO	36
36	etmeck	etmeck	VVPP	etmeck	_	OC	33
37	,	,	$,	,	_	--	36
38	biß	bis	KOUS	bis	_	CP	43
39	du	du	PPER	du	nom|sg|*|2	SB	43
40	das	das	ART	d	acc|sg|neut	NK	42
41	obgesetzte	obgesetzte	ADJA	obgesetzte	acc|sg|neut|pos	NK	42
42	Zeichen	Zeichen	NN	Zeichen	acc|sg|neut	OA	43
43	sihest	sihest	VVFIN	sihest	sg|3|pres|ind	MO	33
44	.	.	SENT	.	_	--	43

1	Die	Die	ART	d	nom|sg|fem	NK	3
2	andere	andere	ADJA	ander	nom|sg|fem|pos	NK	3
3	Manier	Manier	NN	Manier	nom|sg|fem	SB	4
4	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
5	/	/	$,	/	_	--	4
6	daß	daß	KOUS	daß	_	CP	10
7	man	man	PIS	man	nom|sg|*	SB	10
8	gemeldtes	gemehltes	ADJA	gemehltes	acc|sg|neut|pos	NK	9
9	⦵	⦵	NE	⦵	acc|sg|neut	OA	10
10	nehme	nehme	VVFIN	nehmen	sg|3|pres|subj	SB	4
11	/	/	$,	/	_	--	10
12	dur	Dur	NN	Dur	dat|sg|fem	PNC	13
13	netigielk	netigielk	ADJA	netigielk	_	MO	4
14	indeszeitun	indeszeitun	NN	indeszeitun	pos	MO	15
15	jaghi	jaghi	NE	jaghi	nom|sg|*	SB	4
16	durch	durch	APPR	durch	_	MO	22
17	das	das	ART	d	acc|sg|neut	NK	18
18	B.	B.	NN	Beispiel	acc|sg|neut	NK	16
19	M.	M.	NE	M.	nom|sg|masc	PNC	21
20	songra-	songra-	NE	songra-	_	PNC	21
21	Guieuse	Guieuse	NE	Guieuse	nom|sg|masc	NK	18
22	eklighilhe	eklighilhe	ADJA	eklighilhe	nom|sg|masc|pos	NK	23
23	Kurut-mak	Kurut-mak	NN	Kurut-mak	nom|sg|masc	PD	4
24	dur	Dur	NN	Dur	nom|sg|masc	PNC	26
25	dahi	Dahi	NE	Dahi	nom|sg|masc	PNC	26
26	netigielk	netigielk	NE	netigielk	nom|sg|masc	NK	23
27	in	in	APPR	in	_	MNR	23
28	B.	B.	NE	B.	nom|sg|masc	PNC	30
29	M.	M.	NE	M.	nom|sg|masc	PNC	30
30	daimmalighile	daimmalighile	NE	daimmalighile	nom|sg|masc|pos	NK	27
31	,	,	$,	,	_	--	30
32	d.	d.	ART	d.	pos	NK	33
33	i.	i.	APPR	i.	_	MO	38
34	und	und	KON	und	_	CD	33
35	wieder	wieder	ADV	wieder	_	MO	36
36	solvire	solviere	VVFIN	solviere	sg|3|pres|subj	CJ	34
37	/	/	$,	/	_	--	36
38	filtrire	filtriere	VVFIN	filtriere	sg|3|pres|subj	PD	4
39	und	und	KON	und	_	CD	38
40	coagulire	koaguliere	VVFIN	koaguliere	sg|3|pres|subj	CJ	39
41	/	/	$,	/	_	--	40
42	in	in	APPR	in	_	MO	40
43	B.	B.	NN	Beispiel	dat|sg|neut	NK	42
44	M.	M.	NE	M.	nom|sg|masc	NK	43
45	wieder	wieder	ADV	wieder	_	MO	49
46	vor	vor	APPR	vor	_	OP	49
47	sich	sich	PRF	er|es|sie	dat|sg|3	NK	46
48	selbsten	selbst	PRF	selbst	_	MNR	47
49	resolvire	resolviere	VVFIN	resolviere	sg|3|pres|subj	CJ	40
50	/	/	$,	/	_	--	49
51	im	im	APPRART	im	dat|sg|neut	MO	61
52	Feuer	Feuer	NN	Feuer	dat|sg|neut	NK	51
53	gelinde	gelinde	ADV	gelinde	_	MO	54
54	getrucknet	getrucknet	ADJD	getrucknet	pos	MO	49
55	/	/	$,	/	_	--	54
56	und	und	KON	und	_	CD	49
57	wieder	wieder	ADV	wieder	_	MO	61
58	in	in	APPR	in	_	MO	61
59	B.	B.	NN	Beispiel	dat|sg|neut	NK	58
60	M.	M.	NE	M.	dat|sg|masc	NK	59
61	resolvirt	resolviert	VVPP	resolvieren	_	CJ	56
62	/	/	$,	/	_	--	61
63	biß	bis	KOUS	bis	_	CP	77
64	es	es	PPER	es	nom|sg|neut|3	SB	77
65	sich	sich	PRF	er|es|sie	acc|sg|3	OA	77
66	nicht	nicht	PTKNEG	nicht	_	NG	77
67	mehr	mehr	ADV	mehr	_	MO	66
68	in	in	APPR	in	_	MO	77
69	∆	∆	NE	∆	dat|sg|neut	NK	68
70	coaguliret	koagulieret	VVFIN	koagulieret	pos	MO	77
71	/	/	$,	/	_	--	70
72	sondern	sondern	KON	sondern	_	CD	13
73	wie	wie	KOUS	wie	_	CM	76
74	ein	ein	ART	ein	acc|sg|neut	NK	76
75	dickes	dickes	ADJA	dick	acc|sg|neut|pos	NK	76
76	∴	∴	NE	∴	acc|sg|neut	MO	77
77	verbleibe	verbleibe	VVFIN	verbleiben	sg|3|pres|subj	MO	61
78	;	;	SENT	;	_	--	77

1	Alsdann	Alsdann	ADV	alsdann	_	MO	19
2	wuͤrd	würde	VAFIN	werden	sg|3|past|subj	--	0
3	man	man	PIS	man	nom|sg|*	SB	2
4	ein	ein	ART	ein	acc|sg|neut	NK	6
5	rechtes	rechtes	ADJA	rechtes	acc|sg|neut|pos	NK	6
6	☉	☉	NE	☉	acc|sg|neut	SB	7
7	potabile	potabile	ADJA	potabile	sg|3|pres|subj	OC	2
8	ohne	ohne	APPR	ohne	_	MO	7
9	Vermischung	Vermischung	NN	Vermischung	acc|sg|fem	NK	8
10	einiges	einiges	PIAT	einig	acc|sg|neut	NK	12
11	fremden	fremden	ADJA	fremd	gen|sg|masc|pos	NK	12
12	Dinges	Dinges	NE	Dinges	gen|sg|masc	AG	9
13	haben	haben	VAFIN	haben	pl|3|pres|ind	CJ	7
14	/	/	$,	/	_	--	13
15	welches	welches	PRELS	welch	nom|sg|neut	SB	41
16	in	in	APPR	in	_	MO	19
17	allen	allen	PIAT	all	dat|pl|fem	NK	18
18	liquoribus	liquoribus	FM	liquoribus	dat|pl|fem	NK	16
19	zergehen	zergehen	VVINF	zergehen	_	RC	13
20	/	/	$,	/	_	--	19
21	und	und	KON	und	_	CD	16
22	trefflich	trefflich	ADJD	trefflich	pos	MO	23
23	zu	zu	APPR	zu	_	CJ	21
24	der	der	ART	d	dat|sg|fem	NK	25
25	Gesundheit	Gesundheit	NN	Gesundheit	dat|sg|fem	NK	23
26	/	/	$,	/	_	--	25
27	und	und	KON	und	_	CD	25
28	Verwandelunge	Verwandelunge	NN	Verwandelunge	dat|sg|fem	CJ	27
29	der	der	ART	d	gen|sg|fem	NK	30
30	☽	☽	NE	☽	gen|sg|fem	AG	25
31	in	in	APPR	in	_	MNR	30
32	☉	☉	NE	☉	dat|sg|neut	NK	31
33	/	/	$,	/	_	--	32
34	so	so	PTKREL	so	_	MO	35
35	man	man	PIS	man	nom|sg|*	SB	44
36	von	von	APPR	von	_	MO	43
37	solchem	solchem	PIAT	solch	dat|sg|neut	NK	39
38	⦵	⦵	NE	⦵	acc|sg|fem|pos	NK	39
39	Projection	Projektion	NN	Projektion	acc|sg|fem	NK	36
40	darauff	darauf	PAV	darauf	_	OP	43
41	thut	tut	VVFIN	tun	sg|3|pres|ind	RE	34
42	/	/	$,	/	_	--	41
43	dienen	dienen	VVINF	dienen	_	OC	44
44	wuͤrd	würde	VAFIN	werden	sg|3|past|subj	RC	25
45	.	.	SENT	.	_	--	44

1	Und	Und	KON	und	_	JU	7
2	dieweil	dieweil	KOUS	dieweil	_	CP	7
3	die	die	ART	d	nom|sg|fem	NK	4
4	Projection	Projektion	NN	Projektion	nom|sg|fem	SB	7
5	nicht	nicht	PTKNEG	nicht	_	NG	13
6	recht	Recht	NN	Recht	acc|sg|neut	NK	4
7	kan	kann	VMFIN	können	sg|3|pres|ind	--	0
8	erkennt	erkennt	VVFIN	erkennen	_	OC	9
9	werden	werden	VAINF	werden	_	OC	7
10	/	/	$,	/	_	--	9
11	als	als	KOKOM	als	_	CM	12
12	auff	auf	APPR	auf	_	MO	8
13	viel	viel	PIS	viel	*|*|*	NK	14
14	☽	☽	NE	☽	_	NK	12
15	;	;	SENT	;	_	--	14

1	Wann	Wann	KOUS	wann	_	MO	3
2	man	man	PIS	man	nom|sg|*	SB	3
3	befindet	befindet	VVFIN	befinden	sg|3|pres|ind	OC	15
4	/	/	$,	/	_	--	3
5	daß	daß	KOUS	daß	_	CP	13
6	sie	sie	PPER	Sie	nom|sg|fem|3	SB	13
7	das	das	ART	d	acc|sg|neut	NK	8
8	erste	erste	ADJA	erst	acc|sg|neut|pos	SB	13
9	mal	mal	NN	Mal	_	MO	12
10	nicht	nicht	PTKNEG	nicht	_	NG	12
11	gnug	genug	ADV	genug	_	MO	12
12	gefaͤrbet	gefärbt	VVPP	färben	_	OC	13
13	seye	sei	VAFIN	sein	sg|3|pres|subj	OC	3
14	/	/	$,	/	_	--	13
15	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
16	man	man	PIS	man	nom|sg|*	SB	15
17	sie	sie	PPER	Sie	acc|*|*|3	OA	20
18	wieder	wieder	ADV	wieder	_	MO	20
19	fliessen	fließen	VVINF	fließen	_	OC	20
20	lassen	lassen	VVINF	lassen	_	OC	15
21	/	/	$,	/	_	--	20
22	und	und	KON	und	_	CD	20
23	von	von	APPR	von	_	MO	38
24	solchen	solchen	PIAT	solch	dat|pl|masc	NK	25
25	⦵	⦵	NE	⦵	dat|sg|masc	NK	23
26	darauff	darauf	PAV	darauf	_	OP	27
27	tragen	tragen	VVFIN	tragen	_	CJ	22
28	/	/	$,	/	_	--	27
29	und	und	KON	und	_	CD	27
30	solches	solches	PIS	solch	acc|sg|neut	OA	31
31	wiederholen	wiederholen	VVINF	wiederholen	_	CJ	29
32	/	/	$,	/	_	--	31
33	biß	bis	KOUS	bis	_	AC	38
34	man	man	PIS	man	nom|sg|*	SB	35
35	erkennt	erkennt	VVFIN	erkennen	sg|3|pres|ind	RE	26
36	habe	habe	VAFIN	haben	sg|3|pres|subj	OC	35
37	/	/	$,	/	_	--	36
38	auff	auf	APPR	auf	_	MO	27
39	wieviel	wieviel	PWAT	wieviel	acc|sg|*	NK	38
40	von	von	APPR	von	_	SBP	38
41	der	der	ART	d	dat|sg|fem	NK	42
42	☽	☽	NE	☽	dat|sg|fem	NK	40
43	,	,	$,	,	_	--	42
44	gedachtes	Gedachtes	NN	Gedachtes	gen|sg|neut	MO	54
45	⦵	⦵	NE	⦵	_	--	44
46	in	in	APPR	in	_	MO	49
47	der	der	ART	d	dat|sg|fem	NK	48
48	Projection	Projektion	NN	Projektion	dat|sg|fem	NK	46
49	gehen	gehen	VVINF	gehen	_	OC	54
50	/	/	$,	/	_	--	49
51	und	und	KON	und	_	CD	49
52	sich	sich	PRF	er|es|sie	acc|sg|3	OA	53
53	erstrecken	erstrecken	VVINF	erstrecken	_	CJ	51
54	koͤnne	könne	VMFIN	können	sg|3|pres|subj	OC	42
55	.	.	SENT	.	_	--	54

1	Von	Von	APPR	von	_	CJ	16
2	dem	dem	ART	d	dat|sg|masc	NK	4
3	gemeinen	gemeinen	ADJA	gemein	dat|sg|masc|pos	NK	4
4	☿	☿	NE	Mercurius	dat|sg|masc	NK	1
5	aber	aber	ADV	aber	_	MO	1
6	/	/	$,	/	_	--	5
7	und	und	KON	und	_	JU	16
8	fuͤrnemlich	fürnemlich	ADJD	fürnemlich	pos	MO	16
9	/	/	$,	/	_	--	8
10	von	von	APPR	von	_	MO	8
11	dem	dem	ART	d	dat|sg|masc	NK	12
