

1	XIV	XIV	CARD	XIV	_	--	0
2	Insinuationsdokument	Insinuationsdokument	NN	Insinuationsdokument	dat|sg|neut	NK	1
3	macht	macht	VVFIN	machen	sg|3|pres|ind	--	0
4	iezt	jetzt	ADV	jetzt	_	MO	3
5	der	der	ART	d	nom|sg|masc	NK	6
6	Thuͤrhuͤter	Türhüter	NN	Türhüter	nom|sg|masc	SB	3
7	mit	mit	APPR	mit	_	MO	3
8	der	der	ART	d	dat|sg|fem	NK	9
9	Abschrift	Abschrift	NN	Abschrift	dat|sg|fem	NK	7
10	der	der	ART	d	gen|pl|masc	NK	11
11	Narraten	Narraten	NN	Narraten	gen|pl|masc	AG	9
12	und	und	KON	und	_	CD	11
13	des	des	ART	d	gen|sg|masc	NK	15
14	ganzen	ganzen	ADJA	ganz	gen|sg|neut|pos	NK	15
15	Konklusums	Konklusums	NN	Konklusums	gen|sg|neut	CJ	12
16	den	den	ART	d	acc|sg|masc	NK	17
17	Anfang	Anfang	NN	Anfang	acc|sg|masc	OA	3
18	,	,	$,	,	_	--	17
19	und	und	KON	und	_	CD	3
20	fuͤgt	fügt	VVFIN	fügen	sg|3|pres|ind	CJ	19
21	die	die	ART	d	acc|sg|fem	NK	22
22	Insinuationsnote	Insinuationsnote	NN	Insinuationsnote	acc|pl|neut	OA	20
23	hinzu	hinzu	PTKVZ	hinzu	_	SVP	20
24	.	.	SENT	.	_	--	23

1	In	In	APPR	in	_	MO	6
2	dieser	dieser	PDAT	dies	dat|sg|fem	NK	1
3	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
4	wieder	wieder	ADV	wieder	_	MO	6
5	ausdruͤklich	ausdrücklich	ADJD	ausdrücklich	pos	MO	6
6	gesagt	gesagt	VVPP	sagen	_	OC	3
7	,	,	$,	,	_	--	6
8	daß	daß	KOUS	daß	_	CP	13
9	das	das	ART	d	nom|sg|neut	NK	10
10	Insinuatum	Insinuatum	NN	Insinuatum	nom|sg|neut	SB	13
11	ein	ein	ART	ein	nom|sg|neut	NK	12
12	Protokollsauszug	Protokollsauszug	NN	Protokollsauszug	nom|sg|masc	PD	13
13	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	6
14	.	.	SENT	.	_	--	13

1	Nachher	Nachher	ADV	nachher	nom|sg|masc	SB	2
2	unterschreibt	unterschreibt	VVFIN	unterschreiben	sg|3|pres|ind	--	0
3	und	und	KON	und	_	CD	2
4	besiegelt	besiegelt	VVFIN	besiegeln	sg|3|pres|ind	CJ	3
5	der	der	ART	d	nom|sg|masc	NK	6
6	Thuͤrhuͤter	Türhüter	NN	Türhüter	nom|sg|masc	SB	4
7	dieses	dieses	PDAT	dies	acc|sg|neut	NK	8
8	Dokument	Dokument	NN	Dokument	acc|sg|neut	OA	4
9	,	,	$,	,	_	--	8
10	und	und	KON	und	_	CD	4
11	stellt	stellt	VVFIN	stellen	sg|3|pres|ind	CJ	10
12	es	es	PPER	es	nom|sg|neut|3	OA	11
13	einem	einem	ART	ein	dat|sg|masc	NK	14
14	Agenten	Agenten	NN	Agent	dat|sg|masc	DA	11
15	zu	zu	PTKVZ	zu	_	SVP	11
16	,	,	$,	,	_	--	15
17	welcher	welcher	PRELS	welch	nom|sg|masc	OA	20
18	die	die	ART	d	acc|sg|fem	NK	19
19	Insinuation	Insinuation	NN	Insinuation	acc|sg|fem	SB	21
20	verlangt	verlangt	VVPP	verlangen	_	OC	21
21	hat	hat	VAFIN	haben	sg|3|pres|ind	RE	12
22	.	.	SENT	.	_	--	21

1	Alle	Alle	PIAT	all	nom|pl|masc	NK	3
2	diese	diese	PDAT	dies	acc|pl|neut	NK	3
3	Insinuationsdokumente	Insinuationsdokumente	NN	Insinuationsdokumente	acc|pl|neut	SB	6
4	des	des	ART	d	gen|sg|masc	NK	5
5	Thuͤrhuͤters	Thürhüters	NN	Thürhüters	gen|sg|masc	AG	3
6	werden	werden	VAFIN	werden	pl|3|pres|ind	--	0
7	auf	auf	APPR	auf	_	MO	11
8	einen	einen	ART	ein	acc|sg|masc	NK	10
9	ganzen	ganzen	ADJA	ganz	acc|sg|masc|pos	NK	10
10	Bogen	Bogen	NN	Bogen	acc|sg|masc	NK	7
11	geschrieben	geschrieben	VVPP	schreiben	_	OC	6
12	,	,	$,	,	_	--	11
13	in	in	APPR	in	_	MO	15
14	Oktav	Oktav	NE	Oktav	dat|sg|neut	NK	13
15	zusammengelegt	zusammengelegt	VVPP	zusammenlegen	_	PAR	10
16	,	,	$,	,	_	--	15
17	und	und	KON	und	_	CD	6
18	auf	auf	APPR	auf	_	MO	25
19	die	die	ART	d	acc|sg|fem	NK	21
20	lezte	letzte	ADJA	letzter	acc|sg|fem|pos	NK	21
21	Seite	Seite	NN	Seite	nom|sg|fem	NK	18
22	wird	wird	VAFIN	werden	sg|3|pres|ind	CJ	17
23	eine	eine	ART	ein	acc|sg|fem	NK	24
24	Aufschrift	Aufschrift	NN	Aufschrift	acc|sg|fem	OA	25
25	gemacht	gemacht	VVPP	gemacht	_	OC	22
26	.	.	SENT	.	_	--	25

1	Diese	Diese	PDS	dies	nom|sg|fem	SB	2
2	enthaͤlt	enthält	VVFIN	enthalten	sg|3|pres|ind	--	0
3	den	den	ART	d	acc|sg|masc	NK	4
4	Namen	Namen	NN	Name	acc|sg|masc	OA	2
5	der	der	ART	d	gen|sg|fem	NK	7
6	insinuirten	insinuirten	ADJA	insinuirten	gen|sg|fem|pos	NK	7
7	Sache	Sache	NN	Sache	gen|sg|fem	AG	4
8	,	,	$,	,	_	--	7
9	und	und	KON	und	_	CD	4
10	ihre	ihre	PPOSAT	ihr	nom|sg|fem	NK	11
11	Rubrik	Rubrik	NN	Rubrik	nom|sg|fem	CJ	9
12	.	.	SENT	.	_	--	11

1	Gewoͤhnlich	Gewöhnlich	ADV	Gewöhnlich	pos	MO	2
2	fertigt	fertigt	VVFIN	fertigt	sg|3|pres|ind	--	0
3	der	der	ART	d	nom|sg|masc	NK	4
4	Thuͤrhuͤter	Türhüter	NN	Türhüter	nom|sg|masc	SB	2
5	nicht	nicht	PTKNEG	nicht	_	NG	2
6	selbst	selbst	ADV	selbst	_	MO	8
7	diese	diese	PDAT	dies	acc|pl|fem	NK	8
8	Urkunden	Urkunden	NN	Urkunde	acc|pl|fem	OA	2
9	aus	aus	PTKVZ	aus	_	SVP	2
10	,	,	$,	,	_	--	9
11	sondern	sondern	KON	sondern	_	CD	2
12	sein	sein	PPOSAT	sein	nom|sg|masc	NK	13
13	Schreiber	Schreiber	NE	Schreiber	nom|sg|masc	PAR	16
14	,	,	$,	,	_	--	13
15	er	er	PPER	er	nom|sg|masc|3	SB	16
16	besorgt	besorgt	VVFIN	besorgen	sg|3|pres|ind	CJ	11
17	nur	nur	ADV	nur	_	MO	20
18	die	die	ART	d	acc|sg|fem	NK	20
19	eigenhaͤndige	eigenhändige	ADJA	eigenhändige	acc|sg|fem|pos	NK	20
20	Unterschrift	Unterschrift	NN	Unterschrift	acc|sg|fem	OA	16
21	.	.	SENT	.	_	--	20

1	Ueber	Über	APPR	über	_	MO	9
2	alle	alle	PIAT	all	acc|pl|fem	NK	3
3	Insinuationen	Insinuationen	NN	Insinuationen	acc|pl|fem	NK	1
4	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
5	vom	vom	APPRART	vom	dat|sg|masc	MO	9
6	Thuͤrhuͤter	Türhüter	NN	Türhüter	dat|sg|masc	NK	5
7	ein	ein	ART	ein	acc|sg|neut	NK	8
8	Protokoll	Protokoll	NN	Protokoll	acc|sg|neut	OA	9
9	gehalten	gehalten	VVPP	halten	_	OC	4
10	.	.	SENT	.	_	--	9

1	Die	Die	ART	d	nom|pl|fem	NK	2
2	Gebuͤhren	Gebühren	NN	Gebühr	nom|pl|fem	SB	6
3	fuͤr	für	APPR	für	_	MNR	2
4	diese	diese	PDAT	dies	acc|pl|neut	NK	5
5	Dokumente	Dokumente	NN	Dokument	acc|pl|neut	NK	3
6	muͤssen	müssen	VMFIN	müssen	pl|3|pres|ind	--	0
7	von	von	APPR	von	_	MO	6
8	einer	einer	ART	ein	dat|sg|fem	NK	9
9	Partei	Partei	NN	Partei	dat|sg|fem	NK	7
10	,	,	$,	,	_	--	9
11	welche	welche	PRELS	welch	nom|sg|fem	SB	15
12	die	die	ART	d	acc|sg|fem	NK	13
13	Insinuation	Insinuation	NN	Insinuation	acc|sg|fem	OA	14
14	verrichten	verrichten	VVINF	verrichten	_	OC	15
15	laͤßt	läßt	VVFIN	lassen	sg|3|pres|ind	RC	9
16	,	,	$,	,	_	--	15
17	dem	dem	ART	d	dat|sg|masc	NK	18
18	Thuͤrhuͤter	Türhüter	NN	Türhüter	dat|sg|masc	DA	21
19	im	im	APPRART	im	dat|sg|masc	MO	21
20	Voraus	Voraus	NN	Voraus	dat|sg|masc	NK	19
21	bezahlt	bezahlt	VVPP	bezahlen	_	OC	22
22	werden	werden	VAINF	werden	_	OC	6
23	.	.	SENT	.	_	--	22

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Groͤsse	Grösse	NN	Größe	nom|sg|fem	OA	8
3	dieser	dieser	PDAT	dies	gen|pl|fem	NK	4
4	Gebuͤhren	Gebühren	NN	Gebühr	gen|pl|fem	AG	2
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Gerichtsbrauch	Gerichtsbrauch	NN	Gerichtsbrauch	nom|sg|masc	SB	5
8	festgesezt	festgesetzt	VVPP	festsetzen	_	OC	5
9	.	.	SENT	.	_	--	8

1	Fuͤr	Für	APPR	für	_	MO	16
2	die	die	ART	d	acc|sg|fem	NK	3
3	Insinuation	Insinuation	NN	Insinuation	acc|sg|fem	NK	1
4	eines	eines	ART	ein	gen|sg|neut	NK	6
5	kaiserlichen	kaiserlichen	ADJA	kaiserlich	gen|sg|neut|pos	NK	6
6	Rescripts	Rescripts	NN	Rescripts	gen|sg|neut	AG	3
7	,	,	$,	,	_	--	6
8	eines	eines	ART	ein	gen|sg|neut	NK	9
9	Exhibitum	Exhibitum	NN	Exhibitum	gen|sg|neut	CJ	6
10	,	,	$,	,	_	--	9
11	einer	einer	ART	ein	dat|sg|fem	NK	12
12	Paritoria	Paritoria	NE	Paritoria	dat|sg|fem	CJ	9
13	werden	werden	VAFIN	werden	pl|3|pres|ind	--	0
14	dreisig	dreisig	ADJD	dreisig	pos	MO	16
15	Kreuzer	Kreuzer	NN	Kreuzer	nom|pl|masc	SB	13
16	bezahlt	bezahlt	VVPP	bezahlen	_	OC	13
17	,	,	$,	,	_	--	16
18	fuͤr	für	APPR	für	_	MO	16
19	die	die	ART	d	acc|sg|fem	NK	20
20	Insinuation	Insinuation	NN	Insinuation	acc|sg|fem	NK	18
21	eines	eines	ART	ein	gen|sg|neut	NK	22
22	Konklusums	Konklusums	NN	Konklusums	gen|sg|neut	AG	20
23	oder	oder	KON	oder	_	CD	22
24	einer	einer	ART	ein	dat|sg|fem	NK	25
25	Vollmacht	Vollmacht	NN	Vollmacht	dat|sg|fem	CJ	23
26	funfzehn	funfzehn	CARD	funfzehn	_	NK	27
27	Kreuzer	Kreuzer	NE	Kreuzer	*|*|masc	PD	20
28	.	.	SENT	.	_	--	27

1	Wenn	Wenn	KOUS	wenn	_	CP	10
2	ein	ein	ART	ein	nom|sg|neut	NK	3
3	mandatum	mandatum	FM	mandatum	nom|sg|neut	SB	10
4	sine	sine	FM	--	_	MO	10
5	clausula	clausula	FM	clausula	_	UC	4
6	nicht	nicht	PTKNEG	nicht	_	NG	10
7	uͤber	über	APPR	über	_	MO	10
8	zwei	zwei	CARD	zwei	_	NK	9
9	Bogen	Bogen	NN	Bogen	dat|pl|neut	NK	7
10	betraͤgt	beträgt	VVFIN	betragen	sg|3|pres|ind	RE	12
11	,	,	$,	,	_	--	10
12	so	so	ADV	so	_	MO	13
13	kostet	kostet	VVFIN	kosten	sg|3|pres|ind	--	0
14	die	die	ART	d	nom|sg|fem	NK	15
15	Insinuation	Insinuation	NN	Insinuation	nom|sg|fem	SB	13
16	zwei	zwei	CARD	zwei	_	NK	17
17	Gulden	Gulden	NN	Gulden	*|*|masc	MO	13
18	,	,	$,	,	_	--	17
19	fuͤllt	füllt	VVFIN	füllen	sg|3|pres|ind	RE	12
20	es	es	PPER	es	nom|sg|neut|3	EP	19
21	aber	aber	ADV	aber	_	MO	19
22	mehrere	mehrere	PIAT	mehrere	acc|pl|masc	NK	23
23	Bogen	Bogen	NN	Bogen	acc|pl|masc	OA	19
24	,	,	$,	,	_	--	23
25	so	so	ADV	so	_	MO	34
26	werden	werden	VAFIN	werden	pl|3|pres|ind	CJ	13
27	fuͤr	für	APPR	für	_	MO	34
28	ieden	jeden	PIAT	jed	acc|sg|masc	NK	29
29	folgenden	folgenden	ADJA	folgend	acc|sg|masc|pos	NK	27
30	noch	noch	KON	noch	_	MO	34
31	besonders	besonders	ADV	besonders	_	MO	32
32	dreißig	dreißig	CARD	dreißig	_	NK	33
33	Kreuzer	Kreuzer	NN	Kreuzer	gen|pl|masc	SB	26
34	entrichtet	entrichtet	VVPP	entrichten	_	OC	26
35	.	.	SENT	.	_	--	34

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Insinuation	Insinuation	NN	Insinuation	nom|sg|fem	SB	5
3	ganzer	ganzer	ADJA	ganz	gen|pl|masc|pos	NK	4
4	Appellationsprocesse	Appellationsprocesse	NN	Appellationsprocesse	gen|pl|masc	AG	2
5	kommt	kommt	VVFIN	kommen	sg|3|pres|ind	--	0
6	ebenfalls	ebenfalls	ADV	ebenfalls	_	MO	5
7	auf	auf	APPR	auf	_	MO	11
8	zwei	zwei	CARD	zwei	_	NK	9
9	Gulden	Gulden	NN	Gulden	*|*|masc	NK	7
10	zu	zu	PTKZU	zu	_	PM	11
11	stehen	stehen	VVINF	stehen	_	SB	5
12	.	.	SENT	.	_	--	11

1	Wohnt	Wohnt	VVFIN	wohnen	sg|3|pres|ind	RE	19
2	der	der	ART	d	nom|sg|masc	NK	3
3	Agent	Agent	NN	Agent	nom|sg|masc	SB	1
4	oder	oder	KON	oder	_	CD	3
5	die	die	ART	d	nom|sg|fem	NK	6
6	Partei	Partei	NN	Partei	nom|sg|fem	CJ	4
7	,	,	$,	,	_	--	6
8	welcher	welcher	PRELS	welch	nom|sg|masc	OA	10
9	etwas	etwas	PIS	etwas	*|*|neut	SB	11
10	insinuirt	insinuirt	VVFIN	insinuieren	_	OC	11
11	wird	wird	NE	Wirt	sg|3|pres|ind	RC	6
12	,	,	$,	,	_	--	11
13	in	in	APPR	in	_	MO	28
14	einer	einer	ART	ein	dat|sg|fem	NK	15
15	Vorstadt	Vorstadt	NN	Vorstadt	dat|sg|fem	NK	13
16	von	von	APPR	von	_	PG	15
17	Wien	Wien	NE	Wien	dat|sg|neut	NK	16
18	,	,	$,	,	_	--	17
19	so	so	PTKREL	so	_	MO	20
20	muß	muß	VMFIN	müssen	sg|3|pres|ind	--	0
21	noch	noch	ADV	noch	_	MO	20
22	uͤberdies	überdies	ADV	überdies	_	MO	20
23	der	der	ART	d	nom|sg|masc	NK	24
24	Gang	Gang	NN	Gang	nom|sg|masc	SB	20
25	mit	mit	APPR	mit	_	MNR	24
26	funfzehn	funfzehn	CARD	funfzehn	_	NK	27
27	Kreuzern	Kreuzern	NN	Kreuzern	dat|pl|masc	NK	25
28	verguͤtet	vergütet	VVPP	vergütet	_	OC	29
29	werden	werden	VAINF	werden	_	OC	20
30	.	.	SENT	.	_	--	29

1	In	In	APPR	in	_	MO	25
2	den	den	ART	d	dat|pl|fem	NK	4
3	eigenen	eigenen	ADJA	eigen	dat|pl|fem|pos	NK	4
4	Sachen	Sachen	NN	Sache	dat|pl|fem	NK	1
5	der	der	ART	d	gen|sg|fem	NK	6
6	Reichshofraͤthe	Reichshofräthe	NN	Reichshofräthe	gen|sg|fem	AG	4
7	,	,	$,	,	_	--	6
8	wie	wie	KOUS	wie	_	CD	1
9	auch	auch	ADV	auch	_	MO	10
10	in	in	APPR	in	_	CJ	8
11	den	den	ART	d	dat|pl|fem	NK	13
12	eigenen	eigenen	ADJA	eigen	dat|pl|fem|pos	NK	13
13	Sachen	Sachen	NN	Sache	dat|pl|fem	NK	10
14	der	der	ART	d	gen|pl|masc	NK	15
15	Agenten	Agenten	NN	Agent	gen|pl|masc	AG	13
16	,	,	$,	,	_	--	15
17	zum	zum	APPRART	zum	dat|sg|neut	CJ	10
18	Beispiele	Beispiele	NN	Beispiel	dat|sg|neut	NK	17
19	,	,	$,	,	_	--	18
20	in	in	APPR	in	_	CJ	17
21	Deserviten	Deserviten	NN	Deserviten	dat|pl|neut	NK	20
22	und	und	KON	und	_	CD	21
23	Expensenklagen	Expensenklagen	NN	Expensenklagen	dat|pl|fem	CJ	22
24	,	,	$,	,	_	--	23
25	nimmt	nimmt	VVFIN	nehmen	sg|3|pres|ind	--	0
26	der	der	ART	d	nom|sg|masc	NK	27
27	Thuͤrhuͤter	Türhüter	NN	Türhüter	nom|sg|masc	SB	25
28	fuͤr	für	APPR	für	_	MNR	27
29	die	die	ART	d	acc|sg|fem	NK	30
30	Insinuation	Insinuation	NN	Insinuation	acc|sg|fem	NK	28
31	keine	keine	PIAT	kein	acc|sg|fem	NK	32
32	Belohnung	Belohnung	NN	Belohnung	acc|sg|fem	OA	25
33	an	an	PTKVZ	an	_	SVP	25
34	.	.	SENT	.	_	--	33

1	Auch	Auch	ADV	auch	_	MO	3
2	die	die	ART	d	nom|pl|fem	NK	3
3	Insinuationen	Insinuationen	NN	Insinuationen	nom|pl|fem	SB	15
4	fuͤr	für	APPR	für	_	MNR	3
5	iene	jene	PDAT	jen	acc|pl|fem	NK	6
6	Parteien	Parteien	NN	Partei	acc|pl|fem	NK	4
7	,	,	$,	,	_	--	6
8	welche	welche	PRELS	welch	nom|pl|fem	SB	11
9	zum	zum	APPRART	zum	dat|sg|neut	MO	12
10	Armenrechte	Armenrechte	NN	Armenrechte	dat|sg|neut	NK	9
11	sind	sind	VAFIN	sein	pl|3|pres|ind	RC	6
12	zugelassen	zugelassen	VVPP	zulassen	_	OC	13
13	worden	worden	VAPP	werden	_	OC	11
14	,	,	$,	,	_	--	13
15	werden	werden	VAFIN	werden	pl|3|pres|ind	--	0
16	unentgeldlich	unentgeltlich	ADJD	unentgeltlich	pos	MO	17
17	vollzogen	vollzogen	VVPP	vollziehen	_	OC	15
18	.	.	SENT	.	_	--	17

1	Ausser	Ausser	APPR	ausser	_	MO	4
2	diesen	diesen	PDAT	dies	dat|pl|fem	NK	3
3	Insinuationsgebuͤhren	Insinuationsgebühren	NN	Insinuationsgebühren	dat|pl|fem	NK	1
4	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
5	der	der	ART	d	nom|sg|masc	NK	6
6	Thuͤrhuͤter	Türhüter	NN	Türhüter	nom|sg|masc	SB	4
7	noch	noch	ADV	noch	_	MO	11
8	verschiedene	verschiedene	ADJA	verschieden	acc|pl|neut|pos	NK	11
9	andre	andere	ADJA	ander	acc|pl|*|pos	NK	11
10	ausserordentliche	außerordentliche	ADJA	außerordentlich	acc|pl|masc|pos	NK	11
11	Einkuͤnfte	Einkünfte	NN	Einkünfte	acc|pl|*	OA	4
12	.	.	SENT	.	_	--	11

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	ein	ein	ART	ein	acc|sg|neut	NK	5
4	kaiserliches	kaiserliches	ADJA	kaiserliches	acc|sg|neut|pos	NK	5
5	Privilegium	Privilegium	NN	Privilegium	acc|sg|neut	OA	2
6	,	,	$,	,	_	--	5
7	nach	nach	APPR	nach	_	MO	19
8	welchem	welchem	PRELS	welch	dat|sg|neut	NK	7
9	er	er	PPER	er	nom|sg|masc|3	SB	19
10	ganz	ganz	ADV	ganz	_	MO	11
11	allein	allein	ADV	allein	_	MO	19
12	die	die	ART	d	acc|pl|fem	NK	14
13	gedrukten	gedruckten	ADJA	gedruckt	acc|pl|fem|pos	NK	14
14	Vollmachten	Vollmachten	NN	Vollmacht	acc|pl|fem	OA	18
15	fuͤr	für	APPR	für	_	MNR	14
16	die	die	ART	d	acc|pl|masc	NK	17
17	Agenten	Agenten	NN	Agent	acc|pl|masc	NK	15
18	verkaufen	verkaufen	VVINF	verkaufen	_	OC	19
19	darf	darf	VMFIN	dürfen	sg|3|pres|ind	RC	5
20	,	,	$,	,	_	--	19
21	und	und	KON	und	_	CD	19
22	iedes	jedes	PIAT	jed	acc|sg|neut	NK	23
23	Exemplar	Exemplar	NN	Exemplar	nom|sg|masc	SB	24
24	muß	muß	VMFIN	müssen	sg|3|pres|ind	CJ	21
25	ihm	ihm	PPER	er	dat|sg|*|3	DA	31
26	mit	mit	APPR	mit	_	MO	31
27	funfzehn	funfzehn	CARD	funfzehn	_	NK	28
28	Kreuzern	Kreuzern	NN	Kreuzern	dat|pl|masc	NK	26
29	Wiener	Wiener	ADJA	Wiener	*|*|*|pos	NK	30
30	Kurant	Kurant	NN	Kurant	nom|sg|masc	SB	24
31	bezahlt	bezahlt	VVPP	bezahlen	_	OC	32
32	werden	werden	VAINF	werden	_	OC	24
33	.	.	SENT	.	_	--	32

