

1	§.	§.	$(	§	nom|sg|*	--	0
19	solchen	solchen	PIAT	solch	dat|pl|fem	NK	20
20	Verordnungen	Verordnungen	NN	Verordnung	dat|pl|fem	NK	18
21	Polizeyanstalt	Polizeianstalt	NN	Polizeianstalt	nom|sg|fem	PD	24
22	und	und	KON	und	_	CD	21
23	Rechtsverordnung	Rechtsverordnung	NN	Rechtsverordnung	nom|sg|fem	CJ	22
24	seyn	sein	VAINF	sein	_	OC	25
25	sollte	sollte	VMFIN	sollen	sg|3|past|ind	RC	15
26	.	.	SENT	.	_	--	25

1	Jezt	Jetzt	ADV	jetzt	_	MO	2
2	kam	kam	VVFIN	kommen	sg|3|past|ind	--	0
3	die	die	ART	d	nom|sg|fem	NK	5
4	neuere	neuere	ADJA	neu	nom|sg|fem|pos	NK	5
5	Einrichtung	Einrichtung	NN	Einrichtung	nom|sg|fem	SB	2
6	der	der	ART	d	gen|pl|fem	NK	7
7	Territorialverfassungen	Territorialverfassungen	NN	Territorialverfassungen	gen|pl|fem	AG	5
8	hinzu	hinzu	PTKVZ	hinzu	_	SVP	2
9	,	,	$,	,	_	--	8
10	daß	daß	KOUS	daß	_	CP	24
11	man	man	PIS	man	nom|sg|*	SB	24
12	zu	zu	APPR	zu	_	MO	24
13	Abtheilung	Abteilung	NN	Abteilung	dat|sg|fem	NK	12
14	der	der	ART	d	gen|pl|fem	NK	16
15	vervielfaͤltigten	vervielfältigten	ADJA	vervielfältigten	gen|pl|fem|pos	NK	16
16	Regierungsgeschaͤften	Regierungsgeschäften	NN	Regierungsgeschäften	gen|pl|fem	AG	13
17	besondere	besondere	ADJA	besonder	nom|pl|fem|comp	NK	18
18	Landescollegien	Landeskollegien	NN	Landeskollegien	gen|pl|fem	OA	24
19	fuͤr	für	APPR	für	_	MNR	18
20	Justiz-	Justiz	NN	Justiz	acc|sg|fem	NK	19
21	und	und	KON	und	_	CD	20
22	uͤbrige	übrige	ADJA	übrig	acc|pl|fem|pos	NK	23
23	Regierungssachen	Regierungssachen	NN	Regierungssachen	acc|pl|fem	CJ	21
24	anordnete	anordnete	VVFIN	anordnete	sg|3|past|ind	OC	2
25	,	,	$,	,	_	--	24
26	auch	auch	ADV	auch	_	MO	28
27	die	die	ART	d	acc|pl|fem	NK	28
28	Functionen	Funktionen	NN	Funktion	acc|pl|fem	SB	42
29	der	der	ART	d	gen|pl|fem	NK	31
30	untergeordneten	untergeordneten	ADJA	untergeordneten	gen|pl|fem|pos	NK	31
31	Beamten	Beamten	NN	Beamter	gen|pl|masc	AG	28
32	,	,	$,	,	_	--	31
33	ob	ob	KOUS	ob	_	CP	42
34	sie	sie	PPER	Sie	nom|pl|*|3	SB	42
35	wohl	wohl	ADV	wohl	_	MO	42
36	oͤfters	öfters	ADV	öfters	_	MO	42
37	in	in	APPR	in	_	MO	42
38	der	der	ART	d	dat|sg|fem	NK	40
39	nemlichen	nämlichen	ADJA	nämlich	dat|sg|fem|pos	NK	40
40	Person	Person	NN	Person	dat|sg|fem	NK	37
41	zusammen	zusammen	PTKVZ	zusammen	_	MO	42
42	kamen	kamen	VVFIN	kommen	pl|3|past|ind	CJ	24
43	,	,	$,	,	_	--	42
44	von	von	APPR	von	_	MO	46
45	einander	einander	PRF	einander	_	NK	44
46	absonderte	absonderte	ADJA	absonderte	sg|3|past|ind	CJ	42
47	,	,	$,	,	_	--	46
48	in	in	APPR	in	_	MO	55
49	so	so	ADV	so	_	MO	50
50	ferne	ferne	ADJD	fern	pos	NK	48
51	sie	sie	PPER	Sie	acc|pl|fem|3	SB	55
52	Justiz-	Justiz	NN	Justiz	nom|sg|fem	SB	55
53	oder	oder	KON	oder	_	CD	52
54	Polizeysachen	Polizeisachen	NN	Polizeisachen	acc|pl|fem	CJ	53
55	betraͤfen	beträfen	VVFIN	betreffen	pl|3|past|subj	MO	46
56	.	.	SENT	.	_	--	55

1	Jezt	Jetzt	ADV	jetzt	_	MO	2
2	entwickelte	entwickelte	VVFIN	entwickeln	sg|3|past|ind	--	0
3	man	man	PIS	man	nom|sg|*	SB	2
4	die	die	ART	d	acc|pl|masc	NK	6
5	allgemeinen	allgemeinen	ADJA	allgemein	acc|pl|masc|pos	NK	6
6	Grundsaͤtze	Grundsätze	NN	Grundsatz	acc|pl|masc	OA	2
7	der	der	ART	d	gen|sg|fem	NK	8
8	Polizey	Polizei	NN	Polizei	gen|sg|fem	AG	6
9	vollstaͤndiger	vollständiger	ADJA	vollständig	gen|pl|fem|pos	MO	2
10	,	,	$,	,	_	--	9
11	war	war	VAFIN	sein	sg|3|past|ind	OC	2
12	auf	auf	APPR	auf	_	MO	19
13	die	die	ART	d	acc|pl|masc	NK	14
14	Gegenstaͤnde	Gegenstände	NN	Gegenstand	acc|pl|masc	NK	12
15	derselben	derselben	PDS	derselbe	acc|pl|masc	NK	18
16	im	im	APPRART	im	dat|sg|masc	MNR	14
17	genaueren	genaueren	ADJA	genau	dat|sg|neut|pos	NK	18
18	Detail	Detail	NN	Detail	dat|sg|neut	NK	16
19	aufmerksamer	aufmerksamer	ADJD	aufmerksamer	_	OC	11
20	,	,	$,	,	_	--	19
21	und	und	KON	und	_	CD	2
22	verfaßte	verfaßte	VVFIN	verfassen	sg|3|past|ind	CJ	21
23	in	in	APPR	in	_	MO	22
24	vielen	vielen	PIAT	viel	dat|pl|fem	NK	25
25	Territorien	Territorien	NN	Territorium	dat|pl|fem	NK	23
26	eigene	eigene	ADJA	eigen	acc|sg|fem|pos	NK	36
27	allgemeine	allgemeine	ADJA	allgemein	nom|sg|neut|pos	NK	36
28	,	,	$,	,	_	--	27
29	oder	oder	KON	oder	_	CD	27
30	auf	auf	APPR	auf	_	MO	34
31	einzelne	einzelne	ADJA	einzeln	acc|pl|masc|pos	NK	32
32	Gegenstaͤnde	Gegenstände	NN	Gegenstand	acc|pl|masc	NK	30
33	sich	sich	PRF	er|es|sie	acc|pl|3	OA	34
34	beziehende	beziehende	VVFIN	beziehende	acc|sg|fem|pos	CJ	29
35	,	,	$,	,	_	--	34
36	Polizeyordnungen	Polizeyordnungen	NN	Polizeyordnungen	nom|pl|fem	OA	22
37	,	,	$,	,	_	--	36
38	aus	aus	APPR	aus	_	MO	58
39	deren	deren	PDAT	d	gen|sg|fem	AG	40
40	Vergleichung	Vergleichung	NN	Vergleichung	acc|sg|fem	NK	38
41	man	man	PIS	man	nom|sg|*	SB	58
42	alsdenn	alsdann	ADV	alsdann	pos	NK	43
43	Beweise	Beweise	NN	Beweis	acc|pl|masc	OA	58
44	fuͤr	für	APPR	für	_	MNR	43
45	die	die	ART	d	acc|sg|fem	NK	46
46	Allgemeinheit	Allgemeinheit	NN	Allgemeinheit	acc|sg|fem	NK	44
47	und	und	KON	und	_	CD	46
48	Nothwendigkeit	Notwendigkeit	NN	Notwendigkeit	acc|sg|fem	CJ	47
49	gewisser	gewisser	ADJD	gewiß	comp	MO	58
50	aus	aus	APPR	aus	_	MO	58
51	den	den	ART	d	dat|pl|fem	NK	53
52	ersten	ersten	ADJA	erst	dat|pl|masc|pos	NK	53
53	Begriffen	Begriffen	NN	Begriff	dat|pl|masc	NK	50
54	des	des	ART	d	gen|sg|neut	NK	55
55	Polizeywesens	Polizeiwesens	NN	Polizeiwesens	gen|sg|neut	AG	53
56	fliessender	fließender	ADJA	fließender	gen|pl|fem|pos	NK	57
57	Anordnungen	Anordnungen	NN	Anordnung	gen|pl|fem	AG	55
58	herleitete	herleitete	VVFIN	herleitete	sg|3|past|ind	RC	36
59	.	.	SENT	.	_	--	58

1	§.	§.	$(	§	nom|sg|*	--	0
2	25.	25.	CARD	@ord@	nom|sg|masc|pos	--	0

1	So	So	ADV	so	_	MO	2
2	bildete	bildete	VVFIN	bilden	sg|3|past|ind	--	0
3	sich	sich	PRF	er|es|sie	acc|sg|3	OA	2
4	nach	nach	APPR	nach	_	SVP	2
5	und	und	KON	und	_	CD	2
6	nach	nach	APPR	nach	_	CJ	5
7	der	der	ART	d	dat|sg|fem	NK	9
8	groͤssere	größere	ADJA	groß	acc|sg|fem|comp	NK	9
9	Umfang	Umfang	NN	Umfang	dat|sg|masc	NK	6
10	positiver	positiver	ADJD	positiv	comp	MO	13
11	in	in	APPR	in	_	MO	13
12	Teutschland	Deutschland	NE	Deutschland	dat|sg|neut	NK	11
13	anwendbarer	anwendbarer	ADJA	anwendbarer	gen|pl|fem|pos	NK	14
14	Vorschriften	Vorschriften	NN	Vorschrift	gen|pl|fem	AG	9
15	und	und	KON	und	_	CD	14
16	Grundsaͤtze	Grundsätze	NN	Grundsatz	acc|pl|masc	CJ	15
17	der	der	ART	d	gen|sg|fem	NK	18
18	Polizey	Polizei	NN	Polizei	gen|sg|fem	AG	14
19	.	.	SENT	.	_	--	18

1	Man	Man	PIS	man	nom|sg|*	SB	2
2	sammelte	sammelte	VVFIN	sammeln	sg|3|past|ind	--	0
3	alle	alle	PIS	all	nom|pl|*	NK	1
4	die	die	ART	d	acc|pl|masc	NK	6
5	allgemeinen	allgemeinen	ADJA	allgemein	nom|pl|fem|pos	NK	6
6	Verordnungen	Verordnungen	NN	Verordnung	nom|pl|fem	OA	2
7	der	der	ART	d	gen|sg|fem	NK	8
8	Reichsgesetze	Reichsgesetze	NN	Reichsgesetze	gen|pl|neut	AG	6
9	uͤber	über	APPR	über	_	OP	6
10	das	das	ART	d	acc|sg|neut	NK	11
11	Polizeywesen	Polizeywesen	NN	Polizeywesen	acc|sg|neut	NK	9
12	,	,	$,	,	_	--	11
13	und	und	KON	und	_	CD	2
14	verband	verband	VVFIN	verbinden	sg|3|past|ind	CJ	13
15	damit	damit	PAV	damit	_	MO	14
16	die	die	ART	d	acc|pl|fem	NK	17
17	allgemeinen	allgemeinen	ADJA	allgemein	acc|pl|*	OA	14
18	aus	aus	APPR	aus	_	MNR	17
19	dem	dem	ART	d	dat|sg|neut	NK	20
20	Wesen	Wesen	NN	Wesen	dat|sg|neut	NK	18
21	der	der	ART	d	gen|sg|fem	NK	22
22	Polizey	Polizei	NN	Polizei	gen|sg|fem	AG	20
23	,	,	$,	,	_	--	22
24	in	in	APPR	in	_	MO	48
25	so	so	ADV	so	_	MO	26
26	ferne	ferne	ADJD	fern	_	NK	24
27	sie	sie	PPER	Sie	nom|pl|*|3	NK	24
28	ein	ein	ART	ein	acc|sg|neut	SVP	14
29	auf	auf	APPR	auf	_	OP	14
30	den	den	ART	d	acc|sg|masc	NK	32
31	bestimmten	bestimmten	ADJA	bestimmt	acc|sg|masc|pos	NK	32
32	Gegenstand	Gegenstand	NN	Gegenstand	acc|sg|masc	NK	29
33	,	,	$,	,	_	--	32
34	die	die	ART	d	acc|sg|fem	NK	36
35	unmittelbare	unmittelbare	ADJA	unmittelbar	acc|sg|fem|pos	NK	36
36	Erhaltung	Erhaltung	NN	Erhaltung	acc|sg|fem	CJ	32
37	der	der	ART	d	gen|sg|fem	NK	39
38	oͤffentlichen	öffentlichen	ADJA	öffentlich	gen|sg|fem|pos	NK	39
39	Ordnung	Ordnung	NN	Ordnung	gen|sg|fem	AG	36
40	und	und	KON	und	_	CD	39
41	Gluͤkseligkeit	Glückseligkeit	NN	Glückseligkeit	gen|sg|fem	CJ	40
42	,	,	$,	,	_	--	41
43	gerichteter	gerichteter	ADJA	gerichtet	nom|sg|masc|pos	NK	44
44	Theil	Teil	NN	Teil	nom|sg|masc	PD	48
45	der	der	ART	d	gen|sg|fem	NK	47
46	hoͤchsten	höchsten	ADJA	hoch	gen|sg|fem|pos	NK	47
47	Gewalt	Gewalt	NN	Gewalt	gen|sg|fem	AG	44
48	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	39
49	,	,	$,	,	_	--	48
50	herfliessenden	herfließenden	ADJA	herfließenden	acc|pl|masc|pos	NK	51
51	Grundsaͤtze	Grundsätze	NN	Grundsatz	acc|pl|masc	APP	36
52	,	,	$,	,	_	--	51
53	die	die	PRELS	d	acc|sg|fem	OA	64
54	man	man	PIS	man	nom|sg|*	SB	64
55	durch	durch	APPR	durch	_	MO	64
56	die	die	ART	d	acc|sg|fem	NK	60
57	so	so	ADV	so	_	MO	59
58	eben	eben	ADV	eben	_	MO	59
59	erwaͤhnte	erwähnte	ADJA	erwähnt	acc|sg|fem|pos	NK	60
60	Vergleichung	Vergleichung	NN	Vergleichung	acc|sg|fem	NK	55
61	einzelner	einzelner	ADJA	einzeln	gen|pl|*|pos	NK	63
62	partikular	partikular	ADJA	partikular	pos	MO	64
63	Polizeyverordnungen	Polizeyverordnungen	NN	Polizeyverordnungen	acc|pl|fem	OA	64
64	bestaͤtigte	bestätigte	VVFIN	bestätigen	sg|3|past|ind	RC	51
65	.	.	SENT	.	_	--	64

1	Aber	Aber	KON	aber	_	JU	7
2	die	die	ART	d	nom|sg|fem	NK	3
3	Zusammenstellung	Zusammenstellung	NN	Zusammenstellung	nom|sg|fem	SB	7
4	aller	aller	PIAT	all	gen|pl|neut	NK	6
5	dieser	dieser	PDAT	dies	gen|pl|fem	NK	6
6	Prinzipien	Prinzipien	NN	Prinzip	gen|pl|neut	AG	3
7	gewaͤhrte	gewährte	VVFIN	gewähren	sg|3|past|ind	--	0
8	noch	noch	ADV	noch	_	MO	10
9	keine	keine	PIAT	kein	acc|sg|fem	NK	10
10	Vollstaͤndigkeit	Vollständigkeit	NN	Vollständigkeit	acc|sg|fem	OA	7
11	der	der	ART	d	gen|pl|masc	NK	12
12	Grundsaͤtze	Grundsätze	NN	Grundsatz	gen|pl|masc	AG	10
13	,	,	$,	,	_	--	12
14	welche	welche	PRELS	welch	nom|sg|fem	SB	23
15	der	der	ART	d	dat|sg|fem	NK	17
16	positiven	positiven	ADJA	positiv	dat|sg|fem|pos	NK	17
17	Verfassung	Verfassung	NN	Verfassung	dat|sg|fem	DA	22
18	des	des	ART	d	gen|sg|neut	NK	19
19	Polizeywesens	Polizeiwesens	NN	Polizeiwesens	gen|sg|neut	AG	17
20	in	in	APPR	in	_	MNR	19
21	Teutschland	Deutschland	NE	Deutschland	dat|sg|neut	NK	20
22	gemaͤs	gemäß	ADJD	gemäß	pos	PD	23
23	seyen	seien	VAFIN	sein	pl|3|pres|subj	RC	10
24	.	.	SENT	.	_	--	23

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	noch	noch	ADV	noch	_	MO	2
4	eine	eine	ART	ein	nom|sg|fem	NK	6
5	wichtige	wichtige	ADJA	wichtig	nom|sg|fem|pos	NK	6
6	Quelle	Quelle	NN	Quelle	nom|sg|fem	PD	2
7	des	des	ART	d	gen|sg|neut	NK	8
8	Polizeyrechts	Polizeyrechts	NN	Polizeyrechts	gen|sg|neut	AG	6
9	uͤbrig	übrig	ADJD	übrig	_	MO	2
10	,	,	$,	,	_	--	9
11	das	das	ART	d	acc|sg|neut	NK	12
12	Canonische	kanonische	ADJA	kanonische	acc|sg|neut|pos	CJ	9
13	und	und	KON	und	_	CD	12
14	besonders	besonders	ADV	besonders	_	MO	15
15	wegen	wegen	APPR	wegen	_	CJ	13
16	seiner	seiner	PPOSAT	sein	*|sg|fem	NK	17
17	Vollstaͤndigkeit	Vollständigkeit	NN	Vollständigkeit	*|sg|fem	NK	15
18	das	das	ART	d	acc|sg|neut	NK	20
19	Roͤmische	Römische	ADJA	römisch	acc|sg|neut|pos	NK	20
20	Recht	Recht	NN	Recht	acc|sg|neut	PD	2
21	,	,	$,	,	_	--	20
22	dessen	dessen	PRELAT	d	gen|sg|masc	AG	24
23	subsidiarischer	subsidiarischer	ADJA	subsidiarischer	nom|sg|masc|pos	NK	24
24	Gerichtsbrauch	Gerichtsbrauch	NN	Gerichtsbrauch	nom|sg|masc	SB	28
25	keinem	keinem	PIAT	kein	dat|sg|masc	NK	26
26	Zweifel	Zweifel	NN	Zweifel	nom|sg|masc	DA	27
27	ausgesezt	ausgesetzt	VVPP	aussetzen	_	OC	28
28	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	20
29	.	.	SENT	.	_	--	28

1	Alle	Alle	PIAT	all	nom|pl|*	SB	3
2	die	die	ART	d	nom|pl|fem	NK	3
3	Verordnungen	Verordnungen	NN	Verordnung	nom|pl|fem	SB	27
4	,	,	$,	,	_	--	3
5	welche	welche	PRELS	welch	nom|pl|fem	SB	25
6	diese	diese	PDAT	dies	nom|pl|neut	NK	8
7	beyden	beiden	PIAT	beide	nom|pl|masc	NK	8
8	Theile	Teile	NN	Teil	nom|pl|masc	SB	25
9	der	der	ART	d	gen|sg|fem	NK	10
10	Jurisprudenz	Jurisprudenz	NN	Jurisprudenz	gen|sg|fem	AG	8
11	in	in	APPR	in	_	MO	25
12	Absicht	Absicht	NN	Absicht	dat|sg|fem	NK	11
13	auf	auf	APPR	auf	_	MNR	12
14	solche	solche	PIAT	solch	acc|pl|masc	NK	15
15	Polizeygegenstaͤnde	Polizeigegenstände	NN	Polizeigegenstände	acc|pl|masc	NK	13
16	,	,	$,	,	_	--	15
17	wenn	wenn	KOUS	wenn	_	CP	25
18	auch	auch	ADV	auch	_	MO	25
19	schon	schon	ADV	schon	_	MO	20
20	nicht	nicht	PTKNEG	nicht	_	NG	25
21	als	als	KOKOM	als	_	MO	25
22	ausdruͤklich	ausdrücklich	ADJD	ausdrücklich	pos	MO	23
23	benannte	benannte	ADJA	benannt	acc|sg|fem|pos	NK	24
24	Polizeyanstalt	Polizeianstalt	NN	Polizeianstalt	dat|sg|fem	NK	21
25	enthalten	enthalten	VVPP	enthalten	pl|3|pres|ind	RC	3
26	,	,	$,	,	_	--	25
27	gehoͤren	gehören	VVFIN	gehören	pl|3|pres|ind	--	0
28	eben	eben	ADV	eben	_	MO	27
29	sowol	sowohl	KON	sowohl	_	CD	30
30	in	in	APPR	in	_	MO	27
31	das	das	ART	d	acc|sg|neut	NK	32
32	Polizeyrecht	Polizeirecht	NN	Polizeirecht	acc|sg|neut	NK	30
33	der	der	ART	d	gen|pl|*	NK	34
34	Teutschen	Deutschen	NA	Deutsche	gen|pl|*	AG	32
35	,	,	$,	,	_	--	34
36	als	als	KOUS	als	_	CP	41
37	sie	sie	PPER	Sie	nom|sg|fem|3	SB	41
38	ins	ins	APPRART	ins	acc|sg|neut	MO	41
39	allgemeine	allgemeine	ADJA	allgemein	acc|sg|neut|pos	NK	40
40	Privatrecht	Privatrecht	NN	Privatrecht	acc|sg|neut	NK	38
41	gehoͤren	gehören	VVFIN	gehören	pl|3|pres|ind	MO	27
42	,	,	$,	,	_	--	41
43	sind	sind	VAFIN	sein	pl|3|pres|ind	RE	46
44	,	,	$,	,	_	--	43
45	in	in	APPR	in	_	MO	52
46	so	so	ADV	so	_	NK	45
47	ferne	ferne	ADJD	fern	sg|3|pres|subj	RE	46
48	sie	sie	PPER	Sie	nom|sg|fem|3	SB	47
49	noch	noch	ADV	noch	_	MO	50
50	heute	heute	ADV	heute	_	MO	47
51	anwendbar	anwendbar	ADJD	anwendbar	pos	PD	52
52	sind	sind	VAFIN	sein	pl|3|pres|ind	CJ	41
53	,	,	$,	,	_	--	52
54	in	in	APPR	in	_	MO	47
55	Absicht	Absicht	NN	Absicht	dat|sg|fem	NK	54
56	auf	auf	APPR	auf	_	MNR	55
57	Bestimmung	Bestimmung	NN	Bestimmung	acc|sg|fem	NK	56
58	des	des	ART	d	gen|sg|neut	NK	59
59	Polizeywesens	Polizeiwesens	NN	Polizeiwesens	gen|sg|neut	AG	57
60	eben	eben	ADV	eben	_	MO	52
61	sowol	sowohl	KON	sowohl	_	CD	62
62	verbindend	verbindend	ADJD	verbindend	pos	PD	52
63	,	,	$,	,	_	--	62
64	und	und	KON	und	_	CD	52
65	,	,	$,	,	_	--	64
66	wie	wie	KOUS	wie	_	MO	68
67	ich	ich	PPER	ich	nom|sg|*|1	SB	68
68	glaube	glaube	VVFIN	glauben	sg|1|pres|ind	CJ	64
69	,	,	$,	,	_	--	68
70	um	um	KOUI	um	_	AVC	71
71	so	so	ADV	so	_	MO	72
72	mehr	mehr	ADV	mehr	_	OC	68
73	,	,	$,	,	_	--	72
74	weil	weil	KOUS	weil	_	CP	101
75	die	die	ART	d	nom|sg|fem	NK	76
76	Aufnahme	Aufnahme	NN	Aufnahme	nom|sg|fem	SB	101
77	der	der	ART	d	gen|sg|fem	NK	79
78	fremden	fremden	ADJA	fremd	gen|pl|neut|pos	NK	79
79	Rechte	Rechte	NN	Recht	gen|pl|neut	AG	76
80	auch	auch	ADV	auch	_	MO	81
81	in	in	APPR	in	_	MO	100
82	Absicht	Absicht	NN	Absicht	dat|sg|fem	NK	81
83	auf	auf	APPR	auf	_	MNR	82
84	Polizeyanordnungen	Polizeyanordnungen	NN	Polizeyanordnungen	acc|pl|fem	NK	83
85	,	,	$,	,	_	--	84
86	so	so	ADV	so	_	CD	83
87	wie	wie	KOKOM	wie	_	CM	88
88	auf	auf	APPR	auf	_	CC	86
89	andere	andere	ADJA	ander	acc|pl|masc|pos	NK	90
90	Gegenstaͤnde	Gegenstände	NN	Gegenstand	acc|pl|masc	NK	88
91	des	des	ART	d	gen|sg|neut	NK	93
92	eigentlichen	eigentlichen	ADJA	eigentlich	gen|sg|neut|pos	NK	93
93	Privatrechts	Privatrechts	NN	Privatrechts	gen|sg|neut	AG	90
94	,	,	$,	,	_	--	93
95	eine	eine	ART	ein	acc|sg|fem	NK	96
96	Nachlaͤssigkeit	Nachlässigkeit	NN	Nachlässigkeit	acc|sg|fem	OA	100
97	der	der	ART	d	gen|sg|fem	NK	99
98	teutschen	deutschen	ADJA	deutsch	gen|sg|fem|pos	NK	99
99	Gesezgebung	Gesetzgebung	NN	Gesetzgebung	gen|sg|fem	AG	96
100	veranlaßt	veranlaßt	VVPP	veranlassen	_	OC	101
101	hat	hat	VAFIN	haben	sg|3|pres|ind	MO	68
102	,	,	$,	,	_	--	101
103	welche	welche	PRELS	welch	nom|sg|fem	SB	121
104	blos	bloß	ADJD	bloß	_	MO	119
105	den	den	ART	d	acc|sg|masc	NK	107
106	allerdringendsten	allerdringendsten	ADJA	allerdringendsten	dat|pl|masc|sup	NK	107
107	Beduͤrfnissen	Bedürfnissen	NN	Bedürfnis	dat|pl|neut	DA	119
108	zu	zu	APPR	zu	_	MNR	107
109	unmittelbarer	unmittelbarer	ADJA	unmittelbar	dat|sg|fem|pos	NK	110
110	Erhaltung	Erhaltung	NN	Erhaltung	dat|sg|fem	NK	108
111	offentlicher	öffentlicher	ADJA	öffentlich	gen|sg|fem|pos	NK	112
112	Ordnung	Ordnung	NN	Ordnung	gen|sg|fem	AG	110
113	durch	durch	APPR	durch	_	MO	119
114	Einschiebung	Einschiebung	NN	Einschiebung	acc|sg|fem	NK	113
115	eigener	eigener	ADJA	eigen	gen|pl|fem|pos	NK	118
116	aber	aber	KON	aber	_	CD	115
117	unvollstaͤndiger	unvollständiger	ADJA	unvollständiger	gen|pl|masc|pos	CJ	116
118	Polizeygesetze	Polizeigesetze	NN	Polizeigesetze	gen|pl|neut	AG	114
119	abzuhelfen	abzuhelfen	VVIZU	abhelfen	_	SB	121
120	bemuͤht	bemüht	VVPP	bemühen	pos	PD	121
121	war	war	VAFIN	sein	sg|3|past|ind	RC	96
122	.	.	SENT	.	_	--	121

