

1	§.	§.	$(	§	_	MO	2
41	Hohenlohe	Hohenlohe	NE	Hohenlohe	nom|sg|*	NK	40
42	,	,	$,	,	_	--	41
43	Graf	Graf	NN	Graf	nom|sg|masc	PNC	45
44	Ludwig	Ludwig	NE	Ludwig	nom|sg|masc	PNC	45
45	Casimiren	Casimiren	NN	Casimiren	acc|sg|masc	APP	38
46	,	,	$,	,	_	--	45
47	und	und	KON	und	_	CD	45
48	Graf	Graf	NN	Graf	nom|sg|masc	PNC	49
49	Eberharden	Eberharden	NE	Eberharden	nom|sg|masc	CJ	47
50	,	,	$,	,	_	--	49
51	Gebruͤdere	Gebrüdere	NN	Gebrüdere	nom|pl|neut	APP	49
52	,	,	$,	,	_	--	51
53	in	in	APPR	in	_	MO	63
54	nachgesetzten	nachgesetzten	ADJA	nachgesetzten	dat|pl|fem|pos	NK	57
55	beyden	beiden	ADJA	beide	dat|pl|fem	NK	57
56	lateinischen	lateinischen	ADJA	lateinisch	dat|pl|neut|pos	NK	57
57	Gedichten	Gedichten	NN	Gedicht	dat|pl|neut	NK	53
58	erlassenen	erlassenen	ADJA	erlassen	dat|pl|fem|pos	NK	60
59	doppelten	doppelten	ADJA	doppelt	acc|sg|masc|pos	NK	60
60	Gluͤckwunsch	Glückwunsch	NN	Glückwunsch	acc|sg|masc	OA	63
61	gar	gar	ADV	gar	_	MO	62
62	fuͤglich	füglich	ADV	füglich	pos	MO	63
63	schließen	schließen	VVINF	schließen	_	CJ	26
64	:	:	SENT	:	_	--	63

1	Dann	Dann	ADV	dann	_	MO	8
2	so	so	ADV	so	_	MO	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	pag.	pag.	FM	pag.	pos	MO	8
5	143.	143.	CARD	@ord@	_	MO	6
6	folgendes	folgendes	PIS	folgend	nom|sg|neut	SB	3
7	zu	zu	PTKZU	zu	_	PM	8
8	lesen	lesen	VVINF	lesen	_	OC	3
9	:	:	SENT	:	_	--	8

1	§.	§.	$(	§	nom|sg|*	--	0
2	XL	XL	NE	XL	nom|sg|*	--	0
3	.	.	SENT	.	_	--	2

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Materie	Materie	NN	Materie	nom|sg|fem	SB	12
3	,	,	$,	,	_	--	2
4	woraus	woraus	PWAV	woraus	_	MO	10
5	die	die	ART	d	nom|sg|fem	NK	9
6	hier	hier	ADV	hier	_	MO	7
7	gefundene	gefundene	ADJA	gefunden	nom|sg|fem|pos	NK	9
8	roͤmische	römische	ADJA	römisch	acc|pl|fem|pos	NK	9
9	Muͤnzen	Münzen	NN	Münze	acc|pl|fem	SB	10
10	bestehen	bestehen	VVINF	bestehen	pl|3|pres|ind	RC	2
11	,	,	$,	,	_	--	10
12	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
13	bey	bei	APPR	bei	_	MO	12
14	denen	denen	ART	d	dat|pl|*	NK	13
15	meisten	meisten	PIAT	meist	*|*|*	NK	16
16	Bronze	Bronze	NN	Bronze	nom|pl|masc	PD	12
17	,	,	$,	,	_	--	16
18	viele	viele	PIS	viel	nom|pl|masc	SB	19
19	sind	sind	VAFIN	sein	pl|3|pres|ind	CJ	12
20	von	von	APPR	von	_	MO	19
21	Silber	Silber	NN	Silber	dat|sg|masc	NK	20
22	und	und	KON	und	_	CD	21
23	Corinthischem	korinthischem	ADJA	korinthischem	dat|sg|masc|pos	NK	24
24	Erz	Erz	NN	Erz	dat|sg|masc	CJ	22
25	.	.	SENT	.	_	--	24

1	Von	Von	APPR	von	_	MO	11
2	ANTONIO	Antonio	NE	Antonio	dat|sg|neut	NK	1
3	,	,	$,	,	_	--	2
4	Pio	Pio	NE	Pio	dat|sg|neut	CJ	2
5	,	,	$,	,	_	--	4
6	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
7	sich	sich	PRF	er|es|sie	acc|sg|3	OA	11
8	auch	auch	ADV	auch	_	MO	10
9	eine	eine	ART	ein	nom|sg|fem	NK	10
10	guͤldene	güldene	ADJA	gülden	nom|pl|fem|pos	SB	6
11	gefunden	gefunden	VVPP	finden	_	OC	6
12	,	,	$,	,	_	--	11
13	mit	mit	APPR	mit	_	MO	11
14	der	der	ART	d	dat|sg|fem	NK	15
15	Umschrift	Umschrift	NN	Umschrift	dat|sg|fem	NK	13
16	auf	auf	APPR	auf	_	MNR	15
17	dem	dem	ART	d	dat|sg|masc	NK	18
18	Revers	Revers	NN	Revers	dat|sg|masc	NK	16
19	:	:	SENT	:	_	--	18

1	Optimo	Optimo	NN	Optimo	nom|sg|masc	PNC	2
2	Principi	Principi	NE	Principi	nom|sg|masc	--	0
3	,	,	$,	,	_	--	2
4	welche	welche	PRELS	welch	nom|pl|masc	SB	11
5	nun	nun	ADV	nun	_	MO	10
6	in	in	APPR	in	_	MO	10
7	hiesigem	hiesigem	ADJA	hiesig	dat|sg|masc|pos	NK	8
8	Hochfuͤrstlichen	Hochfürstlichen	ADJA	Hochfürstlichen	dat|pl|masc	NK	6
9	Muͤnzkabinet	Münzkabinet	NN	Münzkabinet	nom|sg|neut	OA	10
10	verwahret	verwahret	VVPP	verwahren	_	OC	11
11	wird	wird	VAFIN	werden	sg|3|pres|ind	RC	2
12	.	.	SENT	.	_	--	11

1	Außer	Außer	APPR	außer	_	MNR	7
2	diesen	diesen	PDAT	dies	dat|pl|*	NK	1
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	den	den	ART	d	acc|sg|masc	NK	7
5	17	17	CARD	@card@	_	MO	6
6	ten	ten	FM	ten	acc|sg|masc|pos	NK	7
7	Junii	Juni	NN	Juni	acc|sg|masc	PD	3
8	des	des	ART	d	gen|sg|neut	NK	9
9	Jahrs	Jahrs	NN	Jahr	gen|sg|neut	AG	7
10	1748.	1748.	CARD	@ord@	_	NK	9
11	auf	auf	APPR	auf	_	MNR	7
12	eben	eben	ADV	eben	_	MO	11
13	dem	dem	ART	d	dat|sg|masc	NK	14
14	Platz	Platz	NN	Platz	dat|sg|masc	NK	11
15	,	,	$,	,	_	--	14
16	wo	wo	PWAVREL	wo	_	MO	30
17	das	das	ART	d	nom|sg|neut	NK	18
18	fragmentum	fragmentum	ADJA	fragmentum	_	MO	30
19	monumenti	monumenti	NN	monumenti	nom|sg|neut	PNC	20
20	MAXIMINI	MAXIMINI	NE	MAXIMINI	nom|sg|neut	NK	18
21	,	,	$,	,	_	--	20
22	Thracis	Thracis	NE	Thracis	gen|sg|*	APP	18
23	,	,	$,	,	_	--	22
24	in	in	APPR	in	_	MO	30
25	Tab.	Tab.	NN	Tab.	dat|sg|masc	AG	27
26	I.	I.	CARD	1	dat|sg|masc|pos	NK	27
27	Fig.	Fig.	NN	Fig.	dat|sg|masc	NK	24
28	1.	1.	CARD	@ord@	_	MO	30
29	heraus	heraus	PTKVZ	heraus	_	AC	24
30	gegraben	gegraben	VVPP	graben	_	OC	31
31	worden	worden	VAPP	werden	_	OC	3
32	,	,	$,	,	_	--	31
33	von	von	APPR	von	_	SBP	49
34	dem	dem	ART	d	dat|sg|masc	NK	36
35	hiesigen	hiesigen	ADJA	hiesig	dat|sg|masc|pos	NK	36
36	Stadt-Schaͤfer	Stadt-Schäfer	NN	Stadt-Schäfer	dat|sg|masc	NK	33
37	auch	auch	ADV	auch	_	MO	40
38	eine	eine	ART	ein	acc|sg|fem	NK	40
39	bleyerne	bleierne	ADJA	bleierne	nom|sg|fem|pos	NK	40
40	Muͤnze	Münze	NN	Münze	acc|sg|fem	DA	31
41	von	von	APPR	von	_	PG	40
42	SEVERO	SEVERO	NE	SEVERO	*|*|*	PNC	43
43	ALEXANDRO	ALEXANDRO	NE	ALEXANDRO	dat|sg|masc	NK	41
44	,	,	$,	,	_	--	43
45	dem	dem	ART	d	dat|sg|neut	NK	47
46	antecessore	antecessore	NN	antecessore	dat|sg|masc|pos	NK	47
47	MAXIMINI	Maximini	NE	Maximini	dat|sg|masc	APP	43
48	,	,	$,	,	_	--	47
49	gefunden	gefunden	VVPP	finden	_	OC	50
50	worden	worden	VAPP	werden	_	OC	40
51	,	,	$,	,	_	--	50
52	auf	auf	APPR	auf	_	MO	63
53	deren	deren	PRELAT	d	gen|sg|fem	AG	54
54	Avers	Avers	NE	Avers	gen|sg|masc	NK	52
55	sich	sich	PRF	er|es|sie	acc|sg|3	OA	63
56	das	das	ART	d	nom|sg|neut	NK	57
57	Bild	Bild	NN	Bild	nom|sg|neut	SB	63
58	dieses	dieses	PDAT	dies	gen|sg|neut	NK	59
59	Kaisers	Kaisers	NN	Kaiser	gen|sg|neut	AG	57
60	in	in	APPR	in	_	MO	63
61	einem	einem	ART	ein	dat|sg|neut	NK	62
62	Lorbeerkranz	Lorbeerkranz	NN	Lorbeerkranz	dat|sg|neut	NK	60
63	zeiget	zeiget	VVFIN	zeigen	sg|3|pres|ind	RC	40
64	,	,	$,	,	_	--	63
65	mit	mit	APPR	mit	_	MO	77
66	der	der	ART	d	dat|sg|fem	NK	67
67	Umschrift	Umschrift	NN	Umschrift	dat|sg|fem	NK	65
68	(	(	$(	(	_	--	67
69	so	so	ADV	so	_	MO	70
70	viel	viel	ADV	viel	*|*|*	SB	77
71	nemlich	nämlich	ADV	nämlich	_	MO	75
72	annoch	annoch	ADV	annoch	_	MO	75
73	deutlich	deutlich	ADJD	deutlich	pos	MO	75
74	davon	davon	PAV	davon	_	OP	75
75	gelesen	gelesen	VVPP	lesen	_	OC	76
76	werden	werden	VAINF	werden	_	OC	77
77	kan	kann	VMFIN	können	sg|3|pres|ind	CJ	63
78	,	,	$,	,	_	--	77
79	indeme	indeme	KOUS	indem	_	MO	91
80	in	in	APPR	in	_	MO	91
81	so	so	ADV	so	_	MO	82
82	langer	langer	ADJA	lang	dat|sg|fem|pos	NK	83
83	Zeit	Zeit	NN	Zeit	dat|sg|fem	NK	80
84	etwas	etwas	ADV	etwas	*|*|neut	MO	91
85	vom	vom	APPRART	vom	dat|sg|neut	SBP	91
86	Bley	Blei	NN	Blei	dat|sg|masc	NK	85
87	am	am	APPRART	am	dat|sg|masc	MO	91
88	Rand	Rand	NN	Rand	dat|sg|masc	NK	87
89	der	der	ART	d	gen|sg|fem	NK	90
90	Muͤnze	Münze	NN	Münze	gen|sg|fem	AG	88
91	verzehret	verzehret	VVPP	verzehren	_	OC	92
92	worden	worden	VAPP	werden	_	OC	76
93	)	)	$)	)	_	--	92
94	IMP	im	APPRART	im	dat|sg|masc	MO	31
95	SEV	Sef	NE	Sef	dat|sg|masc	NK	94
96	ALEXAND.	ALEXAND.	NE	ALEXAND.	nom|sg|neut	NK	95

1	-	-	$.	-	_	--	0
2	-	-	$.	-	_	--	1
3	-	-	$.	-	_	--	2
4	-	-	$.	-	_	--	3
5	-	-	$.	-	_	--	4
6	-	-	$.	-	_	--	5
7	-	-	$.	-	_	--	6

1	auf	auf	APPR	auf	_	MO	4
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	Revers	Revers	NN	Revers	dat|sg|masc	NK	1
4	beobachtet	beobachtet	VVPP	beobachten	sg|3|pres|ind	--	0
5	man	man	PIS	man	nom|sg|*	SB	4
6	einen	einen	ART	ein	acc|sg|masc	NK	9
7	schreitenden	schreitenden	ADJA	schreitenden	acc|sg|masc|pos	NK	9
8	roͤmischen	römischen	ADJA	römisch	acc|sg|masc|pos	NK	9
9	Befehlshaber	Befehlshaber	NN	Befehlshaber	acc|sg|masc	OA	4
10	in	in	APPR	in	_	MNR	9
11	seinem	seinem	PPOSAT	sein	dat|sg|neut	NK	12
12	paludamento	paludamento	NE	paludamento	dat|sg|neut	NK	10
13	,	,	$,	,	_	--	12
14	vor	vor	APPR	vor	_	MO	4
15	sich	sich	PRF	er|es|sie	dat|sg|3	NK	14
16	etwas	etwas	PIS	etwas	*|*|neut	MO	14
17	,	,	$,	,	_	--	16
18	gleich	gleich	ADV	gleich	_	NK	14
19	einem	einem	ART	ein	dat|sg|masc	NK	20
20	Stern	Stern	NN	Stern	dat|sg|masc	DA	18
21	,	,	$,	,	_	--	20
22	in	in	APPR	in	_	CJ	14
23	der	der	ART	d	dat|sg|fem	NK	25
24	linken	linken	ADJA	linker	dat|sg|fem|pos	NK	25
25	Hand	Hand	NN	Hand	dat|sg|fem	NK	22
26	aber	aber	ADV	aber	_	MO	14
27	einen	einen	ART	ein	acc|sg|masc	NK	29
28	langen	langen	ADJA	lang	acc|sg|masc|pos	NK	29
29	Spieß	Spieß	NN	Spieß	acc|sg|masc	OA	30
30	haltend	haltend	ADJD	haltend	pos	PD	22
31	:	:	SENT	:	_	--	30

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Umschrift	Umschrift	NN	Umschrift	nom|sg|fem	SB	6
3	auf	auf	APPR	auf	_	MNR	2
4	dieser	dieser	PDAT	dies	dat|sg|fem	NK	5
5	Seiten	Seiten	NN	Seite	gen|pl|fem	NK	3
6	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
7	nicht	nicht	PTKNEG	nicht	_	NG	6
8	mehr	mehr	ADV	mehr	_	MO	7
9	kenntlich	kenntlich	ADJD	kenntlich	pos	PD	6
10	,	,	$,	,	_	--	9
11	uͤbrigens	übrigens	ADV	übrigens	_	MO	14
12	aber	aber	ADV	aber	_	MO	14
13	das	das	ART	d	acc|sg|neut	NK	14
14	Gepraͤg	Gepräge	NN	Gepräge	acc|sg|neut	CJ	6
15	des	des	ART	d	gen|sg|masc	NK	16
16	Kopfs	Kopfs	NN	Kopf	gen|sg|masc	AG	14
17	dieses	dieses	PDAT	dies	gen|sg|masc	NK	18
18	Kaisers	Kaisers	NN	Kaiser	gen|sg|masc	AG	16
19	annoch	annoch	ADV	annoch	_	MO	20
20	so	so	ADV	so	_	MO	21
21	schoͤn	schön	ADJD	schön	pos	CJ	9
22	und	und	KON	und	_	CD	21
23	deutlich	deutlich	ADJD	deutlich	pos	CJ	22
24	,	,	$,	,	_	--	23
25	als	als	KOKOM	als	_	CM	26
26	auf	auf	APPR	auf	_	CC	20
27	andern	anderen	ADJA	ander	dat|pl|fem|pos	NK	28
28	Muͤnzen	Münzen	NN	Münze	dat|pl|fem	NK	26
29	,	,	$,	,	_	--	28
30	die	die	PRELS	d	acc|pl|fem	SB	31
31	von	von	APPR	von	_	CJ	43
32	ihme	ihm	PPER	er	dat|sg|masc|3	NK	31
33	in	in	APPR	in	_	MO	43
34	Silber	Silber	NN	Silber	dat|sg|neut	NK	33
35	,	,	$,	,	_	--	34
36	oder	oder	KON	oder	_	CD	33
37	Corinthischem	korinthischem	ADJA	korinthischem	dat|sg|masc|pos	NK	38
38	Erz	Erz	NN	Erz	dat|sg|masc	CJ	36
39	gar	gar	ADV	gar	_	MO	40
40	oft	oft	ADV	oft	_	MO	43
41	schon	schon	ADV	schon	_	MO	42
42	allhier	allhier	ADV	allhier	_	MO	43
43	gefunden	gefunden	VVPP	finden	_	OC	44
44	worden	worden	VAPP	werden	_	OC	6
45	.	.	SENT	.	_	--	44

1	Was	Was	PWS	was	nom|sg|neut	NK	2
2	Muͤnzkenner	Münzkenner	NN	Münzkenner	nom|pl|masc	PD	3
3	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
4	,	,	$,	,	_	--	3
5	welche	welche	PRELS	welch	nom|pl|neut	SB	9
6	diese	diese	PDAT	dies	nom|pl|neut	NK	8
7	bleyerne	bleierne	ADJA	bleierne	acc|sg|fem|pos	NK	8
8	Muͤnze	Münze	NN	Münze	acc|sg|fem	OA	9
9	gesehen	gesehen	VVPP	sehen	_	OC	11
10	,	,	$,	,	_	--	9
11	haben	haben	VAFIN	haben	pl|3|pres|ind	CJ	3
12	alle	alle	PIS	all	nom|pl|*	DA	13
13	bekannt	bekannt	ADJD	bekannt	pos	OC	11
14	,	,	$,	,	_	--	13
15	daß	daß	KOUS	daß	_	CP	17
16	sie	sie	PPER	Sie	nom|sg|fem|3	SB	17
17	aͤchte	echte	ADJA	echt	sg|3|past|ind	OC	9
18	und	und	KON	und	_	CD	11
19	alle	alle	PIAT	all	acc|pl|neut	NK	20
20	Zeichen	Zeichen	NN	Zeichen	acc|pl|neut	OA	25
21	einer	einer	ART	ein	gen|sg|fem	NK	24
22	wahren	wahren	ADJA	wahr	gen|sg|fem|pos	NK	24
23	bleyernen	bleiernen	ADJA	bleiernen	gen|sg|fem|pos	NK	24
24	Muͤnze	Münze	NN	Münze	gen|sg|fem	AG	20
25	habe	habe	VAFIN	haben	sg|3|pres|subj	CJ	18
26	,	,	$,	,	_	--	25
27	keineswegs	keineswegs	ADV	keineswegs	_	MO	37
28	aber	aber	ADV	aber	_	MO	37
29	in	in	APPR	in	_	MO	37
30	neuern	neueren	ADJA	neu	dat|pl|masc|comp	NK	31
31	Zeiten	Zeiten	NN	Zeit	dat|pl|fem	NK	29
32	erst	erst	ADV	erst	_	MO	33
33	nach	nach	APPR	nach	_	MO	37
34	einem	einem	ART	ein	dat|sg|neut	NK	36
35	andern	anderen	ADJA	ander	dat|sg|neut|pos	NK	36
36	nummo	nummo	FM	nummo	dat|sg|neut	NK	33
37	nachgemacht	nachgemacht	VVPP	nachgemacht	_	OC	38
38	worden	worden	VAPP	werden	_	OC	39
39	seye	sei	VAFIN	sein	sg|3|pres|subj	CJ	25
40	.	.	SENT	.	_	--	39

1	Das	Das	ART	d	nom|sg|neut	NK	2
2	Bley	Blei	NN	Blei	nom|sg|neut	SB	7
3	selbsten	selbst	PRF	selbst	_	MO	4
4	an	an	APPR	an	_	MNR	2
5	dieser	dieser	PDAT	dies	dat|sg|fem	NK	6
6	Muͤnze	Münze	NN	Münze	dat|sg|fem	NK	4
7	kan	kann	VMFIN	können	sg|3|pres|ind	--	0
8	gar	gar	ADV	gar	_	MO	9
9	keinen	keinen	PIAT	kein	acc|sg|masc	NK	10
10	Zusatz	Zusatz	NN	Zusatz	acc|sg|masc	OA	14
11	von	von	APPR	von	_	PG	10
12	anderem	anderem	PIAT	anderer	dat|sg|neut|pos	NK	13
13	Metall	Metall	NN	Metall	dat|sg|neut	NK	11
14	haben	haben	VAFIN	haben	_	OC	7
15	,	,	$,	,	_	--	14
16	weil	weil	KOUS	weil	_	CP	22
17	es	es	PPER	es	nom|sg|neut|3	SB	22
18	sich	sich	PRF	er|es|sie	acc|sg|3	OA	21
19	gar	gar	ADV	gar	_	MO	20
20	leicht	leicht	ADJD	leicht	pos	MO	21
21	biegen	biegen	VVINF	biegen	_	OC	22
22	laͤßt	läßt	VVFIN	lassen	sg|3|pres|ind	MO	7
23	.	.	SENT	.	_	--	22

1	Daß	Dass	KOUS	Dass	_	CP	22
2	man	man	PIS	man	nom|sg|*	SB	22
3	,	,	$,	,	_	--	2
4	gleichwie	gleichwie	ADV	gleichwie	sg|3|pres|subj	NK	17
5	guͤldene	güldene	ADJA	gülden	acc|pl|fem|pos	NK	17
6	,	,	$,	,	_	--	5
7	silberne	silberne	ADJA	silbern	acc|pl|fem|pos	CJ	5
8	,	,	$,	,	_	--	7
9	kuͤpferne	küpferne	ADJA	küpferne	nom|pl|neut|pos	CJ	7
10	,	,	$,	,	_	--	9
11	also	also	ADV	also	_	MO	13
12	auch	auch	ADV	auch	_	MO	13
13	zinnerne	zinnerne	ADJA	zinnerne	nom|pl|neut|pos	CJ	9
14	und	und	KON	und	_	CD	13
15	bleyerne	bleierne	ADJA	bleierne	nom|pl|neut|pos	CJ	14
16	roͤmische	römische	ADJA	römisch	nom|pl|neut|pos	NK	17
17	Muͤnzen	Münzen	NN	Münze	acc|pl|fem	OA	22
18	noch	noch	ADV	noch	_	MO	19
19	hin	hin	ADV	hin	_	MO	22
20	und	und	KON	und	_	CD	19
21	wieder	wieder	ADV	wieder	_	CJ	20
22	antreffe	antreffe	VVFIN	antreffen	sg|3|pres|subj	RE	24
23	,	,	$,	,	_	--	22
24	das	das	PDS	d	nom|sg|neut	SB	25
25	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
26	außer	außer	APPR	außer	_	MNR	33
27	Streit	Streit	NN	Streit	dat|sg|masc	NK	26
28	,	,	$,	,	_	--	27
29	anbey	anbei	PAV	anbei	_	MO	33
30	aber	aber	ADV	aber	_	MO	33
31	auch	auch	ADV	auch	_	MO	33
32	dieses	dieses	PDS	dies	nom|sg|neut	NK	39
33	ohnlaugbar	ohnlaugbar	ADJD	ohnlaugbar	pos	PD	25
34	,	,	$,	,	_	--	33
35	daß	daß	KOUS	daß	_	CP	42
36	die	die	ART	d	nom|sg|fem	NK	37
37	zinnerne	zinnerne	ADJA	zinnerne	nom|sg|fem|pos	SB	42
38	und	und	KON	und	_	CD	37
39	bleyerne	bleierne	ADJA	bleierne	nom|sg|fem|pos	CJ	38
40	die	die	ART	d	nom|sg|fem	NK	41
41	rareste	rarste	NN	rarste	nom|sg|fem|sup	PD	42
42	seynd	sind	VAFIN	sein	pl|3|pres|ind	RE	29
43	.	.	SENT	.	_	--	42

1	In	In	APPR	in	_	MO	32
2	des	des	ART	d	gen|sg|masc	NK	3
3	Herzoglich-Gothaischen	Herzoglich-Gothaischen	ADJA	Herzoglich-Gothaischen	gen|sg|masc	NK	1
4	Antiquarii	Antiquarii	NN	Antiquarii	nom|sg|masc	NK	3
5	,	,	$,	,	_	--	4
6	Herrn	Herrn	NN	Herr	nom|sg|masc	APP	4
7	Hofrath	Hofrat	NN	Hofrat	nom|sg|masc	PNC	8
8	Schlaͤgers	Schlägers	NN	Schlägers	gen|sg|masc	NK	6
9	,	,	$,	,	_	--	8
10	Commentario	Commentario	FM	Commentario	nom|sg|masc	PNC	14
11	de	de	FM	de	*|*|*	PNC	14
12	nummo	nummo	FM	nummo	nom|sg|masc	PNC	14
13	HADRIANI	HADRIANI	NE	HADRIANI	nom|sg|masc	PNC	14
14	plumbeo	plumbeo	NE	plumbeo	nom|sg|masc	CJ	4
15	,	,	$,	,	_	--	14
16	Cap.	Cap.	NN	Kapitel	nom|sg|*	NK	17
17	3.	3.	CARD	@ord@	_	CJ	14
18	und	und	KON	und	_	CD	17
19	in	in	APPR	in	_	CJ	18
20	RINCKII	RINCKII	NE	RINCKII	dat|sg|neut	NK	19
21	,	,	$,	,	_	--	20
22	Lucubrat.	Lucubrat.	NE	Lucubrat.	nom|sg|masc	PNC	28
23	de	de	NE	de	*|*|*	PNC	28
24	veter.	veter.	NE	veter.	_	PNC	28
25	numism.	numism.	FM	numism.	*|*|*	PNC	28
26	potent.	potent.	FM	potent.	*|*|*	PNC	28
27	&amp;	&amp;	KON	&amp;	*|*|*	PNC	28
28	qualitate	qualitate	FM	qualitate	nom|sg|*	CJ	14
29	,	,	$,	,	_	--	28
30	Cap.	Cap.	NN	Kapitel	nom|sg|*	PAR	28
31	5	5	CARD	@card@	_	NK	30
32	item	item	FM	item	dat|sg|neut|pos	--	0
33	in	in	APPR	in	_	MNR	32
34	JOBERTI	JOBERTI	NE	JOBERTI	*|*|*	PNC	37
35	Notitia	Notitia	NN	Notitia	dat|sg|neut	PNC	37
36	rei	rei	NE	rei	_	PNC	37
37	nummariæ	nummariae	FM	nummariae	_	NK	33
38	,	,	$,	,	_	--	37
39	p.	p.	FM	p.	_	AG	54
40	28.	28.	CARD	@ord@	acc|sg|*|pos	NK	41
41	ferner	ferner	ADV	fern	_	CD	33
42	in	in	APPR	in	_	MO	41
43	Gleichmanns	Gleichmanns	NN	Gleichmanns	gen|sg|*	AG	44
44	Anmerkung	Anmerkung	NN	Anmerkung	dat|sg|fem	NK	42
45	von	von	APPR	von	_	PG	44
46	alten	alten	ADJA	alt	dat|pl|fem|pos	NK	48
47	bleyernen	bleiernen	ADJA	bleiernen	dat|pl|fem|pos	NK	48
48	Muͤnzen	Münzen	NN	Münze	dat|pl|fem	NK	45
49	,	,	$,	,	_	--	48
50	welche	welche	PRELS	welch	nom|pl|fem	SB	64
51	in	in	APPR	in	_	MO	64
52	Herrn	Herrn	NN	Herr	acc|sg|masc	NK	51
53	Oetters	Oeters	NN	Oeters	gen|sg|*	NK	52
54	Sammlung	Sammlung	NN	Sammlung	acc|sg|fem	NK	52
55	und	und	KON	und	_	CD	52
56	deren	deren	ART	d	gen|pl|*	AG	59
57	3	3	CARD	@card@	_	NK	52
58	ten	ten	FM	ten	_	NK	59
59	Stuͤck	Stück	NN	Stück	nom|sg|neut	CJ	55
60	,	,	$,	,	_	--	59
61	p.	p.	FM	p.	_	NK	52
62	271.	271.	CARD	@ord@	_	NK	52
63	heraus	heraus	PTKVZ	heraus	_	AC	51
64	gekommen	gekommen	VVPP	kommen	_	RC	48
65	,	,	$,	,	_	--	64
66	und	und	KON	und	_	CD	32
67	denen	denen	ART	d	dat|pl|masc	DA	72
68	allda	allda	ADV	allda	_	MO	69
69	angezogenen	angezogenen	ADJA	angezogen	gen|sg|masc|pos	NK	70
70	scriptoribus	scriptoribus	FM	scriptoribus	gen|sg|masc	AG	67
71	,	,	$,	,	_	--	70
72	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	66
73	noch	noch	ADV	noch	_	MO	79
74	mehrere	mehrere	PIAT	mehrere	acc|pl|masc	NK	75
75	Nachricht	Nachricht	NN	Nachricht	acc|sg|fem	OA	79
76	von	von	APPR	von	_	PG	75
77	bleyernen	bleiernen	ADJA	bleiernen	dat|pl|fem|pos	NK	78
78	Muͤnzen	Münzen	NN	Münze	dat|pl|fem	NK	76
79	anzutreffen	anzutreffen	VVIZU	antreffen	_	OC	72
80	.	.	SENT	.	_	--	79

