

1	Zweytes	Zweites	ADJA	zweiter	nom|sg|neut|pos	NK	2
3	es	es	PPER	es	acc|sg|neut|3	OA	7
4	aus	aus	APPR	aus	_	MO	7
5	den	den	ART	d	dat|pl|fem	NK	6
6	Wuͤrkungen	Wirkungen	NN	Wirkung	dat|pl|fem	NK	4
7	sehen	sehen	VVINF	sehen	_	OC	2
8	,	,	$,	,	_	--	7
9	die	die	PRELS	d	nom|pl|fem	OA	13
10	wir	wir	PPER	wir	nom|pl|*|1	SB	13
11	auf	auf	APPR	auf	_	MO	13
12	ihn	ihn	PPER	er	acc|sg|masc|3	NK	11
13	machen	machen	VVINF	machen	_	RC	6
14	.	.	SENT	.	_	--	13

1	Je	Je	ADV	je	_	MO	2
2	weiser	weiser	VVFIN	weiser	comp	PD	4
3	er	er	PPER	er	nom|sg|masc|3	SB	4
4	ist	ist	VAFIN	sein	sg|3|pres|ind	CC	6
5	,	,	$,	,	_	--	4
6	desto	desto	KON	desto	_	MO	7
7	schmeichelnder	schmeichelnder	ADJA	schmeichelnder	comp	PD	8
8	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
9	es	es	PPER	es	nom|sg|neut|3	SB	8
10	fuͤr	für	APPR	für	_	MO	8
11	unsre	unsre	PPOSAT	unser	acc|sg|fem|pos	NK	12
12	Eitelkeit	Eitelkeit	NN	Eitelkeit	acc|sg|fem	NK	10
13	,	,	$,	,	_	--	12
14	wenn	wenn	KOUS	wenn	_	CP	21
15	wir	wir	PPER	wir	nom|pl|*|1	SB	21
16	ihn	ihn	PPER	er	acc|sg|masc|3	OA	20
17	aus	aus	APPR	aus	_	MO	20
18	seiner	seiner	PPOSAT	sein	dat|sg|fem	NK	19
19	Fassung	Fassung	NN	Fassung	dat|sg|fem	NK	17
20	sezen	setzen	VVINF	setzen	_	OC	21
21	koͤnnen	können	VMFIN	können	_	MO	8
22	.	.	SENT	.	_	--	21

1	Nein	Nein	PTKANT	nein	_	DM	4
2	,	,	$,	,	_	--	1
3	du	du	PPER	du	nom|sg|*|2	SB	4
4	begreifst	begreifst	VVFIN	begreifst	sg|2|pres|ind	--	0
5	nicht	nicht	PTKNEG	nicht	_	NG	4
6	,	,	$,	,	_	--	5
7	wie	wie	KOUS	wie	_	MO	8
8	sehr	sehr	ADV	sehr	_	MO	10
9	das	das	ART	d	nom|sg|neut	NK	10
10	Vergnuͤgen	Vergnügen	NN	Vergnügen	nom|sg|neut	PAR	4
11	,	,	$,	,	_	--	10
12	das	das	PRELS	d	nom|sg|neut	SB	19
13	uns	uns	PPER	wir	dat|pl|*|1	DA	19
14	der	der	ART	d	nom|sg|masc	NK	15
15	Anblik	Anblick	NN	Anblick	nom|sg|masc	SB	19
16	aller	aller	PIAT	all	gen|pl|masc	AG	15
17	der	der	ART	d	gen|pl|masc	NK	18
18	Thorheiten	Torheiten	NN	Torheit	gen|pl|masc	AG	16
19	macht	macht	VVFIN	machen	sg|3|pres|ind	RC	10
20	,	,	$,	,	_	--	19
21	wozu	wozu	PWAVREL	wozu	_	MO	28
22	wir	wir	PPER	wir	nom|pl|*|1	SB	28
23	diese	diese	PDAT	dies	acc|pl|neut	NK	24
24	Herren	Herren	NN	Herr	nom|pl|masc	OA	27
25	der	der	ART	d	gen|sg|fem	NK	26
26	Schoͤpfung	Schöpfung	NN	Schöpfung	gen|sg|fem	AG	24
27	bringen	bringen	VVINF	bringen	_	OC	28
28	koͤnnen	können	VMINF	können	pl|3|pres|ind	CJ	19
29	,	,	$,	,	_	--	28
30	alle	alle	PIAT	all	nom|pl|*	NK	31
31	andre	andere	PIS	ander	nom|pl|*	SB	32
32	uͤbertrift	übertrifft	VVFIN	übertreffen	sg|3|pres|ind	MO	28
33	,	,	$,	,	_	--	32
34	die	die	PRELS	d	acc|pl|neut	OA	38
35	sie	sie	PPER	Sie	nom|sg|fem|3	SB	40
36	uns	uns	PRF	wir	acc|pl|*|1	OA	38
37	zu	zu	PTKZU	zu	_	PM	38
38	machen	machen	VVINF	machen	_	OC	39
39	faͤhig	fähig	ADJD	fähig	pos	PD	40
40	sind	sind	VAFIN	sein	pl|3|pres|ind	CJ	28
41	.	.	SENT	.	_	--	40

1	Ein	Ein	ART	ein	nom|sg|masc	NK	2
2	Philosoph,	Philosoph	NN	Philosoph	nom|sg|masc	--	0
3	der	der	ART	d	gen|pl|fem	NK	10
4	zu	zu	APPR	zu	_	MO	10
5	meinen	meinen	PPOSAT	mein	dat|pl|masc	NK	6
6	Fuͤssen	Füssen	NE	Füssen	dat|pl|masc	NK	4
7	wie	wie	KOKOM	wie	_	CM	9
8	eine	eine	ART	ein	acc|sg|fem	NK	9
9	Turteldaube	Turteldaube	NN	Turteldaube	acc|sg|fem	CC	6
10	girret	girret	VVFIN	girret	_	RC	2
11	,	,	$,	,	_	--	10
12	der	der	PRELS	d	nom|sg|masc	SB	22
13	mir	mir	PPER	ich	dat|sg|*|1	DA	21
14	zu	zu	APPR	zu	_	MO	21
15	Gefallen	Gefallen	NN	Gefallen	dat|pl|masc	NK	14
16	seine	seine	PPOSAT	sein	acc|sg|fem	NK	17
17	Haare	Haare	NN	Haar	acc|pl|neut	OA	22
18	und	und	KON	und	_	CD	17
19	seinen	seinen	PPOSAT	sein	acc|sg|masc	NK	20
20	Bart	Bart	NN	Bart	acc|sg|masc	CJ	18
21	kraͤuseln	kräuseln	VVINF	kräuseln	_	OC	22
22	laͤßt	läßt	VVFIN	lassen	sg|3|pres|ind	RC	2
23	,	,	$,	,	_	--	22
24	der	der	PRELS	d	nom|sg|masc	SB	42
25	sowol	sowohl	KON	sowohl	_	CD	26
26	riecht	riecht	VVFIN	riechen	pos	MO	42
27	wie	wie	KOKOM	wie	_	CM	30
28	ein	ein	ART	ein	nom|sg|masc	NK	30
29	arabischer	arabischer	ADJA	arabisch	nom|sg|masc|pos	NK	30
30	Salbenhaͤndler	Salbenhändler	NN	Salbenhändler	nom|sg|masc	MO	42
31	,	,	$,	,	_	--	30
32	der	der	PRELS	d	nom|sg|masc	DA	37
33	mir	mir	PPER	ich	dat|sg|*|1	DA	37
34	den	den	ART	d	acc|sg|masc	NK	35
35	Hof	Hof	NN	Hof	acc|sg|masc	OA	37
36	zu	zu	PTKZU	zu	_	PM	37
37	machen	machen	VVINF	machen	_	RC	30
38	,	,	$,	,	_	--	37
39	mit	mit	APPR	mit	_	MO	42
40	meinem	meinem	PPOSAT	mein	dat|sg|masc	NK	41
41	Schooßhund	Schoßhund	NN	Schoßhund	dat|sg|masc	NK	39
42	schwazt	schwatzt	VVFIN	schwatzt	sg|3|pres|ind	RC	20
43	und	und	KON	und	_	CD	42
44	Oden	Oden	NN	Oden	acc|sg|neut	SB	48
45	auf	auf	APPR	auf	_	MO	48
46	meinen	meinen	PPOSAT	mein	acc|sg|masc	NK	47
47	Sperling	Sperling	NE	Sperling	acc|sg|masc	NK	45
48	macht	macht	NN	Macht	sg|3|pres|ind	CJ	43
49	-	-	$-	-	_	--	48
50	ah	ah	VVFIN	ah	_	MO	48
51	!	!	SENT	!	_	--	50

1	Hippias	Hippias	NE	Hippias	gen|sg|neut	SB	4
2	,	,	$,	,	_	--	1
3	man	man	PIS	man	nom|sg|*	SB	4
4	muß	muß	VMFIN	müssen	sg|3|pres|ind	--	0
5	ein	ein	ART	ein	nom|sg|masc	NK	6
6	Frauenzimmer	Frauenzimmer	NN	Frauenzimmer	nom|sg|masc	PD	7
7	seyn	sein	VAINF	sein	_	OC	4
8	,	,	$,	,	_	--	7
9	um	um	KOUI	um	_	CP	11
10	zu	zu	PTKZU	zu	_	PM	11
11	begreifen	begreifen	VVINF	begreifen	_	MO	7
12	,	,	$,	,	_	--	11
13	was	was	PWREL	was	acc|sg|neut	PD	18
14	das	das	PDS	d	acc|sg|neut	SB	18
15	fuͤr	für	APPR	für	_	MO	18
16	ein	ein	ART	ein	acc|sg|neut	NK	17
17	Vergnuͤgen	Vergnügen	NN	Vergnügen	acc|sg|neut	NK	15
18	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	11
19	!	!	SENT	!	_	--	18

1	-	-	$.	-	_	--	0
2	-	-	$.	-	_	--	1

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	bedaure	bedaure	VVFIN	bedauern	sg|1|pres|ind	--	0
3	dich	dich	PPER	du	acc|sg|*|2	OA	2
4	;	;	SENT	;	_	--	3

1	erwiederte	erwiderte	VVFIN	erwidern	sg|3|past|ind	--	0
2	der	der	ART	d	nom|sg|masc	NK	4
3	schalkhafte	schalkhafte	ADJA	schalkhafte	nom|sg|masc|pos	NK	4
4	Sophist	Sophist	NE	Sophist	nom|sg|masc	SB	1
5	,	,	$,	,	_	--	4
6	daß	daß	KOUS	daß	_	CP	20
7	du	du	PPER	du	nom|sg|*|2	SB	20
8	diesem	diesem	PDAT	dies	dat|sg|masc	NK	9
9	Vergnuͤgen	Vergnügen	NN	Vergnügen	dat|sg|neut	DA	19
10	bey	bei	APPR	bei	_	MNR	9
11	dem	dem	ART	d	dat|sg|masc	NK	12
12	Liebhaber	Liebhaber	NN	Liebhaber	dat|sg|masc	NK	10
13	,	,	$,	,	_	--	12
14	von	von	APPR	von	_	OP	17
15	dem	dem	PRELS	d	dat|sg|masc	NK	14
16	ich	ich	PPER	ich	nom|sg|*|1	SB	17
17	rede	rede	VVFIN	reden	sg|1|pres|ind	RC	12
18	,	,	$,	,	_	--	17
19	entsagen	entsagen	VVPP	entsagen	_	OC	20
20	mußt	mußt	VMFIN	müssen	sg|3|pres|ind	OC	1
21	.	.	SENT	.	_	--	20

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	seine	seine	PPOSAT	sein	acc|pl|fem	NK	4
4	Proben	Proben	NN	Probe	acc|pl|fem	OA	6
5	schon	schon	ADV	schon	_	MO	6
6	gemacht	gemacht	VVPP	gemacht	_	OC	2
7	.	.	SENT	.	_	--	6

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	zaͤrtlich	zärtlich	ADJD	zärtlich	pos	PD	2
4	wie	wie	KOKOM	wie	_	CM	7
5	ein	ein	ART	ein	nom|sg|masc	NK	7
6	junger	junger	ADJA	jung	nom|sg|masc|pos	NK	7
7	Seufzer	Seufzer	NN	Seufzer	nom|sg|masc	CC	3
8	,	,	$,	,	_	--	7
9	aber	aber	ADV	aber	_	CD	2
10	,	,	$,	,	_	--	9
11	wie	wie	PWAV	wie	_	MO	12
12	gesagt	gesagt	VVPP	sagen	_	MO	15
13	,	,	$,	,	_	--	12
14	er	er	PPER	er	nom|sg|masc|3	SB	15
15	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	9
16	es	es	PPER	es	nom|sg|neut|3	SB	15
17	nur	nur	ADV	nur	_	MO	18
18	fuͤr	für	APPR	für	_	MO	15
19	die	die	ART	d	acc|sg|fem	NK	20
20	Seele	Seele	NN	Seele	acc|sg|fem	NK	18
21	der	der	ART	d	gen|pl|*	NK	22
22	Schoͤnen	Schönen	NN	Schöne	gen|pl|*	AG	20
23	;	;	SENT	;	_	--	22

1	alles	alles	PIAT	all	nom|sg|neut	NK	2
2	uͤbrige	übrige	NA	Übrige	sg|3|pres|subj	SB	3
3	macht	macht	VVFIN	machen	sg|3|pres|ind	--	0
4	keinen	keinen	PIAT	kein	acc|sg|masc	NK	6
5	groͤssern	größeren	ADJA	groß	acc|sg|masc|comp	NK	6
6	Eindruk	Eindruck	NN	Eindruck	acc|sg|masc	OA	3
7	auf	auf	APPR	auf	_	MO	3
8	ihn	ihn	PPER	er	acc|sg|masc|3	NK	7
9	,	,	$,	,	_	--	8
10	als	als	KOKOM	als	_	CM	12
11	ein	ein	ART	ein	nom|sg|neut	NK	12
12	Gemaͤhlde	Gemälde	NN	Gemälde	acc|sg|neut	CC	5
13	,	,	$,	,	_	--	12
14	oder	oder	KON	oder	_	CD	12
15	eine	eine	ART	ein	acc|sg|fem	NK	16
16	Bildsaͤule	Bildsäule	NN	Bildsäule	acc|sg|fem	CJ	14
17	.	.	SENT	.	_	--	16

1	Das	Das	PDS	d	acc|sg|neut	OA	4
2	wollen	wollen	VMFIN	wollen	pl|1|pres|ind	OC	6
3	wir	wir	PPER	wir	nom|pl|*|1	SB	2
4	sehen	sehen	VVINF	sehen	_	OC	2
5	,	,	$,	,	_	--	4
6	versezte	versetzte	VVFIN	versetzen	sg|3|past|ind	--	0
7	Danae	Danae	NE	Danae	nom|sg|*	SB	6
8	;	;	SENT	;	_	--	7

1	ich	ich	PPER	ich	nom|sg|*|1	SB	2
2	verlange	verlange	VVFIN	verlangen	sg|1|pres|ind	--	0
3	schlechterdings	schlechterdings	ADV	schlechterdings	_	MO	2
4	,	,	$,	,	_	--	3
5	daß	daß	KOUS	daß	_	CP	12
6	du	du	PPER	du	nom|sg|*|2	SB	12
7	ihn	ihn	PPER	er	acc|sg|masc|3	OA	12
8	diesen	diesen	PDAT	dies	acc|sg|masc	NK	9
9	Abend	Abend	NN	Abend	acc|sg|masc	OA	12
10	zu	zu	APPR	zu	_	MO	12
11	mir	mir	PPER	ich	dat|sg|*|1	NK	10
12	bringest	bringest	VVFIN	bringest	_	OC	2
13	;	;	SENT	;	_	--	12

1	du	du	PPER	du	nom|sg|*|2	SB	2
2	wirst	wirst	VAFIN	werden	sg|2|pres|ind	--	0
3	nur	nur	ADV	nur	_	MO	6
4	eine	eine	ART	ein	acc|sg|fem	NK	6
5	kleine	kleine	ADJA	klein	acc|sg|fem|pos	NK	6
6	Gesellschaft	Gesellschaft	NN	Gesellschaft	acc|sg|fem	OA	7
7	finden	finden	VVINF	finden	_	OC	2
8	,	,	$,	,	_	--	7
9	die	die	PRELS	d	nom|sg|fem	SB	13
10	uns	uns	PPER	wir	acc|pl|*|1	OA	12
11	nicht	nicht	PTKNEG	nicht	_	NG	13
12	hindern	hindern	VVINF	hindern	_	OC	13
13	soll	soll	VMFIN	sollen	sg|3|pres|ind	RC	6
14	.	.	SENT	.	_	--	13

1	Aber	Aber	KON	aber	_	JU	3
2	wer	wer	PWS	wer	nom|sg|masc	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	denn	denn	ADV	denn	_	MO	3
5	dieser	dieser	PDAT	dies	nom|sg|masc	NK	6
6	Ungenannte	Ungenannte	ADJA	Ungenannte	dat|sg|fem	SB	3
7	,	,	$,	,	_	--	6
8	von	von	APPR	von	_	MO	14
9	dem	dem	PRELS	d	dat|sg|masc	NK	8
10	wir	wir	PPER	wir	nom|pl|*|1	SB	14
11	schon	schon	ADV	schon	_	MO	13
12	so	so	ADV	so	_	MO	13
13	lange	lange	ADV	lange	_	MO	14
14	schwazen	schwatzen	VVINF	schwatzen	_	RC	6
15	?	?	SENT	?	_	--	14
16	„	"	$'	"	_	--	15

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	ein	ein	ART	ein	nom|sg|masc	NK	4
4	Sclave	Sklave	NN	Sklave	nom|sg|masc	PD	2
5	,	,	$,	,	_	--	4
6	den	den	PRELS	d	acc|sg|masc	OA	14
7	ich	ich	PPER	ich	nom|sg|*|1	SB	15
8	vor	vor	APPR	vor	_	MO	14
9	etlichen	etlichen	PIAT	etlich	dat|pl|fem|pos	NK	10
10	Wochen	Wochen	NN	Woche	dat|pl|fem	NK	8
11	von	von	APPR	von	_	MO	14
12	einem	einem	ART	ein	dat|sg|masc	NK	13
13	Cilicier	Cilicier	NE	Cilicier	dat|sg|masc	NK	11
14	gekauft	gekauft	VVPP	kaufen	_	OC	15
15	habe	habe	VAFIN	haben	sg|3|pres|subj	RC	4
16	,	,	$,	,	_	--	15
17	aber	aber	KON	aber	_	CD	4
18	ein	ein	ART	ein	nom|sg|masc	NK	19
19	Sclave	Sklave	NN	Sklave	nom|sg|masc	CJ	17
20	,	,	$,	,	_	--	19
21	wie	wie	KOUS	wie	_	MO	25
22	man	man	PIS	man	nom|sg|*	SB	25
23	sonst	sonst	ADV	sonst	_	MO	25
24	nirgends	nirgends	ADV	nirgends	_	MO	25
25	sieht	sieht	VVFIN	sehen	sg|3|pres|ind	OC	19
26	.	.	SENT	.	_	--	25

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	zu	zu	APPR	zu	_	MO	9
4	Delphi	Delphi	NE	Delphi	dat|sg|*	NK	3
5	im	im	APPRART	im	dat|sg|masc	MO	9
6	Tempel	Tempel	NN	Tempel	dat|sg|masc	NK	5
7	des	des	ART	d	gen|sg|masc	NK	8
8	Apollo	Apollo	NE	Apollo	gen|sg|masc	AG	6
9	erzogen	erzogen	VVPP	erziehen	_	OC	10
10	worden	worden	VAPP	werden	_	OC	2
11	,	,	$,	,	_	--	10
12	und	und	KON	und	_	CD	2
13	,	,	$,	,	_	--	12
14	so	so	ADV	so	_	MO	15
15	viel	viel	PIS	viel	*|*|*	OA	17
16	ich	ich	PPER	ich	nom|sg|*|1	SB	17
17	vermuthe	vermute	VVFIN	vermute	sg|1|past|ind	CC	19
18	,	,	$,	,	_	--	17
19	wird	wird	VAFIN	werden	sg|3|pres|ind	CJ	12
20	er	er	PPER	er	nom|sg|masc|3	SB	19
21	sein	sein	PPOSAT	sein	acc|sg|neut	NK	22
22	Daseyn	Dasein	NN	Dasein	acc|sg|neut	OA	34
23	der	der	ART	d	gen|sg|fem	NK	25
24	antiplatonischen	antiplatonischen	ADJA	antiplatonischen	gen|sg|fem|pos	NK	25
25	Liebe	Liebe	NN	Liebe	gen|sg|fem	AG	22
26	dieses	dieses	PDAT	dies	gen|sg|masc	NK	27
27	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	25
28	zu	zu	APPR	zu	_	MO	34
29	irgend	irgend	ADV	irgend	_	MO	28
30	einer	einer	ART	ein	dat|sg|fem	NK	32
31	artigen	artigen	ADJA	artig	dat|sg|fem|pos	NK	32
32	Schaͤferin	Schäferin	NN	Schäferin	dat|sg|fem	DA	34
33	zu	zu	PTKZU	zu	_	PM	34
34	danken	danken	VVINF	danken	_	OC	35
35	haben	haben	VAFIN	haben	pl|3|pres|ind	OC	19
36	,	,	$,	,	_	--	35
37	die	die	PRELS	d	nom|pl|*	SB	46
38	sich	sich	PRF	er|es|sie	acc|pl|3	OA	44
39	zu	zu	PTKA	zu	_	MO	40
40	weit	weit	ADJD	weit	pos	MO	44
41	in	in	APPR	in	_	MO	44
42	seinen	seinen	PPOSAT	sein	acc|sg|masc	NK	43
43	Lorbeerhayn	Lorbeerhayn	NN	Lorbeerhayn	acc|sg|masc	NK	41
44	gewagt	gewagt	VVPP	wagen	_	OC	45
45	haben	haben	VAINF	haben	_	OC	46
46	mag	mag	VMFIN	mögen	sg|3|pres|ind	RC	32
47	.	.	SENT	.	_	--	46

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	hernach	hernach	ADV	hernach	_	MO	9
4	eine	eine	ART	ein	acc|sg|fem	NK	6
5	geraume	geraume	ADJA	geraum	acc|sg|fem|pos	NK	6
6	Zeit	Zeit	NN	Zeit	acc|sg|fem	PD	9
7	zu	zu	APPR	zu	_	MNR	6
8	Athen	Athen	NE	Athen	dat|sg|neut	NK	7
9	gewesen	gewesen	VAPP	sein	_	OC	2
10	,	,	$,	,	_	--	9
11	und	und	KON	und	_	CD	2
12	die	die	ART	d	acc|pl|fem	NK	14
13	schoͤnen	schönen	ADJA	schön	acc|pl|fem|pos	NK	14
14	Reden	Reden	NN	Rede	acc|pl|fem	SB	17
15	des	des	ART	d	gen|sg|*	NK	16
16	Plato	Plato	NE	Plato	dat|sg|neut	AG	14
17	haben	haben	VAFIN	haben	pl|3|pres|ind	CJ	11
18	die	die	ART	d	acc|sg|fem	NK	20
19	romanhafte	romanhafte	ADJA	romanhafte	acc|sg|fem|pos	NK	20
20	Erziehung	Erziehung	NN	Erziehung	acc|sg|fem	OA	21
21	vollendet	vollendet	VVPP	vollenden	_	OC	17
22	,	,	$,	,	_	--	21
23	die	die	PRELS	d	acc|sg|fem	OA	31
24	er	er	PPER	er	nom|sg|masc|3	SB	31
25	in	in	APPR	in	_	MO	31
26	den	den	ART	d	dat|pl|fem	NK	28
27	geheiligten	geheiligten	ADJA	geheiligten	dat|pl|fem|pos	NK	28
28	Haynen	Hainen	NN	Hainen	dat|pl|fem	NK	25
29	zu	zu	APPR	zu	_	MNR	28
30	Delphi	Delphi	NE	Delphi	dat|sg|neut	NK	29
31	erhalten	erhalten	VVPP	erhalten	_	RC	20
32	.	.	SENT	.	_	--	31

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	gerieth	geriet	VVFIN	geraten	sg|3|past|ind	--	0
3	durch	durch	APPR	durch	_	MO	2
4	einen	einen	ART	ein	acc|sg|masc	NK	5
5	Zufall	Zufall	NN	Zufall	acc|sg|masc	NK	3
6	in	in	APPR	in	_	MNR	5
7	die	die	ART	d	acc|pl|fem	NK	8
8	Haͤnde	Hände	NN	Hand	acc|pl|fem	NK	6
9	Cilicischer	Cilicischer	NE	Cilicischer	nom|sg|masc|pos	NK	10
10	Seeraͤuber	Seeräuber	NN	Seeräuber	gen|pl|masc	AG	8
11	,	,	$,	,	_	--	10
12	und	und	KON	und	_	CD	3
13	aus	aus	APPR	aus	_	CJ	12
14	diesen	diesen	PDAT	dies	dat|pl|*	NK	13
15	in	in	APPR	in	_	MNR	14
16	die	die	ART	d	acc|sg|fem	NK	17
17	meinige	meinige	ADJA	meinige	acc|sg|fem|pos	NK	15
18	.	.	SENT	.	_	--	17

