

1	USUS	USUS	FM	usus	nom|sg|*	SB	3
31	machte	machte	VVFIN	machen	sg|3|past|ind	RC	25
32	/	/	$,	/	_	--	31
33	vertilgen	vertilgen	VVFIN	vertilgen	_	OC	21
34	/	/	$,	/	_	--	33
35	und	und	KON	und	_	CD	33
36	Mosen	Mosen	NE	Mosen	dat|pl|fem	SB	44
37	und	und	KON	und	_	CD	36
38	sein	sein	PPOSAT	sein	acc|sg|neut	NK	39
39	Geschlechte	Geschlecht	NN	Geschlecht	acc|sg|neut	CJ	37
40	zu	zu	APPR	zu	_	MO	44
41	einem	einem	ART	ein	dat|sg|neut	NK	43
42	grossen	großen	ADJA	groß	dat|sg|neut|pos	NK	43
43	Volcke	Volke	NN	Volk	dat|sg|neut	NK	40
44	machen	machen	VVINF	machen	_	CJ	35
45	;	;	SENT	;	_	--	44

1	Aber	Aber	KON	aber	_	JU	9
2	Moses	Moses	NE	Moses	nom|sg|masc	SB	9
3	/	/	$,	/	_	--	2
4	als	als	KOKOM	als	_	CM	7
5	ein	ein	ART	ein	nom|sg|masc	NK	7
6	Goͤttlich-gesinnter	Göttlich-gesinnter	ADJA	Göttlich-gesinnter	*|*|*|pos	NK	7
7	Regente	Regente	NN	Regente	nom|sg|neut	PAR	2
8	/	/	$,	/	_	--	7
9	wolte	wollte	VMFIN	wollen	sg|3|past|ind	--	0
10	es	es	PPER	es	acc|sg|neut|3	OA	12
11	lieber	lieber	ADJD	gern	_	MO	9
12	lassen	lassen	VVINF	lassen	_	OC	9
13	uͤber	über	APPR	über	_	MO	15
14	sich	sich	PRF	er|es|sie	acc|sg|3	NK	13
15	gehen	gehen	VVINF	gehen	_	OC	12
16	/	/	$,	/	_	--	15
17	und	und	KON	und	_	CD	15
18	dabey	dabei	PAV	dabei	_	MO	19
19	leyden	leiden	VVINF	leiden	_	CJ	17
20	/	/	$,	/	_	--	19
21	als	als	KOKOM	als	_	CM	28
22	daß	daß	KOUS	daß	_	CP	28
23	er	er	PPER	er	nom|sg|masc|3	SB	28
24	das	das	ART	d	acc|sg|neut	NK	25
25	Volck	Volck	NN	Volk	acc|sg|neut	OA	27
26	GOttes	Gottes	NE	Gott	gen|sg|masc	AG	25
27	verderben	verderben	VVFIN	verderben	_	OC	28
28	ließ	ließ	VVFIN	lassen	sg|3|past|ind	MO	19
29	/	/	$,	/	_	--	28
30	vielmehr	vielmehr	ADV	vielmehr	_	MO	31
31	bat	bat	VVFIN	bitten	sg|3|past|ind	PAR	28
32	er	er	PPER	er	nom|sg|masc|3	SB	31
33	vor	vor	APPR	vor	_	MO	31
34	sie	sie	PPER	Sie	acc|pl|*|3	NK	33
35	.	.	SENT	.	_	--	34

1	So	So	ADV	so	_	MO	8
2	nun	nun	ADV	nun	_	MO	1
3	Moses	Moses	NE	Moses	nom|sg|masc	PNC	4
4	GOTT	Gott	NE	Gott	nom|sg|masc	SB	8
5	den	den	ART	d	acc|sg|masc	NK	6
6	HErrn	Herrn	NN	Herr	acc|sg|masc	OA	11
7	nicht	nicht	PTKNEG	nicht	_	NG	8
8	wolte	wollte	VMFIN	wollen	sg|3|past|ind	--	0
9	zur	zur	APPRART	zur	dat|sg|fem	MO	11
10	Rache	Rache	NN	Rache	dat|sg|fem	NK	9
11	loß	los	PTKVZ	los	_	OC	12
12	lassen	lassen	VVINF	lassen	_	OC	8
13	/	/	$,	/	_	--	12
14	viel	viel	ADV	viel	_	MO	15
15	weniger	weniger	ADV	wenig	_	MO	20
16	haͤtte	hätte	VAFIN	haben	sg|3|past|subj	CJ	8
17	er	er	PPER	er	nom|sg|masc|3	SB	16
18	selbst	selbst	PRF	selbst	_	MNR	17
19	dieselbe	dieselbe	PDS	derselbe	acc|sg|fem	OA	20
20	veruͤbet	verübet	VVFIN	verübet	pos	OC	16
21	/	/	$,	/	_	--	20
22	wenn	wenn	KOUS	wenn	_	CP	30
23	er	er	PPER	er	nom|sg|masc|3	SB	30
24	gleich	gleich	ADV	gleich	_	MO	30
25	noch	noch	ADV	noch	_	MO	30
26	so	so	ADV	so	_	MO	27
27	viel	viel	PIAT	viel	*|*|*	NK	28
28	Plage	Plage	NN	Plage	acc|sg|fem	OA	29
29	dulden	dulden	VVINF	dulden	_	OC	30
30	muste	mußte	VMFIN	müssen	sg|3|past|ind	MO	20
31	.	.	SENT	.	_	--	30

1	Allen	Allen	PIAT	aller	nom|pl|fem	NK	2
2	Regenten	Regenten	NN	Regent	nom|pl|masc	OA	8
3	zu	zu	APPR	zu	_	MNR	2
4	einem	einem	ART	ein	dat|sg|masc	NK	6
5	loͤblichen	löblichen	ADJA	löblichen	dat|sg|neut|pos	NK	6
6	Beyspiel	Beispiel	NN	Beispiel	dat|sg|neut	NK	3
7	/	/	$,	/	_	--	6
8	lieber	lieber	ADV	gern	nom|sg|masc|pos	--	0
9	GOttes	Gottes	NE	Gott	gen|sg|masc	AG	8
10	Ehre	Ehre	NN	Ehre	acc|sg|fem	OA	8
11	und	und	KON	und	_	CD	10
12	des	des	ART	d	gen|sg|masc	NK	14
13	Naͤchsten	Nächsten	NN	nah	gen|sg|masc	NK	14
14	Nutzen	Nutzen	NN	Nutzen	nom|sg|masc	CJ	11
15	/	/	$,	/	_	--	14
16	als	als	KOKOM	als	_	CM	19
17	ihre	ihre	PPOSAT	ihr	acc|sg|fem	NK	19
18	eigene	eigene	ADJA	eigen	acc|sg|fem|pos	NK	19
19	Ehre	Ehre	NN	Ehre	acc|sg|fem	CC	8
20	und	und	KON	und	_	CD	19
21	Nutzen	Nutzen	NN	Nutzen	acc|pl|fem	CJ	20
22	/	/	$,	/	_	--	21
23	so	so	ADV	so	_	MO	24
24	viel	viel	PIAT	viel	*|*|*	NK	25
25	Zeit	Zeit	NN	Zeit	acc|sg|fem	OA	34
26	und	und	KON	und	_	CD	25
27	Majestaͤt/	Majestät	NN	Majestät	acc|sg|fem	CJ	26
28	und	und	KON	und	_	CD	27
29	Gewissen	Gewissen	NN	Gewissen	acc|sg|neut	CJ	28
30	/	/	$,	/	_	--	29
31	oder	oder	KON	oder	_	CD	29
32	GOttes	Gottes	NE	Gott	gen|sg|masc	AG	33
33	Rechte	Rechte	NN	Recht	acc|pl|neut	CJ	31
34	leyden	leiden	VVINF	leiden	_	OC	35
35	wollen	wollen	VMFIN	wollen	pl|3|pres|ind	--	0
36	/	/	$,	/	_	--	35
37	zu	zu	PTKZU	zu	_	PM	38
38	suchen	suchen	VVINF	suchen	_	OC	33
39	:	:	SENT	:	_	--	38

1	denn	denn	KON	denn	_	JU	3
2	sie	sie	PPER	Sie	nom|pl|*|3	SB	3
3	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
4	des	des	ART	d	gen|sg|neut	NK	5
5	Landes	Landes	NN	Land	gen|sg|neut	PD	3
6	und	und	KON	und	_	CD	5
7	aller	aller	PIAT	all	gen|pl|masc	NK	8
8	Vaͤter	Väter	NN	Vater	gen|pl|masc	CJ	6
9	.	.	SENT	.	_	--	8

1	Dabey	Dabei	PAV	dabei	_	MO	2
2	gehet	gehet	VVFIN	gehen	sg|3|pres|ind	--	0
3	es	es	PPER	es	nom|sg|neut|3	SB	2
4	auch	auch	ADV	auch	_	MO	5
5	zuweilen	zuweilen	ADV	zuweilen	_	MO	2
6	Regenten	Regenten	NN	Regent	nom|pl|masc	OA	2
7	/	/	$,	/	_	--	6
8	wie	wie	KOUS	wie	_	CM	9
9	denen	denen	PDS	d	dat|pl|fem	CC	6
10	/	/	$,	/	_	--	9
11	welche	welche	PRELS	welch	nom|pl|fem	SB	17
12	die	die	ART	d	acc|pl|fem	NK	13
13	Blut-Egeln	Blut-Egeln	NN	Blut-Egeln	acc|pl|fem	OA	17
14	zu	zu	APPR	zu	_	MO	17
15	ihrer	ihrer	PPOSAT	ihr	dat|sg|fem	NK	16
16	Cur	Kur	NN	Kur	dat|sg|fem	NK	14
17	gebrauchen	gebrauchen	VVINF	gebrauchen	_	RC	9
18	/	/	$,	/	_	--	17
19	sie	sie	PPER	Sie	nom|pl|masc|3	SB	20
20	hoffen	hoffen	VVFIN	hoffen	pl|3|pres|ind	PAR	6
21	durch	durch	APPR	durch	_	MO	25
22	dieselben	dieselben	PDAT	derselbe	acc|sg|fem	NK	23
23	Gesundheit	Gesundheit	NN	Gesundheit	acc|sg|fem	NK	21
24	zu	zu	PTKZU	zu	_	PM	25
25	erlangen	erlangen	VVINF	erlangen	_	RE	3
26	/	/	$,	/	_	--	25
27	aber	aber	ADV	aber	_	CD	20
28	solche	solche	PIAT	solch	nom|pl|fem	NK	29
29	Egeln	Egeln	NN	Egeln	nom|pl|fem	SB	30
30	ziehen	ziehen	VVFIN	ziehen	pl|3|pres|ind	CJ	27
31	sich	sich	PRF	er|es|sie	acc|pl|3	OA	30
32	offt	oft	ADV	oft	_	MO	30
33	so	so	ADV	so	_	MO	34
34	tieff	tief	ADJD	tief	pos	MO	30
35	hinein	hinein	PTKVZ	hinein	_	SVP	30
36	/	/	$,	/	_	--	35
37	daß	daß	KOUS	daß	_	CP	42
38	sie	sie	PPER	Sie	nom|pl|*|3	SB	42
39	es	es	PPER	es	acc|sg|neut|3	OA	42
40	zu	zu	PTKA	zu	_	MO	41
41	viel	viel	ADV	viel	*|*|*	OA	42
42	machen	machen	VVINF	machen	_	CC	33
43	/	/	$,	/	_	--	42
44	und	und	KON	und	_	CD	42
45	Schmertzen	Schmerzen	NN	Schmerz	acc|pl|masc	OA	46
46	veruhrsachen	verursachen	VVINF	verursachen	_	CJ	44
47	;	;	SENT	;	_	--	46

1	doch	doch	ADV	doch	_	MO	2
2	darff	darf	VMFIN	dürfen	sg|3|pres|ind	--	0
3	man	man	PIS	man	nom|sg|*	SB	2
4	dieselbe	dieselbe	PDS	derselbe	acc|sg|fem	OA	9
5	mit	mit	APPR	mit	_	MO	9
6	Gewalt	Gewalt	NN	Gewalt	dat|sg|fem	NK	5
7	nicht	nicht	PTKNEG	nicht	_	NG	2
8	heraus	heraus	PTKVZ	heraus	_	AC	5
9	reissen	reißen	VVINF	reißen	pl|1|pres|ind	OC	2
10	/	/	$,	/	_	--	9
11	sie	sie	PPER	Sie	nom|pl|*|3	SB	12
12	lassen	lassen	VVFIN	lassen	pl|3|pres|ind	CJ	2
13	den	den	ART	d	acc|sg|masc	NK	14
14	Kopff	Kopf	NN	Kopf	acc|sg|masc	OA	12
15	drinn	drin	PAV	darin	_	MO	2
16	/	/	$,	/	_	--	15
17	dadurch	dadurch	PAV	dadurch	_	MO	2
18	wird	wird	VAFIN	werden	sg|3|pres|ind	CJ	2
19	noch	noch	ADV	noch	_	MO	20
20	mehr	mehr	ADV	mehr	*|*|*	NK	21
21	Unheil	Unheil	NN	Unheil	acc|sg|neut	SB	18
22	veruhrsachet	verursachet	VVPP	verursachen	_	OC	18
23	/	/	$,	/	_	--	22
24	daß	daß	KOUS	daß	_	CP	29
25	man	man	PIS	man	nom|sg|*	SB	29
26	sie	sie	PPER	Sie	acc|pl|fem|3	OA	28
27	stehen	stehen	VVINF	stehen	_	OC	28
28	lassen	lassen	VVINF	lassen	_	OC	29
29	muß	muß	VMFIN	müssen	sg|3|pres|ind	OC	22
30	/	/	$,	/	_	--	29
31	biß	bis	KOUS	bis	_	CP	34
32	sie	sie	PPER	Sie	nom|pl|masc|3	SB	34
33	satt	satt	ADJD	satt	pos	PD	34
34	sind	sind	VAFIN	sein	pl|3|pres|ind	MO	29
35	/	/	$,	/	_	--	34
36	und	und	KON	und	_	CD	22
37	selbst	selbst	PRF	selbst	_	MO	38
38	abfallen	abfallen	VVFIN	abfallen	_	CJ	36
39	.	.	SENT	.	_	--	38

1	GOTT	Gott	NE	Gott	nom|sg|masc	SB	2
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	allen	allen	PIAT	all	dat|pl|masc	NK	4
4	Menschen	Menschen	NN	Mensch	acc|pl|masc	SB	5
5	befohlen	befohlen	VVPP	befehlen	_	OC	2
6	/	/	$,	/	_	--	5
7	durch	durch	APPR	durch	_	MO	11
8	Wohlthat	Wohltat	NN	Wohltat	acc|sg|masc	NK	7
9	und	und	KON	und	_	CD	8
10	Gutes	Gutes	NA	Gute	acc|sg|neut	CJ	9
11	thun	tun	VVFIN	tun	pl|3|pres|ind	CJ	2
12	den	den	ART	d	acc|sg|masc	NK	13
13	Feinden	Feinden	NN	Feind	dat|pl|masc	DA	11
14	feurige	feurige	ADJA	feurig	acc|pl|fem|pos	NK	15
15	Kohlen	Kohlen	NN	Kohle	acc|pl|fem	OA	20
16	auf	auf	APPR	auf	_	MO	20
17	ihr	ihr	PPOSAT	ihr	acc|sg|neut	NK	18
18	Haupt	Haupt	NN	Haupt	acc|sg|neut	NK	16
19	zu	zu	PTKZU	zu	_	PM	20
20	samlen	samlen	VVINF	samlen	_	OC	11
21	.	.	SENT	.	_	--	20

1	Das	Das	PDS	d	nom|sg|neut	SB	2
2	muͤssen	müssen	VMFIN	müssen	pl|3|pres|ind	--	0
3	offt	oft	ADV	oft	_	MO	2
4	Regenten	Regenten	NN	Regent	nom|pl|masc	OA	5
5	deuten	deuten	VVINF	deuten	_	OC	2
6	/	/	$,	/	_	--	5
7	als	als	KOKOM	als	_	CM	8
8	sey	sei	VAFIN	sein	sg|3|pres|subj	CC	4
9	es	es	PPER	es	nom|sg|neut|3	SB	8
10	ihnen	ihnen	PPER	sie	dat|pl|*|3	DA	12
11	allein	allein	ADV	allein	_	MO	12
12	gesagt	gesagt	VVPP	sagen	_	OC	8
13	/	/	$,	/	_	--	12
14	und	und	KON	und	_	CD	2
15	offte	offte	ADJA	oft	sg|3|past|ind	CJ	14
16	gegen	gegen	APPR	gegen	_	MO	15
17	ihren	ihren	PPOSAT	ihr	acc|sg|masc	NK	18
18	Feinden	Feinden	NN	Feind	acc|sg|masc	NK	16
19	guͤtig	gütig	ADJD	gütig	pos	PD	20
20	seyn	sein	VAINF	sein	_	RE	9
21	:	:	SENT	:	_	--	20

1	welcher	welcher	PRELS	welch	gen|sg|fem	NK	2
2	Gestalt	Gestalt	NN	Gestalt	nom|sg|fem	SB	9
3	der	der	ART	d	gen|pl|masc	NK	4
4	Kaͤyser	Käyser	NN	Kaiser	gen|pl|masc	AG	2
5	Augustus	Augustus	NE	Augustus	nom|sg|masc	NK	4
6	dem	dem	ART	d	dat|sg|masc	NK	7
7	Cinnæ	Kinne	NN	Kinne	dat|sg|masc	DA	9
8	Gnade	Gnade	NN	Gnade	nom|sg|fem	NK	7
9	erwiesen	erwiesen	VVPP	erweisen	_	--	0
10	/	/	$,	/	_	--	9
11	als	als	KOUS	als	_	CP	14
12	er	er	PPER	er	nom|sg|masc|3	SB	14
13	Ungnade	Ungnade	NN	Ungnade	acc|sg|fem	OA	14
14	verdienet	verdient	VVFIN	verdienen	sg|3|pres|ind	MO	9
15	;	;	SENT	;	_	--	14

1	auch	auch	ADV	auch	_	MO	5
2	David	David	NE	David	nom|sg|*	--	0
3	das	das	ART	d	acc|sg|neut	NK	5
4	unschuldige	unschuldige	ADJA	unschuldig	acc|sg|neut|pos	NK	5
5	Blut	Blut	NN	Blut	acc|sg|neut	SB	17
6	Abners	Abners	NN	Abners	gen|sg|*	AG	5
7	an	an	APPR	an	_	OP	5
8	Joab	Joab	NE	Joab	acc|sg|neut	NK	7
9	/	/	$,	/	_	--	8
10	noch	noch	KON	noch	_	MO	17
11	seine	seine	PPOSAT	sein	acc|pl|fem	NK	12
12	Injurien	Injurien	NN	Injurie	acc|pl|fem	OA	16
13	an	an	APPR	an	_	MNR	12
14	Simei	Simai	NE	Simai	dat|sg|*	NK	13
15	nicht	nicht	PTKNEG	nicht	_	NG	17
16	raͤchen	rächen	VVINF	rächen	_	OC	17
17	konte	konnte	VMFIN	können	sg|3|past|ind	RC	2
18	;	;	SENT	;	_	--	17

1	und	und	KON	und	_	JU	9
2	Saul	Saul	NE	Saul	nom|sg|*	SB	9
3	das	das	ART	d	acc|sg|neut	NK	4
4	Bespoͤtte	Bespötte	NN	Bespötte	acc|sg|neut	OA	8
5	der	der	ART	d	gen|sg|fem	NK	7
6	liederlichen	liederlichen	ADJA	liederlichen	gen|pl|fem|pos	NK	7
7	Unterthanen	Untertanen	NN	Untertan	gen|pl|fem	AG	4
8	verhorchen	verhorchen	NN	verhorchen	_	OC	9
9	muste	mußte	VMFIN	müssen	sg|3|past|ind	--	0

1	Non	Non	FM	Non	*|*|*	--	0
2	rarò	raro	FM	raro	_	UC	1
3	privatæ	private	ADJA	privat	_	UC	1
4	offensæ	Offensee	NE	Offensee	_	UC	1
5	utilitatibus	utilitatibus	FM	utilitatibus	_	UC	1
6	publicis	publicis	FM	publicis	_	UC	1
7	remittendæ	remittendae	FM	remittendae	_	UC	1
8	sunt	sunt	VVFIN	sein	_	UC	1
9	;	;	SENT	;	_	--	8

1	Oder	Oder	KON	oder	_	JU	21
2	/	/	$,	/	_	--	1
3	wie	wie	KOUS	wie	_	MO	21
4	der	der	ART	d	nom|sg|masc	NK	5
5	Graf	Graf	NN	Graf	nom|sg|masc	SB	21
6	von	von	APPR	von	_	PG	5
7	Castilien	Kastilien	NN	Kastilien	dat|sg|neut	NK	6
8	dem	dem	ART	d	dat|sg|neut	NK	9
9	Koͤnige	Könige	NN	König	dat|sg|neut	DA	20
10	von	von	APPR	von	_	PG	9
11	Arragonien	Aragonien	NE	Aragonien	dat|sg|neut	NK	10
12	,	,	$,	,	_	--	11
13	Ramiro	Ramiro	NE	Ramiro	dat|sg|neut	CJ	11
14	,	,	$,	,	_	--	13
15	(	(	$(	(	_	--	14
16	alii	Ali	NE	Ali	nom|sg|masc	PNC	17
17	Ranimiro	Ranimiro	NE	Ranimiro	nom|sg|masc	APP	13
18	)	)	$)	)	_	--	17
19	zu	zu	PTKZU	zu	_	PM	20
20	entbieten	entbieten	VVINF	entbieten	_	OC	21
21	liesse	ließe	VVFIN	lassen	sg|3|past|subj	--	0
22	:	:	SENT	:	_	--	21

1	Debere	Debere	NN	Debere	nom|pl|masc|comp	NK	2
2	Reipublicæ	Reipublicae	NE	Reipublicae	nom|sg|fem	SB	3
3	injuriam	injuriam	NE	injuriam	sg|3|past|ind	--	0
4	,	,	$,	,	_	--	3
5	si	si	PPER	sie	_	PNC	6
6	qva	qva	NE	qva	nom|sg|fem	SB	7
7	esset	esset	ADJA	esset	sg|3|pres|ind	PAR	3
8	violatus	violatus	NN	violatus	_	MO	7
9	,	,	$,	,	_	--	8
10	condonare	condonare	NN	condonare	_	UC	5

1	Ein	Ein	ART	ein	nom|sg|neut	NK	2
2	Printz	Prinz	NN	Prinz	nom|sg|masc	SB	3
3	muß	muß	VMFIN	müssen	sg|3|pres|ind	--	0
4	offt	oft	ADV	oft	_	MO	3
5	/	/	$,	/	_	--	4
6	was	was	PWREL	was	acc|sg|neut	SB	13
7	ihm	ihm	PPER	er	dat|sg|masc|3	DA	13
8	oder	oder	KON	oder	_	CD	7
9	seiner	seiner	PPOSAT	sein	dat|sg|fem	NK	11
10	hohen	hohen	ADJA	hoch	dat|sg|fem|pos	NK	11
11	Person	Person	NN	Person	dat|sg|fem	CJ	8
12	zuwieder	zuwider	ADJD	zuwider	_	MO	13
13	geschiehet	geschieht	VVFIN	geschehen	sg|3|pres|ind	OC	3
14	/	/	$,	/	_	--	13
15	umb	um	KOUI	um	_	MO	21
16	des	des	ART	d	gen|sg|masc	NK	18
17	gemeinen	gemeinen	ADJA	gemein	gen|sg|masc|pos	NK	18
18	Besten	Besten	NA	Beste	gen|sg|masc	NK	15
19	willen	willen	APPO	willen	_	AC	15
20	/	/	$,	/	_	--	19
21	uͤbersehen	übersehen	VVPP	übersehen	_	OA	23
22	/	/	$,	/	_	--	21
23	vergessen	vergessen	VVINF	vergessen	_	OC	3
24	/	/	$,	/	_	--	23
25	und	und	KON	und	_	CD	23
26	wohl	wohl	ADV	wohl	_	MO	28
27	gar	gar	ADV	gar	_	MO	28
28	schencken	schenken	VVINF	schenken	_	CJ	25
29	.	.	SENT	.	_	--	28

