

1	Umbstaͤndige	Umbständige	ADJA	Umbständige	nom|sg|fem|pos	NK	2
13	Graß	Gras	NN	Gras	acc|sg|neut	MO	14
14	verdorret	verdorret	VVPP	verdorren	_	OC	8
15	/	/	$,	/	_	--	14
16	Omnis	Omnis	NN	Omnis	_	PNC	18
17	caro	caro	NE	caro	_	PNC	18
18	fœnum	foenum	VVPP	foenum	_	PAR	14
19	.	.	SENT	.	_	--	18

1	Den	Den	ART	d	acc|sg|masc	NK	2
2	Peters-Freythoff	Peters-Freythoff	NE	Peters-Freythoff	acc|sg|masc	OA	9
3	/	/	$,	/	_	--	2
4	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
5	der	der	ART	d	nom|sg|masc	NK	6
6	Todt	Tot	NN	Tod	nom|sg|masc	SB	4
7	bey	bei	APPR	bei	_	MO	4
8	seinen	seinen	PPOSAT	sein	dat|pl|*	SB	9
9	Nahmen	nahmen	NN	Name	pl|3|past|ind	NK	7
10	gelassen	gelassen	VVPP	lassen	pos	MO	9
11	.	.	SENT	.	_	--	10

1	Auff	auf	APPR	auf	_	MO	9
2	der	der	ART	d	gen|pl|fem	NK	3
3	Hohenbrucken	Hohenbrucken	NN	Hohenbrucken	acc|pl|fem	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	dat|sg|fem	NK	7
7	Todt	Tot	NN	Tod	dat|sg|fem	DA	9
8	manchen	manchen	PIAT	manch	acc|sg|masc	OA	9
9	gestuͤrtzt	gestürzt	VVPP	stürzen	_	OC	5
10	.	.	SENT	.	_	--	9

1	Im	Im	APPRART	im	dat|sg|masc	MO	12
2	Ofenloch	Ofenloch	NN	Ofenloch	dat|sg|neut	NK	1
3	/	/	$,	/	_	--	2
4	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
5	manchen	manchen	PIAT	manch	acc|sg|masc	PD	4
6	der	der	ART	d	gen|pl|masc	NK	8
7	kalte	kalte	ADJA	kalt	nom|sg|masc|pos	NK	8
8	Todtschweiß	Todschweiß	NN	Todschweiß	nom|sg|masc	AG	5
9	uͤber	über	APPR	über	_	MNR	8
10	das	das	ART	d	acc|sg|neut	NK	11
11	Angesicht	Angesicht	NN	Angesicht	acc|sg|neut	NK	9
12	geronnen	geronnen	VVPP	geronnen	_	PD	4
13	.	.	SENT	.	_	--	12

1	In	In	APPR	in	_	MO	11
2	dem	dem	ART	d	dat|sg|neut	NK	3
3	Schlossergassel	Schlossergassel	NN	Schlossergassel	dat|sg|neut	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	dat|sg|fem	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	vielen	vielen	PIAT	viel	dat|pl|*	NK	7
9	die	die	ART	d	acc|sg|fem	NK	10
10	Thuͤr	Tür	NN	Tür	acc|sg|fem	OA	11
11	auffgesperrt	aufgesperrt	VVPP	aufgesperrt	_	OC	5
12	in	in	APPR	in	_	MO	11
13	die	die	ART	d	acc|sg|fem	NK	14
14	Ewigkeit	Ewigkeit	NN	Ewigkeit	acc|sg|fem	NK	12
15	.	.	SENT	.	_	--	14

1	In	In	APPR	in	_	MO	5
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	Jungfraugassel	Jungfraugassel	NN	Jungfraugassel	dat|sg|masc	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	nicht	nicht	PTKNEG	nicht	_	NG	9
9	wenig	wenig	ADV	wenig	_	MO	5
10	Galanisieret	Galanisieret	VVPP	Galanisieret	acc|sg|masc	OA	5
11	.	.	SENT	.	_	--	10

1	In	In	APPR	in	_	MO	13
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	Hutergassel	Hutergassel	NN	Hutergassel	dat|sg|masc	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	wohl	wohl	ADV	wohl	_	MO	13
9	nicht	nicht	PTKNEG	nicht	_	NG	13
10	vnter	unter	APPR	unter	_	MO	13
11	dem	dem	ART	d	dat|sg|masc	NK	12
12	Huͤtel	Hütel	NN	Hütel	dat|sg|masc	NK	10
13	gespielet	gespielt	VVPP	spielen	_	OC	5
14	/	/	$,	/	_	--	13
15	sondern	sondern	KON	sondern	_	CD	13
16	offentlich	öffentlich	ADJD	öffentlich	pos	MO	17
17	gewuͤtet	gewütet	VVPP	gewütet	_	CJ	15
18	.	.	SENT	.	_	--	17

1	Das	Das	ART	d	nom|sg|neut	NK	2
2	Rathgassel	Rathgassel	NE	Rathgassel	nom|sg|neut	SB	4
3	/	/	$,	/	_	--	2
4	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
5	vor	vor	APPR	vor	_	MO	10
6	dem	dem	ART	d	dat|sg|masc	NK	7
7	Tod	Tod	NN	Tod	dat|sg|masc	NK	5
8	kein	kein	PIAT	kein	nom|sg|neut	NK	9
9	Roͤttgassel	Röttgassel	NN	Röttgassel	nom|sg|neut	SB	4
10	gewest	gewest	VAPP	sein	_	OC	4
11	.	.	SENT	.	_	--	10

1	In	In	APPR	in	_	MO	9
2	dem	dem	ART	d	dat|sg|neut	NK	3
3	Rosengaßl	Rosengaßl	NE	Rosengaßl	dat|sg|neut	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	zimlich	ziemlich	ADV	ziemlich	_	MO	9
9	abgebrockt	abgebrockt	VVPP	abgebrockt	_	OC	5
10	.	.	SENT	.	_	--	9

1	In	In	APPR	in	_	MO	10
2	dem	dem	ART	d	dat|sg|neut	NK	3
3	Judengaßl	Judengaßl	NN	Judengaßl	dat|sg|neut	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	keinen	keinen	PIAT	kein	acc|sg|masc	NK	9
9	Sabath	Sabbat	NN	Sabbat	acc|sg|masc	OA	10
10	gehalten	gehalten	VVPP	halten	_	OC	5
11	.	.	SENT	.	_	--	10

1	In	In	APPR	in	_	MO	11
2	dem	dem	ART	d	dat|sg|neut	NK	3
3	Blutgassel	Blutgassel	NN	Blutgassel	dat|sg|neut	NK	1
4	/	/	$,	/	_	--	3
5	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
6	auch	auch	ADV	auch	_	MO	8
7	der	der	ART	d	dat|sg|fem	NK	8
8	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
9	nicht	nicht	PTKNEG	nicht	_	NG	11
10	schamroth	schamroth	NN	schamroth	_	PD	11
11	worden	worden	VAPP	werden	_	OC	5
12	.	.	SENT	.	_	--	11

1	In	In	APPR	in	_	MO	9
2	dem	dem	ART	d	dat|sg|neut	NK	3
3	Renngassel	Renngassel	NN	Renngassel	dat|sg|neut	NK	1
4	/	/	$,	/	_	--	3
5	seynd	sind	VAFIN	sein	pl|3|pres|ind	--	0
6	dem	dem	ART	d	dat|sg|masc	NK	7
7	Todt	Tot	NN	Tod	dat|sg|masc	DA	9
8	wenig	wenig	ADV	wenig	*|*|*	MO	9
9	entloffen	entloffen	VVPP	entloffen	_	OC	5
10	.	.	SENT	.	_	--	9

1	In	In	APPR	in	_	MO	12
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	Strohgassel	Strohgassel	NN	Strohgassel	dat|sg|masc	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	manchen	manchen	PIAT	manch	acc|sg|masc	OA	12
7	auff	auf	APPR	auf	_	MO	12
8	dem	dem	ART	d	dat|sg|masc	NK	9
9	Strosack	Strosack	NN	Strosack	dat|sg|masc	NK	7
10	der	der	ART	d	gen|sg|fem	NK	11
11	Todt	Tot	NN	Tod	gen|sg|fem	AG	9
12	erwuͤrgt	erwürgt	VVPP	erwürgen	_	OC	5
13	.	.	SENT	.	_	--	12

1	In	In	APPR	in	_	MO	5
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	Ferbergassel	Ferbergassel	NN	Ferbergassel	dat|sg|masc	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	dat|sg|fem	NK	7
7	Todt	Tot	NN	Tod	dat|sg|fem	DA	13
8	zum	zum	APPRART	zum	dat|sg|masc	MO	13
9	mehristen	Mehrristen	NN	Mehrristen	dat|sg|masc	NK	8
10	die	die	ART	d	nom|sg|fem	NK	12
11	bleiche	bleiche	ADJA	bleich	nom|sg|fem|pos	NK	12
12	Todten-Farb	Todten-Farb	NN	Todten-Farb	nom|sg|fem	OA	13
13	angestrichē	angestriche	ADJA	angestriche	nom|sg|fem|pos	OC	5
14	.	.	SENT	.	_	--	13

1	In	In	APPR	in	_	MO	12
2	beeden	beiden	PIAT	beide	dat|pl|fem	NK	3
3	Schenckerstrassen	Schenckerstrassen	NN	Schenckerstrassen	dat|pl|fem	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	nicht	nicht	PTKNEG	nicht	_	NG	12
9	vielen	vielen	PIAT	viel	pl|3|past|subj	MO	12
10	das	das	ART	d	acc|sg|neut	NK	11
11	Leben	Leben	NN	Leben	acc|sg|neut	OA	12
12	geschenckt	geschenkt	VVPP	schenken	_	OC	5
13	.	.	SENT	.	_	--	12

1	In	In	APPR	in	_	MO	10
2	der	der	ART	d	dat|sg|fem	NK	3
3	Lands-Cron	Landskron	NN	Landskron	dat|sg|fem	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	den	den	ART	d	acc|sg|masc	NK	9
9	Scepter	Zepter	NN	Zepter	acc|sg|masc	OA	10
10	gefuͤhret	geführt	VVPP	führen	_	OC	5
11	.	.	SENT	.	_	--	10

1	Auff	auf	APPR	auf	_	MO	12
2	der	der	ART	d	dat|sg|fem	NK	3
3	Fischerstiegen	Fischerstiegen	NN	Fischerstiegen	dat|sg|fem	NK	1
4	/	/	$,	/	_	--	3
5	seynd	sind	VAFIN	sein	pl|3|pres|ind	--	0
6	dem	dem	ART	d	dat|sg|masc	NK	7
7	Todt	Tot	NN	Tod	dat|sg|masc	DA	12
8	viel	viel	ADV	viel	*|*|*	MO	12
9	in	in	APPR	in	_	MO	12
10	das	das	ART	d	acc|sg|neut	NK	11
11	Netz	Netz	NN	Netz	acc|sg|neut	NK	9
12	gerathen	geraten	VVPP	geraten	_	OC	5
13	.	.	SENT	.	_	--	12

1	In	In	APPR	in	_	MO	10
2	der	der	ART	d	dat|sg|fem	NK	3
3	Weidenburg	Weidenburg	NE	Weidenburg	nom|sg|neut	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	dat|sg|fem	NK	7
7	Todt	Tot	NN	Tod	dat|sg|fem	DA	10
8	einen	einen	ART	ein	acc|sg|masc	NK	9
9	Burggraffen	Burggraffen	NN	Burggraffen	acc|sg|masc	OA	10
10	vertretten	vertreten	VVINF	vertreten	_	OC	5
11	.	.	SENT	.	_	--	10

1	Im	Im	APPRART	im	dat|sg|neut	MO	12
2	Stock	Stock	NN	Stock	dat|sg|masc	NK	1
3	in	in	APPR	in	_	MNR	2
4	Eysen	Eisen	NN	Eisen	dat|sg|neut	NK	3
5	/	/	$,	/	_	--	4
6	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
7	sich	sich	PRF	er|es|sie	acc|sg|3	OA	12
8	der	der	ART	d	nom|sg|masc	NK	9
9	Todt	Tot	NN	Tod	nom|sg|masc	SB	6
10	hart	hart	ADJD	hart	pos	MO	12
11	gnug	genug	ADV	genug	_	MO	10
12	erzeigt	erzeigt	VVPP	erzeigt	_	OC	6
13	:	:	SENT	:	_	--	12

1	Summa	Summa	FM	Summa	sg|3|pres|ind	--	0
2	es	es	PPER	es	nom|sg|neut|3	SB	1
3	ist	ist	VAFIN	sein	sg|3|pres|ind	RE	2
4	keine	keine	PIAT	kein	acc|pl|fem	NK	5
5	Gassen	Gassen	NN	Gasse	acc|pl|fem	OA	1
6	noch	noch	KON	noch	_	MO	1
7	Strassen	Strassen	NN	Straße	acc|pl|fem	OA	1
8	/	/	$,	/	_	--	7
9	ob	ob	KOUS	ob	_	CP	34
10	auch	auch	ADV	auch	_	MO	11
11	ihre	ihre	PPOSAT	ihr	acc|pl|fem	SB	12
12	Nahmen	nahmen	NN	Name	pl|3|past|ind	CJ	1
13	nicht	nicht	PTKNEG	nicht	_	NG	12
14	alle	alle	PIAT	all	nom|pl|*	SB	34
15	hier	hier	ADV	hier	_	MO	16
16	beygefuͤgt	beigefügt	VVPP	beigefügt	_	PD	3
17	/	/	$,	/	_	--	16
18	so	so	ADV	so	_	MO	19
19	wohl	wohl	ADV	wohl	_	MO	12
20	in	in	APPR	in	_	MO	12
21	Wienn	Wien	NE	Wien	dat|sg|neut	NK	20
22	als	als	KON	als	_	CM	23
23	in	in	APPR	in	_	CC	18
24	dero	deren	PDAT	d	gen|*|*	AG	27
25	grossen	großen	ADJA	groß	dat|pl|fem|pos	NK	27
26	weiten	weiten	ADJA	weit	dat|pl|fem|pos	NK	27
27	Vorstaͤtten	Vorstätten	NN	Vorstätten	dat|pl|fem	NK	23
28	/	/	$,	/	_	--	27
29	welche	welche	PRELS	welch	acc|pl|neut	OA	35
30	der	der	ART	d	gen|pl|masc	NK	32
31	rasende	rasende	ADJA	rasend	nom|sg|masc|pos	NK	32
32	Todt	Tot	NN	Tod	nom|sg|masc	AG	29
33	nicht	nicht	PTKNEG	nicht	_	NG	35
34	haͤtte	hätte	VAFIN	haben	sg|3|past|subj	OC	12
35	durchstrichen	durchstrichen	VVPP	durchstrichen	_	OC	34
36	;	;	SENT	;	_	--	35

1	Man	Man	PIS	man	nom|sg|*	SB	2
2	sahe	sah	VVFIN	sehen	sg|3|past|ind	--	0
3	das	das	ART	d	acc|sg|neut	NK	5
4	gantze	ganze	ADJA	ganz	acc|sg|neut|pos	NK	5
5	Monath	Monat	NN	Monat	acc|sg|neut	OA	2
6	vmb	um	APPR	um	_	MNR	5
7	Wienn	Wien	NE	Wien	acc|sg|neut	NK	6
8	/	/	$,	/	_	--	7
9	vnd	und	KON	und	_	CD	2
10	in	in	APPR	in	_	MO	15
11	Wienn	Wien	NE	Wien	dat|sg|neut	NK	10
12	nichts	nichts	PIS	nichts	*|*|neut	OA	15
13	als	als	KOKOM	als	_	CM	14
14	Todte	Tote	NN	tote	nom|pl|*	CC	12
15	tragen	tragen	VVINF	tragen	_	CJ	9
16	/	/	$,	/	_	--	15
17	Todte	Tote	NN	tote	nom|pl|*	OA	18
18	fuͤhren	führen	VVINF	führen	_	RE	161
19	/	/	$,	/	_	--	18
20	Todte	Tote	NN	tote	nom|pl|*	OA	21
21	schlaiffen	schleifen	VVINF	schleifen	_	RE	161
22	/	/	$,	/	_	--	21
23	Todte	Tote	NN	tote	nom|pl|*	OA	24
24	begraben	begraben	VVPP	begraben	_	PAR	161
25	/	/	$,	/	_	--	24
26	ja	ja	ADV	ja	_	MO	28
27	so	so	ADV	so	_	MO	28
28	weit	weit	ADJD	weit	pos	MO	29
29	wachste	wachste	ADJA	wachste	sg|3|past|ind	PAR	14
30	das	das	ART	d	nom|sg|neut	NK	31
31	Elend	Elend	NN	Elend	nom|sg|neut	SB	29
32	/	/	$,	/	_	--	31
33	das	das	PRELS	d	nom|sg|neut	NK	161
34	weil	weil	KOUS	weil	_	CP	42
35	der	der	ART	d	gen|pl|masc	NK	36
36	Bedienten	Bedienten	NA	Bediente	gen|pl|masc	AG	31
37	hierzu	hierzu	PAV	hierzu	_	MO	41
38	ein	ein	ART	ein	nom|sg|masc	NK	40
39	grosse	große	ADJA	groß	nom|sg|masc|pos	NK	40
40	Anzahl	Anzahl	NN	Anzahl	nom|sg|masc	SB	42
41	erfordert	erfordert	VVPP	erfordern	sg|3|pres|ind	OC	42
42	wurde	wurde	VAFIN	werden	sg|3|past|ind	MO	157
43	/	/	$,	/	_	--	42
44	diese	diese	PDS	dies	acc|sg|fem	NK	46
45	betrangte	betrangte	VVFIN	betrangte	acc|sg|fem|pos	NK	46
46	Statt	Statt	PTKVZ	statt	acc|sg|fem	SB	42
47	ge	ge	VVFIN	ge	_	MO	48
48	noͤhtiget	nötiget	ADJD	nötiget	_	OC	49
49	worden	worden	VAPP	werden	_	OC	42
50	/	/	$,	/	_	--	49
51	mit	mit	APPR	mit	_	MO	60
52	offentlichen	öffentlichen	ADJA	öffentlich	dat|sg|masc|pos	NK	53
53	Trommelschlag	Trommelschlag	NN	Trommelschlag	dat|sg|masc	NK	51
54	durch	durch	APPR	durch	_	MO	48
55	etliche	etliche	PIAT	etlich	acc|pl|fem	NK	56
56	Wochen	Wochen	NN	Woche	acc|pl|fem	NK	54
57	Todtengraͤber	Totengräber	NN	Totengräber	acc|pl|neut	OA	60
58	vnd	und	KON	und	_	CD	57
59	Todtentrager	Todtentrager	NN	Todtentrager	acc|pl|masc	CJ	58
60	zuwerben	zuwerben	VVFIN	zuwerben	_	RE	146
61	/	/	$,	/	_	--	60
62	vnd	und	KON	und	_	CD	42
63	hat	hat	VAFIN	haben	sg|3|pres|ind	CJ	62
64	solche	solche	PIAT	solch	nom|sg|fem	NK	65
65	Trommel	Trommel	NN	Trommel	nom|sg|masc	SB	63
66	einen	einen	ART	ein	acc|sg|masc	NK	69
67	so	so	ADV	so	_	MO	68
68	traurigen	traurigen	ADJA	traurig	acc|sg|masc|pos	NK	69
69	Hall	Hall	NN	Hall	acc|sg|masc	OA	72
70	von	von	APPR	von	_	MO	72
71	sich	sich	PRF	er|es|sie	dat|sg|3	NK	70
72	geben	geben	VVINF	geben	_	OC	63
73	/	/	$,	/	_	--	72
74	daß	daß	KOUS	daß	_	CP	99
75	hierdurch	hierdurch	PAV	hierdurch	_	MO	77
76	maͤnniglich	männiglich	PIS	männiglich	pos	MO	77
77	bestuͤrtzt	bestürzt	ADJD	bestürzt	pos	PD	99
78	/	/	$,	/	_	--	77
79	dahero	daher	ADV	daher	_	MO	99
80	auß	aus	APPR	aus	_	MO	99
81	tausend	tausend	CARD	tausend	_	NK	83
82	gemeinen	gemeinen	ADJA	gemein	dat|pl|fem|pos	NK	83
83	Leuthen	Leuthen	NN	Leute	dat|pl|fem	NK	80
84	kaum	kaum	ADV	kaum	_	MO	85
85	einer	einer	PIS	ein	dat|sg|fem	SB	101
86	sich	sich	PRF	er|es|sie	acc|sg|3	OA	98
87	eingefunden	eingefunden	VVPP	einfinden	_	RC	85
88	zu	zu	APPR	zu	_	MO	99
89	solcher	solcher	PIAT	solch	dat|sg|fem	NK	90
90	Dienstverrichtung	Dienstverrichtung	NN	Dienstverrichtung	dat|sg|fem	NK	88
91	/	/	$,	/	_	--	90
92	den	den	PRELS	d	acc|sg|masc	NK	97
93	man	man	PIS	man	nom|sg|*	SB	99
94	dannoch	dannoch	ADV	dannoch	_	MO	99
95	mit	mit	APPR	mit	_	MO	98
96	uͤberhaͤuffigen	überhäufigen	ADJA	überhäufigen	dat|pl|neut|pos	NK	97
97	Geld	Geld	NN	Geld	acc|sg|neut	NK	95
98	besolden	besolden	VVINF	besolden	_	OC	99
99	muste	mußte	VMFIN	müssen	sg|3|past|ind	CC	67
100	/	/	$,	/	_	--	99
101	deßhalben	deßhalben	ADV	deshalb	pl|3|pres|ind	OC	99
102	auch	auch	ADV	auch	_	MO	104
103	alle	alle	PIAT	all	nom|pl|neut	NK	104
104	Keichen	Kaichen	NN	Kaichen	nom|pl|neut	SB	101
105	/	/	$,	/	_	--	104
106	Thuͤrn	Türen	NN	Tür	acc|pl|fem	SB	117
107	/	/	$,	/	_	--	106
108	Stockhaͤuser	Stockhäuser	NN	Stockhäuser	acc|pl|neut	SB	119
109	vnd	und	KON	und	_	CD	108
110	Ambthaͤuser	Ambthäuser	NN	Ambthäuser	acc|pl|neut	CJ	109
111	/	/	$,	/	_	--	110
112	in	in	APPR	in	_	MO	117
113	denen	denen	PDS	d	dat|pl|fem	NK	112
114	nicht	nicht	PTKNEG	nicht	_	NG	115
115	wenig	wenig	ADV	wenig	_	MO	117
116	verhafft	fährhaft	ADJD	fährhaft	pos	MO	117
117	lagen	lagen	VVFIN	liegen	pl|3|past|ind	RC	108
118	/	/	$,	/	_	--	117
119	seynd	sind	VAFIN	sein	pl|3|pres|ind	CJ	101
120	empsigst	emsigst	ADJD	emsigst	_	MO	121
121	durchsucht	durchsucht	VVPP	durchsuchen	_	OC	122
122	worden	worden	VAPP	werden	_	OC	119
123	/	/	$,	/	_	--	122
124	vnd	und	KON	und	_	CD	119
125	die	die	PRELS	d	nom|sg|fem	OA	138
126	/	/	$,	/	_	--	125
127	so	so	ADV	so	_	MO	128
128	ohne	ohne	APPR	ohne	_	MO	138
129	das	das	PDS	d	acc|sg|neut	NK	128
130	durch	durch	APPR	durch	_	MO	138
131	gerichtliches	gerichtliches	ADJA	gerichtlich	acc|sg|neut|pos	NK	132
132	Urthel	Urtel	NN	Urteil	acc|sg|neut	NK	130
133	ihrer	ihrer	PPOSAT	ihr	gen|sg|fem	NK	134
134	Unthat	Untat	NN	Untat	acc|sg|neut	NK	135
135	halber	halber	APPO	halb	_	MO	138
136	das	das	ART	d	acc|sg|neut	NK	137
137	Leben	Leben	NN	Leben	acc|sg|neut	SB	139
138	verwuͤrckt	verwürckt	VVPP	verwürckt	_	OC	139
139	haͤtten	hätten	VAFIN	haben	pl|3|past|subj	CJ	124
140	/	/	$,	/	_	--	139
141	zu	zu	APPR	zu	_	MO	144
142	solchen	solchen	PIAT	solch	dat|pl|masc	NK	143
143	Diensten	Diensten	NN	Dienst	dat|pl|masc	NK	141
144	angestrengt	angestrengt	VVPP	anstrengen	_	OC	139
145	/	/	$,	/	_	--	144
146	deren	deren	PRELS	d	gen|sg|fem	AG	150
147	zwar	zwar	ADV	zwar	_	MO	150
148	der	der	ART	d	nom|sg|masc	NK	150
149	mehriste	Mehrriste	ADJA	Mehrriste	nom|sg|masc|pos	NK	150
150	Theil	Teil	NN	Teil	nom|sg|masc	SB	157
151	auß	aus	APPR	aus	_	MNR	150
152	den	den	ART	d	dat|pl|fem	NK	153
153	eysenen	Eisehnen	NN	Eisehnen	dat|pl|fem	NK	151
154	Banden	Banden	NN	Bande	dat|pl|fem	NK	153
155	deß	dessen	PDAT	d	gen|sg|masc	AG	156
156	Huetstocks	Huetstocks	NN	Huetstocks	gen|sg|masc	AG	154
157	gerathen	geraten	VVFIN	geraten	pl|3|pres|ind	OC	161
158	vnter	unter	APPR	unter	_	MO	157
159	die	die	ART	d	acc|pl|masc	NK	160
160	Sensen	Sensen	NE	Sensen	nom|pl|masc	NK	158
161	deß	dessen	PDAT	d	gen|sg|masc	AG	162
162	Todts	Tods	NN	Tod	gen|sg|masc	CJ	15
163	.	.	SENT	.	_	--	162

